orthogroup	AAL	AEN	AGE	CAF	CNV	CON	DUP	EVR	EXP	LCA	PDN	PDS	SEL	STA	SYN	UNI	ACN
MZ22521136	235.1764706	2.705882353	43.0	0.493	0.0	2	0.0	1.1093	0	7	0.8023	4.50805	0.17797000000000002	34	0.0	0.8947368421052632	1.0
MZ22521138	198.4	3.2	27.90365678	0.0	0.0	7	0.0	0.981	0	7	0.99356	2.71777	0.36558	29	0.0	0.5263157894736842	1.0
MZ22521140	268.0	1.333333333	27.90365678	0.0	0.0	11	0.0	0.8739	0	7	0.04484	2.25523	0.01988	25	0.0	0.15789473684210525	1.0
MZ22521143	415.6315789	5.842105263	43.0	0.9565	0.0	0	0.0	0.8732	0	7	0.22983	5.38106	0.042710000000000005	36	0.0	1.0	1.0
MZ22521145	177.6	1.85	43.0	0.888	0.212132034	0	0.052631579000000005	0.8316	1	7	0.10475	5.85339	0.0179	35	0.27777777800000003	1.0	1.0526315789473684
MZ22521147	187.0	2.066666667	43.0	0.085	0.0	4	0.0	1.3601	0	7	2.33534	12.81214	0.18228	32	0.0	0.7894736842105263	1.0
MZ22521149	215.0833333	3.0	43.0	0.0	0.0	7	0.0	0.9616	0	7	0.20469	4.50641	0.04542	29	0.0	0.631578947368421	1.0
MZ22521152	470.1666667	2.5	27.90365678	0.0	0.0	12	0.0	1.7734	0	7	2.03248	320.84824	0.00633	24	0.0	0.3157894736842105	1.0
MZ22521153	176.0	3.0	27.90365678	0.028	0.0	7	0.0	0.79	0	7	3e-05	0.30375	0.0001	29	0.0	0.15789473684210525	1.0
MZ22521154	179.23076919999997	3.538461538	43.0	0.0	0.0	6	0.0	0.8204	0	7	0.03373	4.07006	0.00829	30	0.0	0.6842105263157895	1.0
MZ22521155	180.3888889	2.166666667	43.0	0.851	0.0	1	0.0	0.9307	0	7	0.47077	6.165030000000002	0.07636	35	0.0	0.9473684210526316	1.0
MZ22521156	202.5	4.75	27.90365678	0.0	0.0	11	0.0	0.8415	0	7	0.03182	0.79509	0.04002	25	0.0	0.21052631578947367	1.0
MZ22521157	237.1666667	3.0	43.0	0.466	0.222222222	2	0.05882352900000001	0.9494	1	7	0.2933	6.05157	0.04847	33	0.0	0.8947368421052632	1.0588235294117647
MZ22521158	176.1052632	3.842105263	43.0	0.9565	0.0	0	0.0	1.0771	0	7	1.01229	11.28045	0.08974	36	0.16374269	1.0	1.0
MZ22521159	177.0	1.0	11.57917827	0.002	0.0	8	0.0	0.9338	0	6	0.04494	0.98291	0.04572	28	0.0	0.15789473684210525	1.0
MZ22521160	197.2631579	3.684210526	43.0	0.9565	0.0	0	0.0	0.8519	0	7	0.09958	4.14724	0.02401	36	0.15789473699999998	1.0	1.0
MZ22521162	210.85	3.05	43.0	0.888	0.212132034	0	0.052631579000000005	1.0248	1	7	0.4939	5.41554	0.0912	35	0.0	1.0	1.0526315789473684
MZ22521164	290.1111111	4.666666667	15.68373472	0.0	0.0	7	0.0	1.2146	0	6	0.49571	2.21761	0.22353	29	0.0	0.4736842105263158	1.0
MZ22521165	333.75	1.75	27.90365678	0.021	0.353553391	7	0.333333333	1.4489	1	7	0.7340000000000001	3.49337	0.21011	28	0.0	0.15789473684210525	1.3333333333333333
MZ22521166	213.3529412	4.647058824	43.0	0.0	0.22782255	2	0.0625	0.8281	2	7	2.0129200000000003	13.51118	0.14898	32	0.0	0.8421052631578947	1.0625
MZ22521167	177.27777780000002	2.0	43.0	0.691	0.0	1	0.0	1.013	0	7	0.5644	8.91841	0.06327999999999999	35	0.0	0.9473684210526316	1.0
MZ22521172	213.2352941	1.352941176	43.0	0.68	0.0	2	0.0	0.8251	0	7	0.025730000000000003	3.04461	0.00845	34	0.0	0.8947368421052632	1.0
MZ22521175	289.3333333	4.666666667	27.90365678	0.001	0.0	9	0.0	0.9467	0	7	1.01994	2.78646	0.36603	27	0.0	0.15789473684210525	1.0
MZ22521177	332.0	4.0	27.90365678	0.589	0.0	3	0.0	1.0074	0	7	0.30226	4.40791	0.06857	33	0.0	0.15789473684210525	1.0
MZ22521178	173.05882350000005	3.941176471	43.0	0.652	0.0	2	0.0	0.8104	0	7	0.041010000000000005	1.98745	0.020630000000000003	34	0.0	0.8947368421052632	1.0
MZ22521179	181.5	5.0	43.0	0.82	0.0	1	0.0	0.8512	0	7	0.11536	5.26945	0.02189	35	0.0	0.9473684210526316	1.0
MZ22521181	230.2631579	4.157894737	43.0	0.9565	0.0	0	0.0	0.8409	0	7	0.14828	3.65019	0.04062	36	0.073099415	1.0	1.0
MZ22521183	250.3333333	3.0	43.0	0.0	0.0	6	0.0	1.1716	1	7	0.8380799999999999	4.98347	0.16817	29	0.0	0.4736842105263158	1.0
MZ22521184	257.0	2.0	1.729225629	0.003	0.0	8	0.0	1.3459	0	6	0.24072	1.02164	0.23562	28	0.0	0.15789473684210525	1.0
MZ22521185	271.9090909	3.181818182	43.0	0.006	0.0	7	0.0	1.1979	0	7	0.74007	4.9660199999999985	0.14903	29	0.0	0.5789473684210527	1.0
MZ22521186	697.1	3.25	43.0	0.961	0.212132034	0	0.052631579000000005	1.0589	1	7	1.2899200000000002	13.83278	0.09325	35	0.0	1.0	1.0526315789473684
MZ22521188	248.8125	5.375	43.0	0.071	0.233853587	4	0.066666667	0.8158	1	7	0.13877	0.79381	0.17482	31	0.0	0.7894736842105263	1.0666666666666669
MZ22521189	239.3333333	2.0	8.294786931	0.212	0.0	5	0.0	1.1118	0	6	0.17187	0.83596	0.2056	31	0.0	0.15789473684210525	1.0
MZ22521190	240.1666667	3.666666667	43.0	0.0	0.0	10	0.0	1.0446	0	7	0.29267	4.0035300000000005	0.0731	26	0.0	0.3157894736842105	1.0
MZ22521193	235.0	1.666666667	1.979807516	0.003	0.0	8	0.0	1.0463	0	6	0.03731	0.052070000000000005	0.71654	28	0.0	0.15789473684210525	1.0
MZ22521194	231.0	2.526315789	43.0	0.9565	0.0	0	0.0	0.8601	0	7	0.67702	4.8117800000000015	0.1407	36	0.0	1.0	1.0
MZ22521195	651.2	5.4	27.90365678	0.0	0.0	10	0.0	1.0336	0	7	0.36148	2.60287	0.13888	26	0.0	0.2631578947368421	1.0
MZ22521196	161.83333330000005	3.666666667	43.0	0.0	0.0	7	0.0	1.14	1	7	0.95432	4.81383	0.19825	28	0.348484848	0.631578947368421	1.0
MZ22521197	349.5909091	5.590909091	43.0	0.0	0.34015067200000004	3	0.222222222	0.9075	2	7	0.0768	3.6157	0.02124	31	0.0	0.9473684210526316	1.2222222222222223
MZ22521198	174.5294118	1.941176471	43.0	0.61	0.0	2	0.0	0.8238	0	7	0.04045	3.74316	0.01081	34	0.0	0.8947368421052632	1.0
MZ22521200	190.3888889	2.0	43.0	0.7975	0.0	1	0.0	0.9073	0	7	0.23304	4.72005	0.04937	35	0.17320261399999998	0.9473684210526316	1.0
MZ22521201	295.8064516	3.387096774	43.0	0.0	0.295650045	2	0.6315789470000001	0.893	9	7	1.56039	53.00796999999999	0.02944	25	0.0	1.0	1.631578947368421
MZ22521202	161.1875	3.1875	43.0	0.451	0.0	3	0.0	0.9176	0	7	0.32398000000000005	5.19645	0.06235	33	0.083333333	0.8421052631578947	1.0
MZ22521203	225.15625	3.34375	43.0	0.126	0.233853587	5	0.7777777779999999	0.8396	0	7	1.89378	17.316570000000002	0.10935999999999997	31	0.0	0.9473684210526316	1.7777777777777777
MZ22521204	209.5294118	2.0	43.0	0.285	0.22782255	3	0.0625	0.9125	1	7	0.36186	6.51231	0.05557	32	0.083333333	0.8421052631578947	1.0625
MZ22521205	262.3333333	4.0	43.0	0.851	0.0	1	0.0	1.0957	0	7	0.80498	9.01967	0.08925	35	0.0	0.9473684210526316	1.0
MZ22521206	230.0	3.882352941	43.0	0.493	0.0	2	0.0	0.9163	0	7	0.58016	3.72465	0.15575999999999998	34	0.0	0.8947368421052632	1.0
MZ22521209	132.5789474	3.052631579	43.0	0.0	0.217005559	1	0.055555556	0.8738	1	7	0.31442	4.58202	0.06862	34	0.0	0.9473684210526316	1.0555555555555556
MZ22521212	222.5294118	1.882352941	43.0	0.892	0.0	1	0.0	1.4704	0	7	1.57246	6.26417	0.25102	35	0.0	0.8947368421052632	1.0
MZ22521215	181.3157895	3.947368421	43.0	0.9565	0.0	0	0.0	0.8051	0	7	0.00252	2.61913	0.00096	36	0.0	1.0	1.0
MZ22521216	198.3157895	2.0526315790000003	43.0	0.9565	0.0	0	0.0	1.0529	0	7	0.7213	6.89496	0.10461	36	0.0	1.0	1.0
MZ22521219	217.3157895	1.421052632	43.0	0.9565	0.0	0	0.0	1.1352	0	7	1.0901299999999998	8.22241	0.13258	36	0.0	1.0	1.0
MZ22521221	270.23529410000003	1.058823529	43.0	0.629	0.0	2	0.0	1.0658	0	7	0.7024100000000001	7.013730000000002	0.10015	34	0.0	0.8947368421052632	1.0
MZ22521222	292.9473684	3.789473684	43.0	0.9565	0.0	0	0.0	0.9943	0	7	0.57315	6.0334400000000015	0.095	36	0.0	1.0	1.0
MZ22521223	243.4545455	4.454545455	43.0	0.419	0.314918329	2	0.15789473699999998	1.0031	1	7	0.7771	88.4565	0.008790000000000001	33	0.0	1.0	1.1578947368421053
MZ22521225	223.6666667	4.0	43.0	0.7975	0.0	1	0.0	0.9318	0	7	0.47482	3.88097	0.12235	35	0.0	0.9473684210526316	1.0
MZ22521226	151.4444444	2.592592593	43.0	0.0	0.333333333	3	0.5	0.879	6	7	0.8840600000000001	14.51286	0.06092	27	0.0	0.9473684210526316	1.5
MZ22521227	278.3157895	2.0	43.0	0.9565	0.0	0	0.0	1.0479	0	7	0.62334	7.57905	0.08225	36	0.0	1.0	1.0
MZ22521231	187.4615385	1.5384615380000002	43.0	0.0	0.0	5	0.0	0.9907	0	7	0.28741	4.46466	0.06437000000000001	31	0.0	0.6842105263157895	1.0
MZ22521232	188.5294118	1.941176471	43.0	0.892	0.0	1	0.0	0.9274	0	7	0.30485	5.41467	0.0563	35	0.0	0.8947368421052632	1.0
MZ22521233	198.2	3.066666667	43.0	0.066	0.0	4	0.0	0.8355	0	7	0.12064	2.50537	0.04815	32	0.0	0.7894736842105263	1.0
MZ22521234	209.0833333	1.875	43.0	0.0	0.353553391	1	0.333333333	0.8774	6	7	0.31102	3.17375	0.098	29	0.0	0.9473684210526316	1.3333333333333333
MZ22521235	207.0	2.0	1.979807516	0.003	0.0	8	0.0	1.0015	0	6	0.042460000000000005	0.12802	0.33167	28	0.0	0.15789473684210525	1.0
MZ22521236	209.0	3.333333333	15.68373472	0.0	0.0	10	0.0	0.9279	0	6	0.18665	2.99706	0.06228	26	0.0	0.15789473684210525	1.0
MZ22521237	215.0	1.833333333	43.0	0.0	0.0	9	0.0	1.3349	0	7	0.84316	4.42762	0.19043	27	0.0	0.3157894736842105	1.0
MZ22521239	234.0	2.0	43.0	0.0	0.0	8	0.0	0.9771	0	7	0.20644	1.53808	0.13422	28	0.0	0.15789473684210525	1.0
MZ22521240	373.0	2.055555556	43.0	0.465	0.222222222	2	0.05882352900000001	1.0815	1	7	0.57187	9.19549	0.06219	33	0.0	0.8947368421052632	1.0588235294117647
MZ22521242	249.4615385	2.538461538	27.90365678	0.026	0.0	5	0.0	1.4944	0	7	1.3824	8.8292	0.15657	31	0.0	0.6842105263157895	1.0
MZ22521243	192.5333333	1.2	43.0	0.165	0.0	4	0.0	1.1697	0	7	0.95771	7.6642199999999985	0.12496	32	0.0	0.7894736842105263	1.0
MZ22521244	185.5	1.083333333	43.0	0.0	0.0	4	0.0	0.9683	0	7	0.52937	4.62576	0.11444	32	0.0	0.631578947368421	1.0
MZ22521246	283.4375	2.125	43.0	0.252	0.0	3	0.0	0.9718	0	7	0.44251	6.60683	0.06698	33	0.0	0.8421052631578947	1.0
MZ22521248	237.75	1.75	43.0	0.168	0.0	3	0.0	0.9232	0	7	0.30567	6.04774	0.05054	33	0.0	0.8421052631578947	1.0
MZ22521249	248.4545455	1.909090909	15.68373472	0.165	0.0	5	0.0	1.3415	0	6	1.13002	3.63575	0.31081	31	0.336363636	0.5789473684210527	1.0
MZ22521250	165.21428569999995	4.1428571430000005	43.0	0.034	0.0	5	0.0	0.8321	0	7	0.09485	1.01683	0.09328	31	0.0	0.7368421052631579	1.0
MZ22521251	252.6666667	1.0	27.90365678	0.0	0.0	9	0.0	0.9332	0	7	0.13314	3.00606	0.04429	27	0.0	0.15789473684210525	1.0
MZ22521252	331.0588235	2.058823529	27.90365678	0.419	0.22782255	2	0.0625	1.1779	1	7	1.33408	6.7522	0.19758	33	0.120833333	0.8421052631578947	1.0625
MZ22521253	236.0625	2.6875	43.0	0.418	0.233853587	2	0.066666667	0.9989	1	7	0.87702	14.11326	0.06214	33	0.0	0.7894736842105263	1.0666666666666669
MZ22521257	159.05263159999996	3.842105263	43.0	0.757	0.217005559	1	0.055555556	0.857	1	7	0.629	23.876	0.02634	34	0.0	0.9473684210526316	1.0555555555555556
MZ22521259	275.125	1.4375	43.0	0.28	0.0	3	0.0	0.8958	0	7	0.6676300000000001	28.31341	0.02358	33	0.0	0.8421052631578947	1.0
MZ22521261	174.8214286	1.214285714	43.0	0.0	0.553283335	3	0.5625	1.4853	5	7	3.76708	16.89457	0.22298	28	0.0	0.8421052631578947	1.75
MZ22521263	158.4117647	3.3529411760000003	43.0	0.319	0.22782255	3	0.0625	0.8577	1	7	0.08311	3.56992	0.02328	32	0.0	0.8421052631578947	1.0625
MZ22521264	179.0555556	2.833333333	43.0	0.7975	0.0	1	0.0	0.8220000000000001	0	7	0.02733	2.98597	0.00915	35	0.0	0.9473684210526316	1.0
MZ22521266	208.7058824	3.470588235	43.0	0.197	0.22782255	3	0.0625	1.0515	1	7	1.07357	9.75245	0.11008	32	0.1375	0.8421052631578947	1.0625
MZ22521267	214.9444444	3.388888889	43.0	0.825	0.0	1	0.0	1.0064	0	7	0.48275	7.06137	0.06836	35	0.0	0.9473684210526316	1.0
MZ22521268	243.5	5.0	15.68373472	0.0	0.0	10	0.0	0.8764	0	6	0.05243	0.95689	0.05479	26	0.0	0.21052631578947367	1.0
MZ22521272	230.6111111	2.0	43.0	0.825	0.0	1	0.0	0.8205	0	7	0.05667000000000001	5.84949	0.00969	35	0.04248366	0.9473684210526316	1.0
MZ22521276	238.875	2.0625	43.0	0.0	0.0	3	0.0	0.8743	0	7	0.41839	7.096019999999998	0.05896000000000001	33	0.0875	0.8421052631578947	1.0
MZ22521278	186.12	1.12	43.0	0.0	0.339411255	4	0.470588235	0.8821	5	7	0.14568	3.68665	0.03952	27	0.05882352900000001	0.8947368421052632	1.4705882352941178
MZ22521279	187.2666667	2.933333333	43.0	0.0	0.0	4	0.0	1.2435	0	7	1.8963	9.86398	0.19224	32	0.052380952	0.7894736842105263	1.0
MZ22521280	197.0	1.0	43.0	0.757	0.217005559	1	0.055555556	0.8997	1	7	0.45497	5.2234300000000005	0.0871	34	0.15032679699999998	0.9473684210526316	1.0555555555555556
MZ22521281	223.0	1.0	27.90365678	0.005	0.0	8	0.0	1.329	0	7	1.33999	5.1059199999999985	0.26244	28	0.0	0.4736842105263158	1.0
MZ22521284	258.5263158	2.0	43.0	0.9565	0.0	0	0.0	1.7381	0	7	3.35049	15.607920000000002	0.21467	36	0.137426901	1.0	1.0
MZ22521286	771.9411765	2.1176470590000003	43.0	0.0	0.22782255	3	0.0625	0.8707	1	7	0.29273000000000005	4.70599	0.0622	32	0.0	0.8421052631578947	1.0625
MZ22521287	190.7058824	3.0	43.0	0.0	0.22782255	3	0.0625	0.866	1	7	0.26756	8.567960000000001	0.03123	32	0.179166667	0.8421052631578947	1.0625
MZ22521288	253.2857143	2.785714286	19.19682665	0.34700000000000003	0.24743583	4	0.076923077	1.103	1	6	0.93857	5.27632	0.17787999999999998	31	0.0	0.6842105263157895	1.0769230769230769
MZ22521293	186.0	1.142857143	27.90365678	0.0	0.0	8	0.0	1.0421	0	7	0.27776	3.1289	0.08877	28	0.0	0.3684210526315789	1.0
MZ22521295	232.4444444	2.166666667	43.0	0.0	0.293972368	2	0.125	1.1516	2	7	1.45643	11.03535	0.13198	32	0.108333333	0.8421052631578947	1.125
MZ22521296	238.0833333	1.083333333	43.0	0.014	0.0	6	0.0	0.9299	0	7	0.29906	4.80797	0.0622	30	0.0	0.631578947368421	1.0
MZ22521297	241.3333333	3.0	1.979807516	0.003	0.0	8	0.0	1.2862	0	6	0.19628	0.22772	0.8619399999999999	28	0.0	0.15789473684210525	1.0
MZ22521298	267.76	4.4	43.0	0.0	0.576888204	2	0.294117647	1.4147	5	7	3.32752	14.0588	0.23669	29	0.0	0.8947368421052632	1.4705882352941178
MZ22521299	423.6666667	5.666666667	27.90365678	0.062	0.0	6	0.0	1.1638	0	7	0.22277	2.58617	0.08614	30	0.0	0.15789473684210525	1.0
MZ22521301	182.1052632	4.0	43.0	0.9565	0.0	0	0.0	0.9422	0	7	0.49898	5.573180000000002	0.08953	36	0.0	1.0	1.0
MZ22521302	175.1764706	3.647058824	43.0	0.0	0.22782255	3	0.0625	0.9142	1	7	0.32347	4.36431	0.07412	32	0.0	0.8421052631578947	1.0625
MZ22521303	221.0555556	1.944444444	43.0	0.691	0.0	1	0.0	0.8703	0	7	0.15079	6.97766	0.02161	35	0.094771242	0.9473684210526316	1.0
MZ22521306	198.4	3.2	19.19682665	0.0	0.0	12	0.0	1.3061	0	6	0.52183	3.5531900000000003	0.14686	24	0.0	0.2631578947368421	1.0
MZ22521307	208.5263158	3.368421053	43.0	0.9565	0.0	0	0.0	0.8626	0	7	0.14177	4.71427	0.03007	36	0.038011696	1.0	1.0
MZ22521308	168.125	2.125	27.90365678	0.0	0.0	7	0.0	0.8868	3	7	0.20141	3.97671	0.05065	26	0.0	0.42105263157894735	1.0
MZ22521309	183.1176471	2.0	43.0	0.463	0.0	2	0.0	1.0757	0	7	0.9118	6.781739999999999	0.13445	34	0.0	0.8947368421052632	1.0
MZ22521311	160.2105263	2.789473684	43.0	0.9565	0.0	0	0.0	0.944	0	7	0.69501	6.08449	0.11423	36	0.073099415	1.0	1.0
MZ22521313	208.3333333	1.533333333	43.0	0.0	0.0	4	0.0	1.1335	0	7	1.15671	6.6410399999999985	0.17418	32	0.0	0.7894736842105263	1.0
MZ22521314	213.6470588	3.823529412	43.0	0.0	0.22782255	3	0.0625	0.8264	1	7	0.63183	10.09851	0.06257	32	0.0	0.8421052631578947	1.0625
MZ22521318	175.91666669999995	3.0	43.0	0.0	0.0	7	0.0	0.7932	0	7	0.0129	5.22715	0.00247	29	0.21969697	0.631578947368421	1.0
MZ22521322	183.7333333	3.333333333	43.0	0.165	0.0	4	0.0	0.8523	0	7	0.11397	3.83136	0.02975	32	0.0	0.7894736842105263	1.0
MZ22521325	207.4285714	3.857142857	19.19682665	0.0	0.0	10	0.0	0.8867	0	6	0.01889	1.35781	0.01391	26	0.0	0.3684210526315789	1.0
MZ22521327	248.6	5.0	27.90365678	0.0	0.0	10	0.0	0.8454	3	7	0.02621	0.39521	0.06632	23	0.0	0.2631578947368421	1.0
MZ22521328	321.9	1.5	43.0	0.0	0.0	7	0.0	1.317	0	7	1.7718599999999998	7.9187699999999985	0.22375	29	0.133333333	0.5263157894736842	1.0
MZ22521331	201.0	2.722222222	43.0	0.7975	0.0	1	0.0	0.8414	0	7	0.10929	5.65842	0.01931	35	0.0	0.9473684210526316	1.0
MZ22521334	190.4285714	1.380952381	43.0	0.426	0.343385836	2	0.235294118	0.8229	2	7	0.07712999999999999	8.538860000000001	0.00903	32	0.0	0.8947368421052632	1.2352941176470589
MZ22521335	238.8	2.9	43.0	0.002	0.0	8	0.0	0.8472	0	7	0.19201	3.4252300000000004	0.056060000000000006	28	0.0	0.5263157894736842	1.0
MZ22521338	212.7058824	1.0	43.0	0.68	0.0	2	0.0	0.955	0	7	0.35217	6.5704699999999985	0.0536	34	0.0	0.8947368421052632	1.0
MZ22521340	229.65	3.05	43.0	0.977	0.212132034	0	0.052631579000000005	0.905	1	7	0.28783000000000003	5.72699	0.05026	35	0.0	1.0	1.0526315789473684
MZ22521341	463.2857143	3.857142857	43.0	0.001	0.0	9	0.0	0.9346	0	7	0.90672	3.43962	0.26361	27	0.0	0.3684210526315789	1.0
MZ22521345	185.6666667	3.333333333	15.68373472	0.0	0.0	12	0.0	0.8334	0	6	0.0076	0.58568	0.012980000000000002	24	0.0	0.15789473684210525	1.0
MZ22521348	459.6666667	3.666666667	27.90365678	0.001	0.0	9	0.0	1.4688	0	7	0.28366	0.19209	1.4767	27	0.0	0.15789473684210525	1.0
MZ22521351	169.75	4.0	43.0	0.16899999999999998	0.0	3	0.0	0.9231	0	7	0.19066	6.05542	0.03149	33	0.0	0.8421052631578947	1.0
MZ22521353	207.6315789	2.947368421	43.0	0.9565	0.0	0	0.0	0.8218	0	7	0.05828	2.90801	0.02004	36	0.038011696	1.0	1.0
MZ22521354	200.2	2.6	1.979807516	0.123	0.0	6	0.0	1.021	0	6	0.03844	0.0786	0.4890600000000001	30	0.0	0.2631578947368421	1.0
MZ22521355	200.6666667	3.333333333	43.0	0.0	0.0	7	0.0	0.8402	0	7	0.07926	1.63636	0.04844	29	0.0	0.15789473684210525	1.0
MZ22521356	161.72222219999998	2.444444444	43.0	0.7975	0.0	1	0.0	0.9289	0	7	0.56584	8.63144	0.06556000000000001	35	0.0	0.9473684210526316	1.0
MZ22521357	212.89473680000003	3.947368421	43.0	0.9565	0.0	0	0.0	0.9734	0	7	0.63238	5.81074	0.10883	36	0.095679012	1.0	1.0
MZ22521358	209.0	1.166666667	43.0	0.0	0.0	11	0.0	1.1812	0	7	0.5669	5.66245	0.10012	25	0.066666667	0.3157894736842105	1.0
MZ22521359	316.0	2.666666667	27.90365678	0.0	0.0	9	0.0	1.1322	0	7	0.15884	2.30608	0.06888	27	0.0	0.15789473684210525	1.0
MZ22521360	303.64285710000007	2.285714286	43.0	0.006	0.0	5	0.0	1.1018	0	7	1.25956	6.5448	0.19245	31	0.0	0.7368421052631579	1.0
MZ22521366	261.8461538	2.692307692	27.90365678	0.0	0.255124984	6	0.083333333	1.3685	1	7	0.88382	8.37031	0.10559	29	0.0	0.631578947368421	1.0833333333333333
MZ22521369	125.4736842	3.0	43.0	0.9565	0.0	0	0.0	0.8221	0	7	0.33589	2.64392	0.12704	36	0.0	1.0	1.0
MZ22521370	230.7647059	2.764705882	43.0	0.197	0.22782255	3	0.0625	1.1588	1	7	1.65708	5.1944	0.31901	32	0.0	0.8421052631578947	1.0625
MZ22521371	174.66666669999995	3.0	43.0	0.7975	0.0	1	0.0	0.86	0	7	0.13466	3.58552	0.03756	35	0.0	0.9473684210526316	1.0
MZ22521375	165.3076923	3.846153846	43.0	0.0	0.0	6	0.0	0.8635	0	7	0.24786	3.7406	0.06626	30	0.0	0.6842105263157895	1.0
MZ22521380	232.3333333	3.666666667	1.729225629	0.003	0.0	8	0.0	1.0558	0	6	0.02763	0.09513	0.29044000000000003	28	0.0	0.15789473684210525	1.0
MZ22521381	154.2666667	2.133333333	27.90365678	0.414	0.0	3	0.0	1.0576	0	7	0.59933	3.80185	0.15764	33	0.0	0.7894736842105263	1.0
MZ22521382	242.6666667	2.333333333	27.90365678	0.0	0.0	11	0.0	1.0188	0	7	0.21203	4.89785	0.04329	25	0.0	0.15789473684210525	1.0
MZ22521383	238.1333333	3.333333333	43.0	0.13699999999999998	0.0	4	0.0	0.9272	0	7	0.16529000000000002	1.6464599999999998	0.10039	32	0.0	0.7894736842105263	1.0
MZ22521385	172.11111110000004	4.0	43.0	0.7975	0.0	1	0.0	0.847	0	7	0.26313000000000003	5.96914	0.04408	35	0.065743945	0.9473684210526316	1.0
MZ22521387	178.0	2.928571429	43.0	0.0	0.0	5	0.0	1.1369	0	7	0.65385	5.65383	0.11565	31	0.0	0.7368421052631579	1.0
MZ22521395	362.6875	5.0625	43.0	0.36	0.0	3	0.0	1.1298	0	7	1.1902700000000002	8.578330000000001	0.13875	33	0.0	0.8421052631578947	1.0
MZ22521397	248.2631579	4.263157895	43.0	0.9565	0.0	0	0.0	0.8419	0	7	0.17804	4.8563800000000015	0.036660000000000005	36	0.0	1.0	1.0
MZ22521398	182.5294118	2.9411764710000003	43.0	0.629	0.0	2	0.0	0.8981	0	7	0.46383	10.67687	0.04344	34	0.113970588	0.8947368421052632	1.0
MZ22521404	197.7368421	2.0	43.0	0.9565	0.0	0	0.0	0.8051	0	7	0.00224	5.3049	0.00042	36	0.195906433	1.0	1.0
MZ22521409	411.0	3.333333333	43.0	0.7809999999999999	0.0	2	0.0	1.9779	0	7	0.7448899999999999	3.60473	0.20664	34	0.0	0.15789473684210525	1.0
MZ22521412	192.8965517	4.448275862	43.0	0.0	0.327132172	2	0.526315789	0.8577	6	7	1.62515	64.19218000000001	0.02532	28	0.0	1.0	1.5263157894736843
MZ22521414	187.8333333	2.5	43.0	0.0	0.0	1	0.0	0.9684	0	7	0.75846	6.27526	0.12087	35	0.0	0.9473684210526316	1.0
MZ22521415	227.75	3.25	19.19682665	0.0	0.0	12	0.0	0.8418	0	6	0.03756	0.53833	0.06977	24	0.0	0.21052631578947367	1.0
MZ22521418	335.5	2.5	27.90365678	0.0	0.0	10	0.0	1.0107	0	7	0.16292	2.67175	0.060979999999999986	26	0.0	0.21052631578947367	1.0
MZ22521421	267.3333333	5.333333333	27.90365678	0.0	0.0	9	0.0	0.7998	0	7	0.01945	1.29784	0.01499	27	0.0	0.15789473684210525	1.0
MZ22521426	225.3	4.85	43.0	0.977	0.212132034	0	0.052631579000000005	0.9302	1	7	0.41181	5.8296800000000015	0.07064	35	0.0	1.0	1.0526315789473684
MZ22521428	214.7777778	2.111111111	43.0	0.82	0.0	1	0.0	1.2302	0	7	1.27669	8.95097	0.14263	35	0.08496732	0.9473684210526316	1.0
MZ22521429	241.21052630000003	3.052631579	43.0	0.9565	0.0	0	0.0	1.0881	0	7	0.83424	8.15627	0.10228	36	0.078947368	1.0	1.0
MZ22521430	192.3333333	2.0	19.19682665	0.001	0.0	9	0.0	1.3551	0	6	0.47774	1.64752	0.28998	27	0.0	0.15789473684210525	1.0
MZ22521431	354.5	2.5	27.90365678	0.002	0.0	8	0.0	1.5033	0	7	0.37577	0.21842	1.7204	28	0.0	0.21052631578947367	1.0
MZ22521434	199.5555556	2.888888889	43.0	0.825	0.0	1	0.0	0.8883	0	7	0.36565	7.3493	0.04975	35	0.08496732	0.9473684210526316	1.0
MZ22521435	244.8125	2.125	43.0	0.417	0.0	3	0.0	1.268	0	7	1.11458	9.10399	0.12243	33	0.0	0.8421052631578947	1.0
MZ22521436	259.5	3.55	43.0	0.888	0.212132034	0	0.052631579000000005	1.0623	1	7	1.19287	8.21539	0.1452	35	0.0	1.0	1.0526315789473684
MZ22521438	180.1764706	4.352941176	43.0	0.68	0.0	2	0.0	0.8444	0	7	0.14879	1.66413	0.08941	34	0.0	0.8947368421052632	1.0
MZ22521440	202.1666667	1.166666667	19.19682665	0.0	0.0	11	0.0	1.548	0	6	0.77222	4.8075800000000015	0.16063	25	0.0	0.3157894736842105	1.0
MZ22521441	233.9473684	3.105263158	43.0	0.9565	0.0	0	0.0	0.8976	0	7	0.22638000000000005	4.7522	0.04764	36	0.0	1.0	1.0
MZ22521442	201.4117647	2.9411764710000003	43.0	0.652	0.0	2	0.0	0.8690000000000001	0	7	0.22263	4.36675	0.05098	34	0.0	0.8947368421052632	1.0
MZ22521443	294.7894737	2.105263158	43.0	0.9565	0.0	0	0.0	0.8803	0	7	0.11697	3.05947	0.03823	36	0.0	1.0	1.0
MZ22521445	273.2	2.4	27.90365678	0.002	0.0	8	0.0	1.0042	0	7	0.57702	2.9880400000000003	0.19311	28	0.0	0.2631578947368421	1.0
