orthogroup	PDN
MZ22522641	0.75129
MZ22522642	0.15775
MZ22522643	0.65232
MZ22522644	0.12872
MZ22522648	0.2964
MZ22522649	1.77178
MZ22522650	0.2626
MZ22522651	0.78385
MZ22522653	1.2329700000000001
MZ22522654	0.49407
MZ22522655	0.1078
MZ22522656	0.27489
MZ22522658	0.83144
MZ22522660	0.06723
MZ22522661	2.2993900000000003
MZ22522663	0.43165
MZ22522664	0.08631
MZ22522666	0.09745
MZ22522672	1.73763
MZ22522674	0.16065
MZ22522675	0.02986
MZ22522677	0.28256
MZ22522679	0.049030000000000004
MZ22522680	0.25034
MZ22522684	0.9343299999999999
MZ22522686	0.07902999999999999
MZ22522687	5.70337
MZ22522692	0.77928
MZ22522693	0.60233
MZ22522694	0.07616
MZ22522695	2.02338
MZ22522696	0.21124
MZ22522698	0.8926200000000001
MZ22522701	0.56335
MZ22522703	0.87059
MZ22522705	0.2491
MZ22522708	0.14633
MZ22522710	0.26435
MZ22522711	0.13269
MZ22522712	2.2248799999999997
MZ22522713	3.44149
MZ22522715	1.29768
MZ22522716	3.11315
MZ22522717	0.25173
MZ22522718	0.33697
MZ22522719	0.02316
MZ22522721	3.44064
MZ22522724	0.75285
MZ22522725	0.85695
MZ22522726	0.27521999999999996
MZ22522727	0.76645
MZ22522729	0.0484
MZ22522732	0.47403999999999996
MZ22522734	0.06192
MZ22522737	0.71705
MZ22522738	0.02156
MZ22522739	0.14129
MZ22522740	0.42926000000000003
MZ22522742	0.01669
MZ22522743	0.61415
MZ22522744	0.24784
MZ22522745	0.9208799999999999
MZ22522746	0.04088
MZ22522747	0.15507
MZ22522748	0.49672
MZ22522750	0.49201000000000006
MZ22522751	0.52081
MZ22522753	0.20798000000000003
MZ22522757	0.04222
MZ22522761	0.35123000000000004
MZ22522765	1.92275
MZ22522767	0.2428
MZ22522769	0.08179
MZ22522770	1.8322900000000002
MZ22522772	0.40288
MZ22522775	0.36304000000000003
MZ22522776	1.35115
MZ22522777	1.88506
MZ22522778	0.16084
MZ22522779	0.1886
MZ22522780	0.16912
MZ22522781	0.88139
MZ22522783	1.57359
MZ22522784	0.30479
MZ22522786	0.0151
MZ22522788	0.044969999999999996
MZ22522789	0.12448
MZ22522790	1.65867
MZ22522791	0.057120000000000004
MZ22522794	3.2854400000000004
MZ22522797	1.1003100000000001
MZ22522801	0.20661999999999997
MZ22522804	0.06787
MZ22522806	1.08338
MZ22522807	0.66261
MZ22522809	0.21713000000000002
MZ22522810	0.48305
MZ22522811	0.40136
MZ22522812	0.16071
MZ22522816	0.2416
MZ22522817	0.8496600000000001
MZ22522818	1.24843
MZ22522820	1.3274
MZ22522822	0.33424
MZ22522823	0.5777399999999999
MZ22522824	0.63841
MZ22522825	0.0231
MZ22522827	0.70598
MZ22522828	0.11457
MZ22522831	3.4870900000000002
MZ22522834	0.35894000000000004
MZ22522836	0.37966
MZ22522837	1.09873
MZ22522838	0.51973
MZ22522839	1.0036399999999999
MZ22522843	0.03556
MZ22522844	0.013569999999999999
MZ22522846	0.27443
MZ22522847	0.28344
MZ22522849	0.64049
MZ22522850	0.30630999999999997
MZ22522851	0.29903
MZ22522852	2.41405
MZ22522853	0.17962999999999998
MZ22522854	1.9812299999999998
MZ22522855	1.24658
MZ22522856	0.64725
MZ22522857	0.59975
MZ22522859	0.81419
MZ22522860	0.18930999999999998
MZ22522861	0.255
MZ22522862	0.11631
MZ22522867	0.28676
MZ22522868	0.01316
MZ22522871	0.22041999999999998
MZ22522874	0.7504
MZ22522875	0.8706
MZ22522877	0.29898
MZ22522881	0.14097
MZ22522886	0.68374
MZ22522888	0.3781
MZ22522889	1.16996
MZ22522891	0.49718999999999997
MZ22522895	0.81016
MZ22522896	0.37654
MZ22522898	0.11034000000000001
MZ22522901	2.3193799999999998
MZ22522902	0.5333899999999999
MZ22522905	0.34117
MZ22522906	0.01198
MZ22522907	1.25357
MZ22522910	0.15317
MZ22522911	1.18308
MZ22522912	0.22866
MZ22522913	0.23892
MZ22522914	0.23621
MZ22522915	0.84096
MZ22522916	0.21153000000000002
MZ22522917	0.29275
MZ22522919	0.04096
MZ22522922	1.8313700000000002
MZ22522925	0.12783
MZ22522928	0.15598
MZ22522930	0.03366
MZ22522931	2.04358
MZ22522936	1.37965
MZ22522937	0.15262
MZ22522939	0.28374
MZ22522940	1.5088700000000002
MZ22522941	0.38761
MZ22522943	4.21062
MZ22522944	1.12202
MZ22522945	0.02903
MZ22522946	1.33807
MZ22522947	0.47618999999999995
MZ22522948	2.70383
MZ22522949	0.015969999999999998
MZ22522951	0.31129
MZ22522952	0.72277
MZ22522955	1.16019
MZ22522956	0.36177
MZ22522959	0.47661000000000003
MZ22522960	0.52933
MZ22522962	0.14125
MZ22522963	0.04748
MZ22522965	3.14997
MZ22522966	0.22563000000000002
MZ22522968	0.8547
MZ22522971	0.7961
MZ22522972	0.04085
MZ22522973	1.74163
MZ22522974	0.41733000000000003
MZ22522975	0.28712
MZ22522977	0.43087
MZ22522978	0.20469
MZ22522979	0.2819
MZ22522981	0.6016600000000001
MZ22522982	0.01593
MZ22522984	0.04263
MZ22522987	0.51349
MZ22522988	0.26463000000000003
MZ22522989	0.43349
MZ22522990	0.6042
MZ22522992	0.29107
MZ22522993	0.01414
MZ22522994	2.22613
MZ22522995	0.23423000000000002
MZ22522997	0.50907
MZ22522999	0.49937
MZ22523000	0.04342
MZ22523001	1.00158
MZ22523003	0.49057
MZ22523006	0.52061
MZ22523007	1.9619400000000002
MZ22523008	0.11387
MZ22523009	1.21028
MZ22523010	0.7828
MZ22523011	0.29063
MZ22523013	0.8209700000000001
MZ22523014	1.07444
MZ22523015	0.22607
MZ22523016	0.50089
MZ22523020	0.63417
MZ22523021	1.30416
MZ22523022	0.58297
MZ22523024	1.3284200000000002
MZ22523025	0.21456
MZ22523026	0.75208
MZ22523027	0.81045
MZ22523029	0.72973
MZ22523030	3.20808
MZ22523031	1.2941200000000002
MZ22523033	1.26033
MZ22523035	0.9809899999999999
MZ22523036	0.71468
MZ22523037	0.19849
MZ22523038	1.32507
MZ22523039	0.40109
MZ22523040	0.37722
MZ22523041	0.7458600000000001
MZ22523045	1.4854100000000001
MZ22523046	1.11914
MZ22523047	0.02021
MZ22523049	0.56339
MZ22523050	0.2748
MZ22523051	0.70176
MZ22523052	1.65067
MZ22523053	0.25525
MZ22523056	0.13763
MZ22523057	1.37468
MZ22523059	0.12613
MZ22523064	1.9834900000000002
MZ22523065	0.41799
MZ22523066	0.75275
MZ22523070	0.6352899999999999
MZ22523071	0.77
MZ22523072	0.26679
MZ22523074	0.33749
MZ22523075	0.27833
MZ22523079	0.6186
MZ22523083	1.24953
MZ22523089	0.4257
MZ22523092	1.19004
MZ22523093	1.01352
MZ22523094	0.2924
MZ22523097	0.21156999999999998
MZ22523099	0.3422
MZ22523100	0.15505
MZ22523101	0.12302
MZ22523105	0.31809
MZ22523106	0.5030100000000001
MZ22523108	0.01011
MZ22523110	0.26011
MZ22523112	1.56934
MZ22523113	0.61528
MZ22523114	0.00571
MZ22523115	0.10425
MZ22523116	1.86525
MZ22523119	0.27495
MZ22523120	0.34087
MZ22523122	0.75505
MZ22523123	0.49745
MZ22523124	0.92965
MZ22523125	3.60322
MZ22523126	0.3797
MZ22523127	0.07805
MZ22523129	0.8045399999999999
MZ22523130	0.15604
MZ22523132	0.19157000000000002
MZ22523133	1.45254
MZ22523134	0.77471
MZ22523135	1.1322
MZ22523139	0.78825
MZ22523140	0.10724000000000002
MZ22523143	NA
MZ22523146	0.29655
MZ22523147	0.6158399999999999
MZ22523148	1.53001
MZ22523151	0.54023
MZ22523152	2.82143
MZ22523153	0.27505999999999997
MZ22523155	0.36436
MZ22523156	0.17403
MZ22523158	0.36785999999999996
MZ22523159	0.8948200000000001
MZ22523160	0.32063
MZ22523161	0.81905
MZ22523162	0.039889999999999995
MZ22523163	0.16660999999999998
MZ22523165	0.56994
MZ22523166	1.06701
MZ22523170	0.33899
MZ22523171	1.71147
MZ22523172	0.68112
MZ22523173	1.0068
MZ22523175	0.69487
MZ22523179	0.31611999999999996
MZ22523180	0.57021
MZ22523181	0.7084
MZ22523182	0.27094
MZ22523183	1.14981
MZ22523184	0.9857899999999999
MZ22523186	0.29368
MZ22523187	0.7524
MZ22523191	0.66164
MZ22523192	0.36003
MZ22523193	0.63962
MZ22523194	0.35193
MZ22523195	0.86118
MZ22523197	0.16232
MZ22523198	0.43316000000000004
MZ22523199	0.47871
MZ22523201	1.00637
MZ22523202	0.12280999999999999
MZ22523203	0.81128
MZ22523205	0.58848
MZ22523211	0.61083
MZ22523212	0.01784
MZ22523213	0.58797
MZ22523214	0.12410999999999998
MZ22523216	0.45643
MZ22523218	0.44104
MZ22523219	0.00908
MZ22523220	0.21791
MZ22523221	0.42488000000000004
MZ22523222	0.16924
MZ22523224	0.14475
MZ22523226	1.35952
MZ22523227	0.04843
MZ22523228	0.08037000000000001
MZ22523230	0.14268
MZ22523231	0.25966999999999996
MZ22523233	0.9156700000000001
MZ22523236	0.4242
MZ22523238	0.2523
MZ22523239	0.08073
MZ22523240	0.52294
MZ22523241	0.4321
MZ22523243	0.47412
MZ22523244	0.06681000000000001
MZ22523247	0.15049
MZ22523249	0.13724
MZ22523251	0.7328100000000001
MZ22523252	1.11562
MZ22523253	0.42962
MZ22523254	4.42662
MZ22523255	16.2427
MZ22523256	0.6079100000000001
MZ22523257	2.47761
MZ22523258	0.24879
MZ22523261	0.10728
MZ22523262	NA
MZ22523264	0.63862
MZ22523267	0.43395
MZ22523271	1.90478
MZ22523274	0.78178
MZ22523275	0.28570999999999996
MZ22523276	0.29733000000000004
MZ22523278	0.42755
MZ22523279	0.06284
MZ22523280	0.01715
MZ22523281	0.22193000000000002
MZ22523282	0.19478
MZ22523283	0.05671
MZ22523285	0.77449
MZ22523288	0.26711
MZ22523291	0.46711
MZ22523292	0.14123
MZ22523295	0.08832999999999999
MZ22523296	0.08847999999999999
MZ22523298	0.27747
MZ22523299	1.4781600000000001
MZ22523300	0.17134000000000002
MZ22523304	1.23395
MZ22523305	0.01652
MZ22523306	2.05477
MZ22523307	0.11823
MZ22523310	0.27381
MZ22523314	1.16856
MZ22523316	0.00498
MZ22523317	1.1547399999999999
MZ22523318	0.43851
MZ22523319	0.053520000000000005
MZ22523320	0.35497
MZ22523324	1.60406
MZ22523326	4.626580000000001
MZ22523328	0.44826000000000005
MZ22523329	0.12337999999999999
MZ22523330	1.0261799999999999
MZ22523332	0.03973
MZ22523333	0.6511399999999999
MZ22523335	0.13584000000000002
MZ22523337	0.42591999999999997
MZ22523338	0.026810000000000004
MZ22523339	0.19946
MZ22523342	0.28231999999999996
MZ22523343	0.9254600000000001
MZ22523346	1.0146899999999999
MZ22523348	0.52148
MZ22523349	1.6733900000000002
MZ22523350	0.33878
MZ22523352	0.28574
MZ22523353	0.51535
MZ22523354	0.19809000000000002
MZ22523360	0.43027
MZ22523361	0.49727
MZ22523362	0.59219
MZ22523364	0.8094899999999999
MZ22523366	0.51344
MZ22523367	0.16286
MZ22523368	0.51013
MZ22523370	0.12408
MZ22523372	0.6971
MZ22523373	0.39646
MZ22523374	0.46083999999999997
MZ22523379	0.56721
MZ22523380	0.25843
MZ22523381	0.39584
MZ22523384	0.23721
MZ22523385	0.63231
MZ22523386	3.12092
MZ22523388	0.48106000000000004
MZ22523392	1.34661
MZ22523393	0.37096
MZ22523394	0.29717
MZ22523395	0.49875
MZ22523396	0.65196
MZ22523398	0.062229999999999994
MZ22523401	0.47411000000000003
MZ22523406	1.1391200000000001
MZ22523409	0.23788
MZ22523410	0.47808
MZ22523411	0.19469
MZ22523413	0.70791
MZ22523414	0.5844199999999999
MZ22523415	0.49851
MZ22523416	0.25628
MZ22523419	0.9174399999999999
MZ22523422	0.52236
MZ22523424	3.27413
MZ22523425	0.41161000000000003
MZ22523426	1.8521599999999998
MZ22523428	0.39551
MZ22523429	0.10520999999999998
MZ22523433	0.54947
MZ22523434	2.00693
MZ22523435	1.5195299999999998
MZ22523437	0.43499
MZ22523439	8.38767
MZ22523440	2.09809
MZ22523441	0.30744
MZ22523445	0.61849
MZ22523446	1.02391
MZ22523451	0.76717
MZ22523452	2.0667299999999997
MZ22523464	0.23114
MZ22523465	0.3378
MZ22523466	0.68211
MZ22523467	0.63095
MZ22523469	0.29654
MZ22523472	1.36786
MZ22523473	0.18873
MZ22523474	0.04038
MZ22523475	2.13884
MZ22523477	0.65614
MZ22523478	1.43602
MZ22523480	0.6103
MZ22523484	0.34948
MZ22523485	0.32803000000000004
MZ22523486	1.1457
MZ22523487	0.6611199999999999
MZ22523488	0.07595
MZ22523489	1.13717
MZ22523491	0.7026600000000001
MZ22523492	0.41045
MZ22523499	0.21095999999999998
MZ22523501	0.5896600000000001
MZ22523502	0.04643
MZ22523503	0.18298
MZ22523504	0.28429
MZ22523507	0.42787
MZ22523509	0.03585
MZ22523512	0.80037
MZ22523514	0.52762
MZ22523515	0.5751
MZ22523516	0.57589
MZ22523517	0.5858300000000001
MZ22523518	0.16534000000000001
MZ22523519	0.59712
MZ22523522	0.02622
MZ22523525	0.58608
MZ22523528	1.16416
MZ22523530	1.1703
MZ22523531	0.6570199999999999
MZ22523532	0.39121999999999996
MZ22523533	1.58728
MZ22523537	1.5730000000000002
MZ22523539	0.22993000000000002
MZ22523540	0.65978
MZ22523543	0.11424000000000001
MZ22523546	0.00396
MZ22523547	1.51852
MZ22523549	2.40882
MZ22523550	1.5507799999999998
MZ22523551	0.14124
MZ22523553	0.47008999999999995
MZ22523554	0.14079
MZ22523555	0.2947
MZ22523558	1.19751
MZ22523559	0.12136
MZ22523563	2.4824200000000003
MZ22523564	1.49474
MZ22523565	0.12615
MZ22523567	0.15431
MZ22523568	0.1619
MZ22523571	0.5463399999999999
MZ22523579	0.2034
MZ22523580	0.11425999999999999
MZ22523581	1.12386
MZ22523582	0.34976999999999997
MZ22523583	0.0213
MZ22523584	0.01093
MZ22523586	1.08351
MZ22523587	0.51825
MZ22523589	0.14332
MZ22523592	0.73153
MZ22523594	0.71932
MZ22523596	0.10690999999999999
MZ22523599	0.9070299999999999
MZ22523602	0.40613
MZ22523603	0.2175
MZ22523604	0.1394
MZ22523605	0.59033
MZ22523606	0.12318
MZ22523607	1.49371
MZ22523608	0.21731999999999999
MZ22523609	1.59945
MZ22523610	0.053239999999999996
MZ22523611	0.45248
MZ22523612	1.11274
MZ22523614	2.37952
MZ22523615	0.5765
MZ22523616	0.76648
MZ22523617	0.43695
MZ22523620	0.3065
MZ22523621	0.05111
MZ22523627	0.36344
MZ22523629	0.14724
MZ22523631	1.98387
MZ22523632	0.33153
MZ22523633	0.57096
MZ22523634	1.01426
MZ22523635	0.12694
MZ22523636	0.43096
MZ22523638	0.22459
MZ22523639	0.11510999999999999
MZ22523640	1.47387
MZ22523641	0.6221300000000001
MZ22523643	0.4159
MZ22523645	1.74226
MZ22523647	0.13963
MZ22523649	0.4018
MZ22523650	2.0116
MZ22523652	0.25883
MZ22523653	0.6593100000000001
MZ22523654	0.74989
MZ22523655	0.02766
MZ22523656	0.04975
MZ22523657	0.16744
MZ22523658	0.80699
MZ22523662	0.04197
MZ22523663	0.41812
MZ22523668	1.52053
MZ22523669	0.44205
MZ22523671	0.29175
MZ22523672	0.15608
MZ22523674	1.40495
MZ22523675	1.96898
MZ22523680	0.5572600000000001
MZ22523681	0.10345
MZ22523684	0.15855999999999998
MZ22523685	0.62778
MZ22523686	3.18689
MZ22523688	1.41436
MZ22523689	0.03154
MZ22523691	0.22332
MZ22523692	0.8105600000000001
MZ22523697	1.05051
MZ22523698	0.64332
MZ22523700	0.16301
MZ22523701	0.15277000000000002
MZ22523704	0.9440799999999999
MZ22523705	0.25235
MZ22523707	0.14513
MZ22523712	0.5551
MZ22523713	0.44733
MZ22523714	1.56481
MZ22523717	0.11048
MZ22523718	0.23426
MZ22523719	0.8886299999999999
MZ22523720	0.39108000000000004
MZ22523721	0.1973
MZ22523722	0.01154
MZ22523723	0.39976
MZ22523725	1.5133299999999998
MZ22523726	0.48141000000000006
MZ22523727	0.16374
MZ22523730	0.29427
MZ22523731	0.55828
MZ22523732	0.20294
MZ22523737	0.32211999999999996
MZ22523738	1.16129
MZ22523739	1.23746
MZ22523741	0.5299
MZ22523742	0.17824
MZ22523743	1.06846
MZ22523744	1.08683
MZ22523746	1.0545
MZ22523747	0.01769
MZ22523748	0.5814
MZ22523749	0.8955700000000001
MZ22523750	0.72326
MZ22523751	0.3737
MZ22523752	0.20803000000000002
MZ22523753	0.96129
MZ22523755	0.02756
MZ22523757	0.02187
MZ22523758	0.20140999999999998
MZ22523759	2.1430599999999997
MZ22523760	0.76854
MZ22523761	0.36199000000000003
MZ22523763	1.2487
MZ22523764	0.7911600000000001
MZ22523765	0.8960100000000001
MZ22523766	0.61968
MZ22523767	3.8657800000000004
MZ22523768	0.04162
MZ22523770	0.11652
MZ22523771	0.013940000000000001
MZ22523772	1.7846799999999998
MZ22523773	0.26677
MZ22523774	0.12568
MZ22523775	0.20936
MZ22523776	0.5269699999999999
MZ22523781	0.0859
MZ22523782	1.32806
MZ22523785	0.84475
MZ22523787	0.6159
MZ22523788	1.36426
MZ22523789	0.06561
MZ22523790	0.2402
MZ22523791	0.9515399999999999
MZ22523793	2.7696
MZ22523797	1.11305
MZ22523800	0.11722
MZ22523801	0.37772
MZ22523802	0.02671
MZ22523803	0.02557
MZ22523804	0.30962
MZ22523805	0.08706
MZ22523807	0.79499
MZ22523811	0.31301999999999996
MZ22523812	1.04103
MZ22523813	0.50754
MZ22523814	0.01587
MZ22523815	0.0072900000000000005
MZ22523818	0.15108
MZ22523820	1.6848
MZ22523823	0.6957
MZ22523824	0.7548600000000001
MZ22523825	0.17677
MZ22523827	2.59995
MZ22523829	0.44669
MZ22523830	0.97514
MZ22523831	0.27683
MZ22523833	0.022869999999999998
MZ22523836	0.009559999999999999
MZ22523837	0.18815
MZ22523839	0.40242
MZ22523841	0.57707
MZ22523843	0.5341199999999999
MZ22523844	0.9439799999999999
MZ22523845	0.3176
MZ22523846	0.40665999999999997
MZ22523847	0.41977
MZ22523848	0.0312
MZ22523851	0.38135
MZ22523852	0.98224
MZ22523853	1.06724
MZ22523854	0.40656
MZ22523856	1.31649
MZ22523857	0.2354
MZ22523858	1.81529
MZ22523860	0.79461
MZ22523861	0.6864899999999999
MZ22523864	0.17658
MZ22523867	0.60529
MZ22523868	0.14702
MZ22523869	0.31826
MZ22523870	1.4793100000000001
MZ22523872	0.8491700000000001
MZ22523874	0.52288
MZ22523875	0.45669
MZ22523876	0.70818
MZ22523878	0.09621
MZ22523879	0.50789
MZ22523880	0.19241
MZ22523881	0.00836
MZ22523882	0.3917
MZ22523885	0.42568
MZ22523886	0.14088
MZ22523888	0.22269
MZ22523889	0.051019999999999996
MZ22523890	0.9607399999999999
MZ22523891	0.89199
MZ22523892	0.78351
MZ22523893	0.2421
MZ22523896	0.26982
MZ22523897	0.17836
MZ22523898	4.68805
MZ22523899	0.05705
MZ22523900	0.08806
MZ22523901	0.61917
MZ22523902	0.22371
MZ22523905	0.48266000000000003
MZ22523907	0.03882
MZ22523908	0.40569
MZ22523911	1.8278299999999998
MZ22523912	0.07036
MZ22523913	0.00016
MZ22523917	0.33376999999999996
MZ22523918	0.22607
MZ22523919	1.28316
MZ22523920	0.30933
MZ22523921	0.65271
MZ22523923	2.52944
MZ22523924	0.37842
MZ22523925	0.1469
MZ22523926	0.48228000000000004
MZ22523927	0.07683999999999999
MZ22523929	0.20265999999999998
MZ22523930	0.06125
MZ22523931	0.7503
MZ22523932	0.4502
MZ22523933	0.16329000000000002
MZ22523935	0.38063
MZ22523937	1.84601
MZ22523938	0.39896
MZ22523939	0.07628
MZ22523940	0.99965
MZ22523942	0.72717
MZ22523943	0.46171
MZ22523946	0.26626
MZ22523947	0.2981
MZ22523949	0.76588
MZ22523950	0.39694
MZ22523952	0.46903
MZ22523954	0.01108
MZ22523955	0.17361
MZ22523958	0.06697
MZ22523962	0.33866
MZ22523964	0.28251
MZ22523967	1.99832
MZ22523968	0.18213
MZ22523970	0.39078
MZ22523971	0.32871999999999996
MZ22523972	0.17089000000000001
MZ22523973	0.1455
MZ22523977	1.43598
MZ22523978	2.55098
MZ22523979	1.23053
MZ22523980	0.5268
MZ22523981	0.8494200000000001
MZ22523983	0.09337999999999999
MZ22523984	0.41596000000000005
MZ22523985	2.21247
MZ22523988	0.00413
MZ22523989	0.18228
MZ22523991	0.82239
MZ22523992	0.6441100000000001
MZ22523993	0.41698
MZ22523995	0.0459
MZ22523996	0.76661
MZ22523997	0.30088000000000004
MZ22523998	1.68382
MZ22523999	0.19413
MZ22524001	0.49576000000000003
MZ22524004	0.59428
MZ22524007	0.8596799999999999
MZ22524008	2.5475
MZ22524010	0.30338000000000004
MZ22524011	0.10289000000000001
MZ22524012	0.44314
MZ22524014	0.45225
MZ22524019	0.07798
MZ22524020	0.78522
MZ22524021	0.9610799999999999
MZ22524022	1.2216
MZ22524023	0.4272
MZ22524024	0.00055
MZ22524026	0.36186999999999997
MZ22524028	0.5967
MZ22524030	0.1676
MZ22524031	0.15861
MZ22524034	1.20442
MZ22524036	1.44164
MZ22524038	0.57184
MZ22524040	0.17349
MZ22524042	0.57902
MZ22524043	0.33032
MZ22524047	0.37394
MZ22524048	1.74653
MZ22524049	0.14385
MZ22524050	0.20601
MZ22524051	1.56287
MZ22524053	0.23943000000000003
MZ22524056	0.88541
MZ22524059	0.09025
MZ22524063	1.15975
MZ22524064	1.9678900000000001
MZ22524065	0.43148000000000003
MZ22524066	1.93829
MZ22524068	0.0347
MZ22524070	0.8735
MZ22524071	0.43172
MZ22524072	1.3567799999999999
MZ22524073	0.6410600000000001
MZ22524074	2.2975
MZ22524075	0.8415
MZ22524076	0.0538
MZ22524079	0.23844
MZ22524081	1.47475
MZ22524082	0.7062
MZ22524084	0.12435
MZ22524085	0.36116
MZ22524087	1.12311
MZ22524088	0.15006
MZ22524089	0.01378
MZ22524091	0.3173
MZ22524092	1.19554
MZ22524093	0.42723
MZ22524094	1.33845
MZ22524095	2.1375
MZ22524096	0.226
MZ22524097	0.23542
MZ22524100	0.50812
MZ22524102	0.15412
MZ22524104	0.42991999999999997
MZ22524108	0.09999
MZ22524110	0.43523999999999996
MZ22524111	0.29374
MZ22524112	0.59554
MZ22524113	0.93552
MZ22524114	3.4662800000000002
MZ22524115	0.46913999999999995
MZ22524116	1.80582
MZ22524118	0.03373
MZ22524119	1.09979
MZ22524121	0.48143
MZ22524123	0.48855
MZ22524124	0.14878
MZ22524127	1.24104
MZ22524128	1.3605200000000002
MZ22524129	0.05346
MZ22524131	1.33558
MZ22524133	0.77217
MZ22524134	0.29709
MZ22524136	0.07633999999999999
MZ22524137	0.0375
MZ22524138	0.31761999999999996
MZ22524139	0.9077
MZ22524140	0.87466
MZ22524141	0.26861999999999997
MZ22524144	1.5919999999999999
MZ22524145	0.16824
MZ22524146	0.31471
MZ22524148	0.23961
MZ22524149	1.1429799999999999
MZ22524150	0.9147799999999999
MZ22524151	0.13790999999999998
MZ22524153	0.37543000000000004
MZ22524154	0.2846
MZ22524155	1.40391
MZ22524156	0.32913000000000003
MZ22524158	0.65677
MZ22524159	0.74984
MZ22524160	0.65768
MZ22524161	2.69522
MZ22524162	6.20071
MZ22524165	0.35423000000000004
MZ22524166	0.50236
MZ22524167	0.59236
MZ22524169	0.04173
MZ22524171	0.24199
MZ22524172	0.12814
MZ22524173	0.21006999999999998
MZ22524174	0.46001000000000003
MZ22524175	0.88225
MZ22524177	0.21026
MZ22524179	0.34404
MZ22524180	0.33126
MZ22524181	0.6706300000000001
MZ22524183	0.66199
MZ22524184	3.04367
MZ22524185	0.58048
MZ22524186	0.45753
MZ22524187	0.27675
MZ22524188	1.53916
MZ22524193	0.10269
MZ22524195	0.21455
MZ22524198	0.38239
MZ22524199	2.9999999999999997e-05
MZ22524202	0.88782
MZ22524203	0.15536
MZ22524204	0.00619
MZ22524205	0.08614
MZ22524206	0.21816
MZ22524207	0.54489
MZ22524208	0.6882199999999999
MZ22524211	0.16695
MZ22524214	0.21419000000000002
MZ22524219	0.2382
MZ22524221	0.77367
MZ22524222	0.3473
MZ22524228	1.41908
MZ22524230	0.87669
MZ22524234	0.08321
MZ22524239	0.31826
MZ22524241	0.27842
MZ22524242	2.0017
MZ22524244	0.9583200000000001
MZ22524248	0.0963
MZ22524250	0.13198
MZ22524251	1.32176
MZ22524252	0.36491999999999997
MZ22524257	0.21620999999999999
MZ22524258	1.95228
MZ22524261	1.2276799999999999
MZ22524263	0.6095
MZ22524264	0.03751
MZ22524267	0.23296
MZ22524268	0.61583
MZ22524270	0.17593
MZ22524274	0.41791999999999996
MZ22524278	0.01406
MZ22524282	0.8527899999999999
MZ22524284	0.18353
MZ22524285	0.07852999999999999
MZ22524286	0.25285
MZ22524288	1.04082
MZ22524289	0.55503
MZ22524290	0.9515
MZ22524291	0.36911
MZ22524293	0.028239999999999998
MZ22524294	0.86313
MZ22524295	0.45658999999999994
MZ22524296	2.20308
MZ22524297	0.21531
MZ22524298	0.04507
MZ22524300	0.82084
MZ22524301	0.97778
MZ22524302	0.45578
MZ22524305	0.27279000000000003
MZ22524310	3.0551
MZ22524311	8.69011
MZ22524313	0.04572
MZ22524315	0.29441
MZ22524316	0.55308
MZ22524317	0.008759999999999999
MZ22524318	0.72775
MZ22524320	1.66326
MZ22524321	1.46222
MZ22524322	0.35319
MZ22524325	0.82078
MZ22524327	0.21891
MZ22524328	1.46688
MZ22524329	0.68019
MZ22524330	0.34176999999999996
MZ22524334	3.2884
MZ22524335	0.14795999999999998
MZ22524336	0.27398
