orthogroup	CON
MZ22522122	2
MZ22522123	8
MZ22522125	7
MZ22522126	1
MZ22522128	11
MZ22522129	12
MZ22522131	7
MZ22522132	10
MZ22522134	6
MZ22522136	4
MZ22522137	3
MZ22522141	0
MZ22522143	10
MZ22522144	0
MZ22522145	6
MZ22522146	2
MZ22522151	0
MZ22522152	6
MZ22522154	2
MZ22522158	5
MZ22522159	2
MZ22522160	9
MZ22522161	4
MZ22522164	0
MZ22522168	8
MZ22522170	9
MZ22522171	11
MZ22522173	3
MZ22522174	2
MZ22522175	3
MZ22522177	2
MZ22522178	11
MZ22522180	9
MZ22522181	2
MZ22522182	12
MZ22522183	2
MZ22522184	5
MZ22522186	3
MZ22522188	6
MZ22522191	1
MZ22522192	5
MZ22522193	7
MZ22522195	1
MZ22522196	0
MZ22522197	8
MZ22522202	1
MZ22522206	6
MZ22522207	8
MZ22522208	10
MZ22522209	6
MZ22522211	11
MZ22522213	0
MZ22522214	10
MZ22522217	10
MZ22522220	8
MZ22522222	12
MZ22522223	5
MZ22522224	6
MZ22522227	11
MZ22522230	11
MZ22522231	8
MZ22522233	4
MZ22522235	6
MZ22522236	2
MZ22522237	9
MZ22522238	7
MZ22522239	2
MZ22522242	1
MZ22522243	1
MZ22522244	10
MZ22522245	5
MZ22522246	3
MZ22522247	1
MZ22522248	0
MZ22522252	8
MZ22522254	3
MZ22522257	7
MZ22522259	11
MZ22522260	3
MZ22522261	10
MZ22522262	2
MZ22522263	2
MZ22522267	5
MZ22522268	9
MZ22522269	2
MZ22522272	8
MZ22522274	9
MZ22522275	5
MZ22522277	3
MZ22522278	5
MZ22522280	1
MZ22522281	12
MZ22522282	1
MZ22522285	2
MZ22522287	9
MZ22522288	7
MZ22522291	0
MZ22522293	4
MZ22522295	3
MZ22522296	2
MZ22522297	6
MZ22522298	6
MZ22522302	1
MZ22522304	6
MZ22522305	0
MZ22522306	0
MZ22522307	2
MZ22522310	8
MZ22522313	1
MZ22522316	6
MZ22522317	4
MZ22522319	2
MZ22522320	8
MZ22522321	5
MZ22522322	1
MZ22522323	6
MZ22522325	2
MZ22522326	9
MZ22522329	5
MZ22522330	8
MZ22522331	5
MZ22522332	1
MZ22522339	4
MZ22522340	8
MZ22522342	10
MZ22522345	5
MZ22522346	5
MZ22522349	10
MZ22522350	1
MZ22522351	2
MZ22522352	2
MZ22522353	7
MZ22522354	3
MZ22522356	2
MZ22522358	9
MZ22522360	6
MZ22522362	11
MZ22522365	1
MZ22522366	1
MZ22522370	6
MZ22522371	4
MZ22522372	2
MZ22522374	10
MZ22522375	5
MZ22522377	0
MZ22522378	2
MZ22522383	2
MZ22522385	9
MZ22522386	6
MZ22522390	4
MZ22522394	1
MZ22522395	4
MZ22522396	3
MZ22522397	0
MZ22522399	12
MZ22522400	11
MZ22522401	6
MZ22522402	0
MZ22522404	0
MZ22522406	7
MZ22522408	5
MZ22522412	8
MZ22522413	9
MZ22522414	11
MZ22522415	12
MZ22522418	3
MZ22522419	2
MZ22522421	12
MZ22522422	5
MZ22522424	6
MZ22522425	1
MZ22522426	2
MZ22522427	9
MZ22522430	2
MZ22522432	7
MZ22522441	1
MZ22522442	5
MZ22522443	4
MZ22522445	5
MZ22522447	11
MZ22522448	4
MZ22522449	10
MZ22522452	9
MZ22522453	2
MZ22522454	3
MZ22522457	10
MZ22522458	7
MZ22522459	0
MZ22522460	5
MZ22522462	2
MZ22522463	9
MZ22522467	6
MZ22522469	7
MZ22522471	5
MZ22522472	6
MZ22522473	4
MZ22522474	4
MZ22522475	3
MZ22522476	5
MZ22522480	2
MZ22522483	1
MZ22522484	9
MZ22522485	5
MZ22522486	9
MZ22522487	7
MZ22522490	0
MZ22522491	9
MZ22522495	4
MZ22522498	3
MZ22522500	6
MZ22522502	10
MZ22522504	2
MZ22522505	1
MZ22522507	1
MZ22522508	2
MZ22522510	1
MZ22522511	8
MZ22522513	3
MZ22522514	7
MZ22522515	3
MZ22522516	3
MZ22522519	2
MZ22522522	6
MZ22522524	0
MZ22522525	11
MZ22522526	6
MZ22522529	9
MZ22522530	11
MZ22522531	5
MZ22522532	3
MZ22522533	0
MZ22522534	2
MZ22522535	6
MZ22522536	8
MZ22522537	11
MZ22522538	1
MZ22522539	2
MZ22522540	3
MZ22522542	0
MZ22522544	4
MZ22522545	10
MZ22522546	11
MZ22522547	11
MZ22522548	1
MZ22522550	1
MZ22522551	2
MZ22522552	1
MZ22522553	1
MZ22522559	2
MZ22522561	8
MZ22522562	1
MZ22522566	7
MZ22522568	7
MZ22522571	5
MZ22522573	1
MZ22522574	11
MZ22522575	2
MZ22522576	7
MZ22522577	6
MZ22522578	9
MZ22522580	2
MZ22522583	6
MZ22522584	6
MZ22522586	9
MZ22522587	1
MZ22522588	4
MZ22522589	10
MZ22522591	2
MZ22522592	2
MZ22522594	2
MZ22522596	1
MZ22522599	10
MZ22522600	9
MZ22522602	10
MZ22522603	8
MZ22522604	6
MZ22522608	1
MZ22522609	8
MZ22522610	4
MZ22522611	7
MZ22522613	10
MZ22522616	12
MZ22522619	1
MZ22522620	3
MZ22522621	0
MZ22522624	0
MZ22522625	0
MZ22522626	2
MZ22522628	12
MZ22522632	6
MZ22522635	9
MZ22522636	7
MZ22522637	7
MZ22522638	1
MZ22522639	8
MZ22522640	4
MZ22522641	9
MZ22522642	7
MZ22522643	2
MZ22522644	1
MZ22522648	0
MZ22522649	6
MZ22522650	7
MZ22522651	2
MZ22522653	1
MZ22522654	9
MZ22522655	2
MZ22522656	5
MZ22522658	1
MZ22522660	10
MZ22522661	6
MZ22522663	0
MZ22522664	9
MZ22522666	2
MZ22522672	0
MZ22522674	1
MZ22522675	7
MZ22522677	8
MZ22522679	2
MZ22522680	9
MZ22522684	7
MZ22522686	7
MZ22522687	4
MZ22522692	10
MZ22522693	11
MZ22522694	11
MZ22522695	6
MZ22522696	1
MZ22522698	1
MZ22522701	1
MZ22522703	0
MZ22522705	4
MZ22522708	7
MZ22522710	7
MZ22522711	6
MZ22522712	10
MZ22522713	8
MZ22522715	2
MZ22522716	5
MZ22522717	2
MZ22522718	0
MZ22522719	0
MZ22522721	2
MZ22522724	9
MZ22522725	3
MZ22522726	8
MZ22522727	10
MZ22522729	8
MZ22522732	6
MZ22522734	8
MZ22522737	5
MZ22522738	9
MZ22522739	7
MZ22522740	11
MZ22522742	0
MZ22522743	11
MZ22522744	0
MZ22522745	4
MZ22522746	2
MZ22522747	8
MZ22522748	10
MZ22522750	11
MZ22522751	10
MZ22522753	1
MZ22522757	10
MZ22522761	2
MZ22522765	1
MZ22522767	2
MZ22522769	0
MZ22522770	1
MZ22522772	1
MZ22522775	9
MZ22522776	8
MZ22522777	4
MZ22522778	6
MZ22522779	0
MZ22522780	0
MZ22522781	3
MZ22522783	1
MZ22522784	1
MZ22522786	0
MZ22522788	6
MZ22522789	3
MZ22522790	3
MZ22522791	1
MZ22522794	2
MZ22522797	3
MZ22522801	10
MZ22522804	12
MZ22522806	3
MZ22522807	9
MZ22522809	0
MZ22522810	1
MZ22522811	1
MZ22522812	1
MZ22522816	11
MZ22522817	7
MZ22522818	3
MZ22522820	2
MZ22522822	7
MZ22522823	9
MZ22522824	1
MZ22522825	8
MZ22522827	2
MZ22522828	10
MZ22522831	4
MZ22522834	0
MZ22522836	9
MZ22522837	12
MZ22522838	0
MZ22522839	11
MZ22522843	10
MZ22522844	12
MZ22522846	6
MZ22522847	9
MZ22522849	2
MZ22522850	6
MZ22522851	2
MZ22522852	4
MZ22522853	2
MZ22522854	8
MZ22522855	3
MZ22522856	10
MZ22522857	6
MZ22522859	5
MZ22522860	5
MZ22522861	0
MZ22522862	7
MZ22522867	3
MZ22522868	10
MZ22522871	10
MZ22522874	3
MZ22522875	10
MZ22522877	9
MZ22522881	0
MZ22522886	3
MZ22522888	0
MZ22522889	2
MZ22522891	4
MZ22522895	12
MZ22522896	11
MZ22522898	0
MZ22522901	5
MZ22522902	1
MZ22522905	3
MZ22522906	4
MZ22522907	0
MZ22522910	12
MZ22522911	2
MZ22522912	5
MZ22522913	10
MZ22522914	10
MZ22522915	8
MZ22522916	6
MZ22522917	7
MZ22522919	11
MZ22522922	10
MZ22522925	8
MZ22522928	0
MZ22522930	12
MZ22522931	3
MZ22522936	0
MZ22522937	2
MZ22522939	0
MZ22522940	3
MZ22522941	11
MZ22522943	12
MZ22522944	10
MZ22522945	7
MZ22522946	0
MZ22522947	2
MZ22522948	5
MZ22522949	7
MZ22522951	8
MZ22522952	8
MZ22522955	5
MZ22522956	6
MZ22522959	5
MZ22522960	6
MZ22522962	11
MZ22522963	8
MZ22522965	8
MZ22522966	2
MZ22522968	10
MZ22522971	0
MZ22522972	0
MZ22522973	10
MZ22522974	4
MZ22522975	0
MZ22522977	3
MZ22522978	2
MZ22522979	1
MZ22522981	2
MZ22522982	10
MZ22522984	4
MZ22522987	0
MZ22522988	10
MZ22522989	5
MZ22522990	9
MZ22522992	1
MZ22522993	8
MZ22522994	7
MZ22522995	8
MZ22522997	1
MZ22522999	1
MZ22523000	10
MZ22523001	1
MZ22523003	3
MZ22523006	9
MZ22523007	2
MZ22523008	11
MZ22523009	10
MZ22523010	6
MZ22523011	1
MZ22523013	6
MZ22523014	4
MZ22523015	10
MZ22523016	1
MZ22523020	4
MZ22523021	5
MZ22523022	9
MZ22523024	11
MZ22523025	10
MZ22523026	10
MZ22523027	8
MZ22523029	4
MZ22523030	6
MZ22523031	7
MZ22523033	3
MZ22523035	8
MZ22523036	10
MZ22523037	10
MZ22523038	9
MZ22523039	3
MZ22523040	6
MZ22523041	1
MZ22523045	2
MZ22523046	10
MZ22523047	10
MZ22523049	10
MZ22523050	6
MZ22523051	3
MZ22523052	11
MZ22523053	1
MZ22523056	12
MZ22523057	1
MZ22523059	7
MZ22523064	1
MZ22523065	11
MZ22523066	2
MZ22523070	10
MZ22523071	3
MZ22523072	3
MZ22523074	8
MZ22523075	3
MZ22523079	5
MZ22523083	5
MZ22523089	6
MZ22523092	1
MZ22523093	10
MZ22523094	9
MZ22523097	9
MZ22523099	12
MZ22523100	1
MZ22523101	3
MZ22523105	2
MZ22523106	10
MZ22523108	1
MZ22523110	5
MZ22523112	8
MZ22523113	9
MZ22523114	6
MZ22523115	6
MZ22523116	0
MZ22523119	10
MZ22523120	1
MZ22523122	8
MZ22523123	4
MZ22523124	10
MZ22523125	3
MZ22523126	1
MZ22523127	10
MZ22523129	6
MZ22523130	9
MZ22523132	2
MZ22523133	1
MZ22523134	9
MZ22523135	8
MZ22523139	6
MZ22523140	0
MZ22523143	10
MZ22523146	5
MZ22523147	1
MZ22523148	3
MZ22523151	5
MZ22523152	4
MZ22523153	1
MZ22523155	9
MZ22523156	2
MZ22523158	10
MZ22523159	2
MZ22523160	0
MZ22523161	5
MZ22523162	9
MZ22523163	3
MZ22523165	9
MZ22523166	1
MZ22523170	11
MZ22523171	9
MZ22523172	8
MZ22523173	0
MZ22523175	4
MZ22523179	0
MZ22523180	5
MZ22523181	0
MZ22523182	3
MZ22523183	6
MZ22523184	4
MZ22523186	11
MZ22523187	2
MZ22523191	8
MZ22523192	0
MZ22523193	1
MZ22523194	5
MZ22523195	3
MZ22523197	10
MZ22523198	2
MZ22523199	7
MZ22523201	2
MZ22523202	12
MZ22523203	11
MZ22523205	9
MZ22523211	4
MZ22523212	8
MZ22523213	10
MZ22523214	4
MZ22523216	4
MZ22523218	11
MZ22523219	8
MZ22523220	1
MZ22523221	4
MZ22523222	1
MZ22523224	0
MZ22523226	1
MZ22523227	7
MZ22523228	2
MZ22523230	2
MZ22523231	0
MZ22523233	1
MZ22523236	0
MZ22523238	8
MZ22523239	10
MZ22523240	7
MZ22523241	6
MZ22523243	2
MZ22523244	10
MZ22523247	0
MZ22523249	1
MZ22523251	1
MZ22523252	9
MZ22523253	7
MZ22523254	10
MZ22523255	8
MZ22523256	8
MZ22523257	4
MZ22523258	2
MZ22523261	8
MZ22523262	1
MZ22523264	5
MZ22523267	1
MZ22523271	1
MZ22523274	11
MZ22523275	11
MZ22523276	11
MZ22523278	3
MZ22523279	1
MZ22523280	2
MZ22523281	9
MZ22523282	2
MZ22523283	12
MZ22523285	1
MZ22523288	9
MZ22523291	5
MZ22523292	9
MZ22523295	3
MZ22523296	2
MZ22523298	9
MZ22523299	8
MZ22523300	2
MZ22523304	2
MZ22523305	12
MZ22523306	5
MZ22523307	2
MZ22523310	6
MZ22523314	10
MZ22523316	10
MZ22523317	1
MZ22523318	12
MZ22523319	2
MZ22523320	9
MZ22523324	7
MZ22523326	7
MZ22523328	11
MZ22523329	8
MZ22523330	1
MZ22523332	3
MZ22523333	5
MZ22523335	10
MZ22523337	0
MZ22523338	7
MZ22523339	2
MZ22523342	9
MZ22523343	0
MZ22523346	11
MZ22523348	1
MZ22523349	9
MZ22523350	0
MZ22523352	7
MZ22523353	0
MZ22523354	11
MZ22523360	8
MZ22523361	4
MZ22523362	4
MZ22523364	5
MZ22523366	7
MZ22523367	2
MZ22523368	1
MZ22523370	8
MZ22523372	9
MZ22523373	2
MZ22523374	5
MZ22523379	3
MZ22523380	10
MZ22523381	1
MZ22523384	6
MZ22523385	7
MZ22523386	5
MZ22523388	2
MZ22523392	9
MZ22523393	11
MZ22523394	10
MZ22523395	3
MZ22523396	3
MZ22523398	4
MZ22523401	7
MZ22523406	6
MZ22523409	6
MZ22523410	9
MZ22523411	10
MZ22523413	0
MZ22523414	1
MZ22523415	3
MZ22523416	7
MZ22523419	2
MZ22523422	5
MZ22523424	3
MZ22523425	5
MZ22523426	11
MZ22523428	2
MZ22523429	7
MZ22523433	12
MZ22523434	8
MZ22523435	2
MZ22523437	10
MZ22523439	9
MZ22523440	2
MZ22523441	8
MZ22523445	4
MZ22523446	1
MZ22523451	3
MZ22523452	8
MZ22523464	11
MZ22523465	11
MZ22523466	8
MZ22523467	5
MZ22523469	1
MZ22523472	10
MZ22523473	4
MZ22523474	0
MZ22523475	0
MZ22523477	8
MZ22523478	3
MZ22523480	8
MZ22523484	1
MZ22523485	7
MZ22523486	9
MZ22523487	3
MZ22523488	1
MZ22523489	3
MZ22523491	3
MZ22523492	3
MZ22523499	1
MZ22523501	1
MZ22523502	1
MZ22523503	2
MZ22523504	11
MZ22523507	11
MZ22523509	10
MZ22523512	5
MZ22523514	9
MZ22523515	3
MZ22523516	11
MZ22523517	2
MZ22523518	7
MZ22523519	2
MZ22523522	4
MZ22523525	3
MZ22523528	1
MZ22523530	7
MZ22523531	11
MZ22523532	9
MZ22523533	9
MZ22523537	9
MZ22523539	6
MZ22523540	1
MZ22523543	9
MZ22523546	8
MZ22523547	6
MZ22523549	8
MZ22523550	1
MZ22523551	9
MZ22523553	9
MZ22523554	0
MZ22523555	2
MZ22523558	5
MZ22523559	11
MZ22523563	3
MZ22523564	2
MZ22523565	6
MZ22523567	0
MZ22523568	4
MZ22523571	3
MZ22523579	4
MZ22523580	9
MZ22523581	8
MZ22523582	10
MZ22523583	7
MZ22523584	11
MZ22523586	12
MZ22523587	11
MZ22523589	0
MZ22523592	11
MZ22523594	5
MZ22523596	12
MZ22523599	6
MZ22523602	5
MZ22523603	4
MZ22523604	10
MZ22523605	5
MZ22523606	1
MZ22523607	11
MZ22523608	3
MZ22523609	3
MZ22523610	9
MZ22523611	9
MZ22523612	7
MZ22523614	1
MZ22523615	6
MZ22523616	9
MZ22523617	6
MZ22523620	12
MZ22523621	10
MZ22523627	8
MZ22523629	6
MZ22523631	2
MZ22523632	8
MZ22523633	4
MZ22523634	1
MZ22523635	11
MZ22523636	2
MZ22523638	1
MZ22523639	3
MZ22523640	2
MZ22523641	8
MZ22523643	2
MZ22523645	11
MZ22523647	2
MZ22523649	9
MZ22523650	8
MZ22523652	10
MZ22523653	9
MZ22523654	9
MZ22523655	3
MZ22523656	0
MZ22523657	1
MZ22523658	4
MZ22523662	11
MZ22523663	11
MZ22523668	1
MZ22523669	9
MZ22523671	10
MZ22523672	11
MZ22523674	10
MZ22523675	11
MZ22523680	9
MZ22523681	11
MZ22523684	4
MZ22523685	4
MZ22523686	9
MZ22523688	10
MZ22523689	1
MZ22523691	5
MZ22523692	7
MZ22523697	9
MZ22523698	0
MZ22523700	2
MZ22523701	5
MZ22523704	4
MZ22523705	6
MZ22523707	7
MZ22523712	4
MZ22523713	2
MZ22523714	3
MZ22523717	1
MZ22523718	8
MZ22523719	9
MZ22523720	12
MZ22523721	6
MZ22523722	10
MZ22523723	3
MZ22523725	7
MZ22523726	6
MZ22523727	8
MZ22523730	11
MZ22523731	10
MZ22523732	10
MZ22523737	2
MZ22523738	9
MZ22523739	9
MZ22523741	11
MZ22523742	0
MZ22523743	11
MZ22523744	12
MZ22523746	9
MZ22523747	8
MZ22523748	8
MZ22523749	10
MZ22523750	6
MZ22523751	3
MZ22523752	11
MZ22523753	4
MZ22523755	2
MZ22523757	1
MZ22523758	11
MZ22523759	1
MZ22523760	11
MZ22523761	4
MZ22523763	10
MZ22523764	9
MZ22523765	0
MZ22523766	11
MZ22523767	5
MZ22523768	1
MZ22523770	11
MZ22523771	1
MZ22523772	7
MZ22523773	4
MZ22523774	5
MZ22523775	2
MZ22523776	4
MZ22523781	7
MZ22523782	4
MZ22523785	7
MZ22523787	10
MZ22523788	7
MZ22523789	7
MZ22523790	12
MZ22523791	11
MZ22523793	3
MZ22523797	2
MZ22523800	11
MZ22523801	8
MZ22523802	7
MZ22523803	9
MZ22523804	2
MZ22523805	3
MZ22523807	1
MZ22523811	1
MZ22523812	5
MZ22523813	2
MZ22523814	1
MZ22523815	6
MZ22523818	7
MZ22523820	2
MZ22523823	2
MZ22523824	7
MZ22523825	8
MZ22523827	1
MZ22523829	7
MZ22523830	7
MZ22523831	2
MZ22523833	2
MZ22523836	0
MZ22523837	3
MZ22523839	11
MZ22523841	4
MZ22523843	3
MZ22523844	8
MZ22523845	3
MZ22523846	10
MZ22523847	8
MZ22523848	12
MZ22523851	4
MZ22523852	7
MZ22523853	4
MZ22523854	9
MZ22523856	7
MZ22523857	5
MZ22523858	4
MZ22523860	8
MZ22523861	7
MZ22523864	6
MZ22523867	0
MZ22523868	7
MZ22523869	10
MZ22523870	7
MZ22523872	2
MZ22523874	3
MZ22523875	5
MZ22523876	0
MZ22523878	2
MZ22523879	9
MZ22523880	5
MZ22523881	0
MZ22523882	0
MZ22523885	2
MZ22523886	0
MZ22523888	1
MZ22523889	5
MZ22523890	2
MZ22523891	9
MZ22523892	8
MZ22523893	7
MZ22523896	10
MZ22523897	9
MZ22523898	6
MZ22523899	1
MZ22523900	2
MZ22523901	11
MZ22523902	2
MZ22523905	10
MZ22523907	10
MZ22523908	1
MZ22523911	1
MZ22523912	4
MZ22523913	4
MZ22523917	4
MZ22523918	11
MZ22523919	9
MZ22523920	9
MZ22523921	10
MZ22523923	9
MZ22523924	8
MZ22523925	1
MZ22523926	2
MZ22523927	11
MZ22523929	8
MZ22523930	11
MZ22523931	4
MZ22523932	4
MZ22523933	10
MZ22523935	0
MZ22523937	9
MZ22523938	9
MZ22523939	7
MZ22523940	9
MZ22523942	4
MZ22523943	6
MZ22523946	8
MZ22523947	5
MZ22523949	11
MZ22523950	5
MZ22523952	6
MZ22523954	0
MZ22523955	2
MZ22523958	0
MZ22523962	12
MZ22523964	11
MZ22523967	4
MZ22523968	7
MZ22523970	1
MZ22523971	4
MZ22523972	7
MZ22523973	1
MZ22523977	9
MZ22523978	10
MZ22523979	7
MZ22523980	5
MZ22523981	2
MZ22523983	7
MZ22523984	10
MZ22523985	6
MZ22523988	3
MZ22523989	10
MZ22523991	6
MZ22523992	11
MZ22523993	6
MZ22523995	1
MZ22523996	4
MZ22523997	5
MZ22523998	1
MZ22523999	0
MZ22524001	12
MZ22524004	13
MZ22524007	3
MZ22524008	4
MZ22524010	7
MZ22524011	1
MZ22524012	9
MZ22524014	2
MZ22524019	0
MZ22524020	9
MZ22524021	3
MZ22524022	1
MZ22524023	7
MZ22524024	1
MZ22524026	10
MZ22524028	2
MZ22524030	0
MZ22524031	7
MZ22524034	7
MZ22524036	9
MZ22524038	1
MZ22524040	0
MZ22524042	0
MZ22524043	1
MZ22524047	9
MZ22524048	0
MZ22524049	12
MZ22524050	5
MZ22524051	9
MZ22524053	6
MZ22524056	4
MZ22524059	8
MZ22524063	2
MZ22524064	8
MZ22524065	8
MZ22524066	0
MZ22524068	1
MZ22524070	10
MZ22524071	2
MZ22524072	2
MZ22524073	12
MZ22524074	5
MZ22524075	6
MZ22524076	12
MZ22524079	5
MZ22524081	1
MZ22524082	9
MZ22524084	4
MZ22524085	11
MZ22524087	4
MZ22524088	3
MZ22524089	9
MZ22524091	1
MZ22524092	3
MZ22524093	2
MZ22524094	10
MZ22524095	1
MZ22524096	9
MZ22524097	9
MZ22524100	2
MZ22524102	4
MZ22524104	4
MZ22524108	0
MZ22524110	9
MZ22524111	4
MZ22524112	5
MZ22524113	11
MZ22524114	9
MZ22524115	3
MZ22524116	4
MZ22524118	1
MZ22524119	2
MZ22524121	0
MZ22524123	3
MZ22524124	6
MZ22524127	3
MZ22524128	1
MZ22524129	9
MZ22524131	6
MZ22524133	11
MZ22524134	2
MZ22524136	4
MZ22524137	9
MZ22524138	6
MZ22524139	0
MZ22524140	8
MZ22524141	2
MZ22524144	9
MZ22524145	1
MZ22524146	4
MZ22524148	0
MZ22524149	11
MZ22524150	2
MZ22524151	8
MZ22524153	12
MZ22524154	1
MZ22524155	5
MZ22524156	4
MZ22524158	2
MZ22524159	6
MZ22524160	2
MZ22524161	11
MZ22524162	2
MZ22524165	1
MZ22524166	9
MZ22524167	5
MZ22524169	2
MZ22524171	10
MZ22524172	8
MZ22524173	11
MZ22524174	10
MZ22524175	9
MZ22524177	1
MZ22524179	4
MZ22524180	7
MZ22524181	6
MZ22524183	2
MZ22524184	5
MZ22524185	9
MZ22524186	10
MZ22524187	1
MZ22524188	11
MZ22524193	1
MZ22524195	10
MZ22524198	3
MZ22524199	6
MZ22524202	6
MZ22524203	7
MZ22524204	10
MZ22524205	4
MZ22524206	9
MZ22524207	6
MZ22524208	1
MZ22524211	1
MZ22524214	4
MZ22524219	7
MZ22524221	9
MZ22524222	3
MZ22524228	7
MZ22524230	5
MZ22524234	1
MZ22524239	6
MZ22524241	5
MZ22524242	1
MZ22524244	7
MZ22524248	3
MZ22524250	12
MZ22524251	0
MZ22524252	11
MZ22524257	2
MZ22524258	4
MZ22524261	6
MZ22524263	6
MZ22524264	1
MZ22524267	9
MZ22524268	10
MZ22524270	6
MZ22524274	11
MZ22524278	11
MZ22524282	2
MZ22524284	11
MZ22524285	2
MZ22524286	10
MZ22524288	3
MZ22524289	5
MZ22524290	8
MZ22524291	2
MZ22524293	8
MZ22524294	7
MZ22524295	4
MZ22524296	11
MZ22524297	2
MZ22524298	5
MZ22524300	5
MZ22524301	3
MZ22524302	1
MZ22524305	1
MZ22524310	2
MZ22524311	9
MZ22524313	8
MZ22524315	9
MZ22524316	5
MZ22524317	8
MZ22524318	7
MZ22524320	9
MZ22524321	6
MZ22524322	3
MZ22524325	10
MZ22524327	7
MZ22524328	10
MZ22524329	9
MZ22524330	3
MZ22524334	2
MZ22524335	11
MZ22524336	2
MZ22524343	2
MZ22524345	1
MZ22524346	8
MZ22524348	7
MZ22524349	2
MZ22524351	2
MZ22524354	5
MZ22524355	5
MZ22524357	0
MZ22524358	6
MZ22524361	7
MZ22524362	3
MZ22524363	3
MZ22524364	6
MZ22524365	4
MZ22524366	2
MZ22524367	1
MZ22524370	0
MZ22524372	6
MZ22524373	2
MZ22524375	6
MZ22524376	12
MZ22524379	9
MZ22524380	1
MZ22524381	4
MZ22524385	6
MZ22524386	10
MZ22524393	11
MZ22524394	10
MZ22524396	6
MZ22524397	2
MZ22524403	8
MZ22524404	5
MZ22524406	8
MZ22524407	1
MZ22524408	7
MZ22524409	9
MZ22524410	11
MZ22524411	7
MZ22524415	1
MZ22524416	2
MZ22524418	0
MZ22524421	10
MZ22524422	11
MZ22524433	3
MZ22524434	8
MZ22524435	2
MZ22524436	2
MZ22524437	10
MZ22524438	2
MZ22524439	0
MZ22524442	11
MZ22524444	9
MZ22524445	6
MZ22524447	2
MZ22524448	3
MZ22524449	9
MZ22524451	1
MZ22524452	4
MZ22524453	11
MZ22524454	6
MZ22524456	7
MZ22524457	10
MZ22524458	12
MZ22524459	4
MZ22524461	6
MZ22524463	12
MZ22524464	11
MZ22524467	1
MZ22524468	1
MZ22524469	1
MZ22524472	5
MZ22524475	10
MZ22524477	8
MZ22524482	10
MZ22524483	4
MZ22524484	2
MZ22524485	8
MZ22524487	2
MZ22524489	8
MZ22524491	3
MZ22524493	0
MZ22524494	0
MZ22524495	3
MZ22524496	1
MZ22524498	7
MZ22524499	10
MZ22524500	2
MZ22524501	12
MZ22524502	3
MZ22524506	1
MZ22524507	11
MZ22524508	5
MZ22524509	11
MZ22524510	1
MZ22524511	3
MZ22524513	1
MZ22524514	2
MZ22524515	0
MZ22524516	7
MZ22524517	7
MZ22524518	10
MZ22524519	6
MZ22524520	4
MZ22524521	7
MZ22524522	11
MZ22524523	9
MZ22524524	8
MZ22524525	4
MZ22524526	6
MZ22524527	8
MZ22524530	8
MZ22524531	12
MZ22524533	0
MZ22524534	9
MZ22524535	1
MZ22524536	5
MZ22524537	8
MZ22524538	10
MZ22524539	9
MZ22524540	11
MZ22524541	8
MZ22524542	10
MZ22524543	2
MZ22524546	8
MZ22524547	7
MZ22524548	2
MZ22524549	11
MZ22524550	3
MZ22524551	1
MZ22524552	9
MZ22524553	7
MZ22524554	6
MZ22524555	8
MZ22524556	3
MZ22524557	12
MZ22524559	9
MZ22524560	5
MZ22524561	4
MZ22524563	5
MZ22524564	2
MZ22524565	2
MZ22524566	3
MZ22524568	9
MZ22524569	1
MZ22524572	9
MZ22524573	3
MZ22524574	11
MZ22524575	3
MZ22524576	3
MZ22524581	4
MZ22524582	2
MZ22524584	10
MZ22524588	0
MZ22524590	8
MZ22524594	1
MZ22524595	1
MZ22524596	5
MZ22524597	12
MZ22524598	4
MZ22524599	8
MZ22524600	5
MZ22524603	4
MZ22524604	1
MZ22524608	3
MZ22524609	8
MZ22524610	8
MZ22524612	1
MZ22524613	0
MZ22524614	12
MZ22524615	8
MZ22524617	10
MZ22524618	5
MZ22524619	5
MZ22524621	11
MZ22524622	2
MZ22524623	1
MZ22524626	4
MZ22524628	10
MZ22524630	9
MZ22524631	6
MZ22524633	0
MZ22524634	8
MZ22524635	1
MZ22524637	11
MZ22524638	9
MZ22524639	10
MZ22524641	2
MZ22524643	5
MZ22524644	10
MZ22524648	2
MZ22524650	8
MZ22524651	1
MZ22524652	8
MZ22524653	10
MZ22524654	10
MZ22524655	2
MZ22524656	12
MZ22524657	12
MZ22524658	1
MZ22524660	4
MZ22524661	5
MZ22524662	3
MZ22524663	3
MZ22524664	2
MZ22524666	7
MZ22524667	6
MZ22524668	11
MZ22524670	1
MZ22524674	1
MZ22524676	4
MZ22524677	3
MZ22524678	5
MZ22524682	9
MZ22524685	9
MZ22524686	4
MZ22524688	2
MZ22524689	8
MZ22524691	7
MZ22524692	11
MZ22524694	10
MZ22524698	4
MZ22524703	8
MZ22524704	9
MZ22524705	9
MZ22524706	9
MZ22524707	3
MZ22524708	8
MZ22524710	2
MZ22524712	1
MZ22524713	7
MZ22524714	10
MZ22524715	12
MZ22524719	2
MZ22524720	11
MZ22524723	10
MZ22524726	10
MZ22524727	9
MZ22524729	5
MZ22524730	7
MZ22524731	2
MZ22524732	8
MZ22524733	2
MZ22524735	7
MZ22524738	12
MZ22524739	9
MZ22524740	5
MZ22524741	3
MZ22524742	1
MZ22524745	11
MZ22524746	10
MZ22524747	10
MZ22524748	12
MZ22524749	3
MZ22524750	8
MZ22524751	7
MZ22524753	9
