orthogroup	WGA
29599at7399	0.97
29600at7399	0.75
29604at7399	0.91
29615at7399	0.74
29623at7399	0.87
29635at7399	0.77
29639at7399	0.92
29640at7399	0.99
29643at7399	0.13
29644at7399	0.79
29651at7399	0.99
29661at7399	0.88
29664at7399	0.74
29666at7399	0.95
29677at7399	0.45
29679at7399	0.77
29680at7399	0.82
29692at7399	0.98
29700at7399	0.84
29705at7399	0.47
29706at7399	0.97
29710at7399	0.79
29714at7399	0.8
29716at7399	0.16
29717at7399	0.74
29721at7399	0.89
29722at7399	0.8
29723at7399	0.65
29725at7399	0.87
29727at7399	0.7
29728at7399	0.8
29745at7399	0.44
29747at7399	0.87
29749at7399	0.92
29757at7399	0.97
29758at7399	0.43
29761at7399	0.45
29767at7399	0.81
29773at7399	0.47
29776at7399	0.92
29778at7399	0.63
29779at7399	0.92
29782at7399	0.9
29786at7399	0.72
29789at7399	0.54
29797at7399	0.65
29815at7399	0.45
29817at7399	0.52
29820at7399	0.78
29822at7399	0.5
29829at7399	0.88
29831at7399	0.45
29845at7399	0.8
29849at7399	0.9
29858at7399	0.74
29862at7399	0.9
29867at7399	0.675
29872at7399	0.48
29875at7399	0.85
29877at7399	0.75
29885at7399	0.88
29887at7399	0.89
29902at7399	0.3
29906at7399	0.89
29913at7399	0.77
29918at7399	0.68
29923at7399	0.74
29925at7399	0.37
29927at7399	0.51
29930at7399	0.9
29933at7399	0.48
29934at7399	0.89
29941at7399	0.88
29942at7399	0.76
29945at7399	0.88
29951at7399	0.89
29952at7399	0.7
29955at7399	0.46
29960at7399	0.77
29963at7399	0.1
29967at7399	0.65
29970at7399	0.6
29977at7399	0.53
29989at7399	0.81
29994at7399	0.62
29998at7399	0.98
29999at7399	0.81
30004at7399	0.77
30007at7399	0.86
30009at7399	0.92
30012at7399	0.75
30013at7399	0.42
30016at7399	0.94
30017at7399	0.86
30023at7399	0.95
30028at7399	0.41
30037at7399	0.75
30039at7399	0.0
30041at7399	0.57
30043at7399	0.93
30045at7399	0.76
30051at7399	0.54
30053at7399	0.88
30058at7399	0.79
30059at7399	0.93
30063at7399	0.97
30067at7399	0.03
30075at7399	0.61
30087at7399	0.62
30088at7399	0.8
30089at7399	0.9
30091at7399	0.89
30095at7399	0.87
30099at7399	0.71
30112at7399	0.81
30117at7399	0.53
30129at7399	0.72
30130at7399	0.88
30131at7399	0.92
30134at7399	0.86
30143at7399	0.93
30146at7399	0.78
30148at7399	0.02
30151at7399	0.76
30153at7399	0.83
30154at7399	1.0
30159at7399	0.92
30161at7399	0.91
30162at7399	0.9
30172at7399	0.28
30174at7399	0.92
30179at7399	0.92
30182at7399	0.85
30188at7399	0.52
30196at7399	0.51
30197at7399	0.99
30205at7399	0.9
30210at7399	0.61
30215at7399	0.79
30216at7399	0.31
30219at7399	0.48
30220at7399	0.95
30221at7399	0.85
30222at7399	0.88
30237at7399	0.69
30239at7399	0.9
30244at7399	0.72
30245at7399	0.8
30246at7399	0.55
30251at7399	0.96
30257at7399	0.99
30266at7399	0.34
30268at7399	0.76
30284at7399	0.21
30286at7399	0.79
30297at7399	0.56
30298at7399	0.94
30305at7399	0.93
30307at7399	1.0
30309at7399	0.87
30318at7399	0.39
30322at7399	0.68
30326at7399	0.54
30327at7399	0.68
30331at7399	0.77
30332at7399	0.33
30333at7399	0.89
30335at7399	0.79
30345at7399	0.87
30347at7399	0.74
30348at7399	0.4
30351at7399	0.95
30356at7399	0.96
30361at7399	0.76
30367at7399	0.91
30370at7399	0.82
30373at7399	0.75
30384at7399	0.64
30385at7399	0.8
30391at7399	0.87
30393at7399	0.78
30394at7399	0.86
30395at7399	0.87
30396at7399	0.17
30401at7399	0.57
30407at7399	0.73
30411at7399	0.8
30412at7399	0.71
30415at7399	0.99
30418at7399	0.8
30421at7399	0.61
30424at7399	0.74
30425at7399	0.59
30427at7399	0.92
30428at7399	0.515
30430at7399	1.0
30431at7399	0.7
30437at7399	0.8
30441at7399	0.8
30449at7399	0.88
30450at7399	0.93
30453at7399	0.88
30455at7399	0.79
30457at7399	0.7
30458at7399	0.89
30459at7399	0.92
30463at7399	0.72
30482at7399	0.91
30490at7399	0.865
30493at7399	0.82
30494at7399	0.79
30495at7399	0.73
30496at7399	0.89
30497at7399	0.9575
30501at7399	0.73
30505at7399	0.7
30508at7399	0.46
30516at7399	0.87
30520at7399	0.9
30521at7399	0.79
30527at7399	0.71
30534at7399	0.75
30538at7399	0.51
30554at7399	0.97
30556at7399	0.81
30558at7399	0.6
30561at7399	0.82
30574at7399	0.85
30577at7399	0.65
30579at7399	0.94
30585at7399	0.56
30592at7399	0.77
30593at7399	0.4
30598at7399	0.93
30605at7399	0.79
30606at7399	0.88
30607at7399	0.85
30610at7399	0.85
30612at7399	0.92
30613at7399	0.65
30617at7399	0.77
30619at7399	0.62
30625at7399	0.84
30626at7399	1.0
30627at7399	0.62
30632at7399	0.97
30634at7399	0.9
30635at7399	0.68
30639at7399	0.74
30641at7399	0.75
30642at7399	0.82
30645at7399	0.68
30646at7399	0.89
30648at7399	0.66
30654at7399	0.98
30664at7399	0.84
30667at7399	0.39
30669at7399	0.91
30672at7399	0.29
30678at7399	0.93
30688at7399	0.84
30692at7399	0.96
30695at7399	0.49
30697at7399	0.63
30698at7399	0.8
30699at7399	0.44
30716at7399	0.71
30722at7399	0.77
30725at7399	0.31
30727at7399	1.0
30729at7399	0.78
30734at7399	0.805
30736at7399	0.72
30746at7399	0.77
30747at7399	0.91
30750at7399	0.59
30752at7399	0.89
30755at7399	0.78
30759at7399	0.13
30771at7399	0.93
30776at7399	0.84
30778at7399	0.03
30783at7399	0.54
30787at7399	0.78
30788at7399	0.9
30798at7399	0.73
30799at7399	0.75
30800at7399	0.83
30802at7399	0.95
30803at7399	0.91
30804at7399	0.69
30811at7399	0.95
30818at7399	0.08
30823at7399	0.72
30825at7399	0.86
30827at7399	0.81
30830at7399	0.81
30834at7399	0.8
30838at7399	0.83
30840at7399	0.91
30844at7399	0.86
30847at7399	0.43
30849at7399	0.5
30850at7399	0.46
30851at7399	0.63
30854at7399	0.97
30858at7399	0.82
30864at7399	0.99
30871at7399	0.7
30875at7399	0.09
30883at7399	0.75
30884at7399	0.87
30890at7399	0.62
30891at7399	0.92
30894at7399	0.79
30897at7399	0.66
30898at7399	0.87
30902at7399	0.99
30912at7399	0.68
30916at7399	1.0
30917at7399	0.84
30919at7399	0.93
30922at7399	0.38
30928at7399	0.83
30933at7399	0.82
30934at7399	0.91
30937at7399	0.83
30945at7399	0.77
30946at7399	0.92
30948at7399	0.87
30954at7399	0.09
30955at7399	0.54
30958at7399	0.99
30959at7399	0.86
30962at7399	0.93
30963at7399	0.75
30965at7399	0.9
30970at7399	0.79
30973at7399	0.84
30984at7399	0.72
30990at7399	0.99
30995at7399	0.97
30997at7399	0.8
31018at7399	0.84
31024at7399	0.83
31026at7399	0.79
31033at7399	0.79
31035at7399	0.59
31043at7399	0.82
31045at7399	0.03
31047at7399	0.74
31052at7399	0.9
31054at7399	0.93
31057at7399	0.24
31059at7399	0.75
31067at7399	0.71
31070at7399	0.99
31079at7399	0.98
31083at7399	0.81
31106at7399	0.92
31119at7399	0.85
31121at7399	0.88
31130at7399	0.86
31145at7399	0.89
31146at7399	0.34
31149at7399	0.56
31154at7399	0.66
31156at7399	1.0
31166at7399	0.78
31174at7399	0.46
31184at7399	0.61
31185at7399	0.11
31192at7399	0.73
31195at7399	0.93
31204at7399	0.87
31205at7399	0.6
31208at7399	0.44
31214at7399	0.97
31218at7399	0.92
31223at7399	0.21
31229at7399	0.39
31234at7399	0.92
31237at7399	0.81
31243at7399	0.85
31257at7399	0.49
31263at7399	0.69
31272at7399	0.35
31274at7399	0.66
31286at7399	0.19
31298at7399	0.89
31300at7399	0.63
31305at7399	0.75
31307at7399	0.93
31315at7399	0.94
31316at7399	0.88
31318at7399	0.52
31321at7399	0.62
31323at7399	0.38
31327at7399	0.89
31328at7399	0.67
31338at7399	0.52
31343at7399	0.7
31346at7399	0.5
31364at7399	0.89
31368at7399	0.89
31371at7399	0.96
31375at7399	0.02
31377at7399	0.76
31378at7399	0.54
31380at7399	0.88
31401at7399	0.81
31407at7399	0.6
31412at7399	0.95
31423at7399	0.83
31424at7399	0.73
31441at7399	0.92
31448at7399	0.82
31456at7399	0.88
31462at7399	0.69
31463at7399	0.69
31466at7399	0.63
31467at7399	0.76
31480at7399	0.83
31483at7399	0.52
31491at7399	0.36
31492at7399	0.3
31498at7399	0.44
31512at7399	0.85
31516at7399	0.92
31526at7399	0.93
31537at7399	0.1
31540at7399	0.94
31550at7399	0.51
31553at7399	0.83
31555at7399	0.72
31560at7399	0.63
31570at7399	0.78
31573at7399	0.71
31591at7399	0.83
31592at7399	0.84
31596at7399	0.84
31598at7399	0.78
31600at7399	0.78
31601at7399	0.59
31605at7399	0.91
31606at7399	0.83
31611at7399	0.81
31613at7399	0.84
31614at7399	0.85
31621at7399	0.93
31627at7399	0.55
31634at7399	0.89
31640at7399	0.74
31641at7399	0.48
31647at7399	0.47
31655at7399	0.96
31656at7399	0.76
31662at7399	0.44
31663at7399	0.73
31666at7399	0.43
31670at7399	0.44
31672at7399	0.75
31673at7399	0.42
31685at7399	0.91
31700at7399	0.77
31703at7399	0.76
31705at7399	1.0
31714at7399	0.88
31717at7399	0.64
31725at7399	0.67
31727at7399	0.88
31728at7399	0.83
31733at7399	0.88
31737at7399	0.88
31739at7399	0.78
31740at7399	0.49
31743at7399	0.84
31747at7399	0.67
31749at7399	0.66
31761at7399	0.7
31769at7399	0.65
31770at7399	0.25
31771at7399	0.69
31781at7399	0.71
31782at7399	0.4
31783at7399	0.81
31784at7399	0.09
31785at7399	0.74
31798at7399	0.45
31800at7399	0.93
31809at7399	0.78
31816at7399	0.33
31839at7399	0.74
31841at7399	0.77
31842at7399	0.84
31849at7399	0.5
31851at7399	0.85
31856at7399	0.79
31866at7399	0.446
31877at7399	0.89
31883at7399	0.12
31889at7399	0.86
31902at7399	0.19
31913at7399	0.58
31921at7399	0.49
31931at7399	0.67
31936at7399	0.84
31944at7399	0.76
31951at7399	0.63
31972at7399	0.09
31977at7399	0.52
31982at7399	0.78
31983at7399	0.3
31991at7399	0.75
31998at7399	0.62
32011at7399	0.85
32013at7399	0.85
32017at7399	0.8
32020at7399	0.0
32021at7399	0.5
32030at7399	0.76
32033at7399	0.67
32040at7399	0.63
32041at7399	0.85
32047at7399	0.79
32048at7399	0.84
32056at7399	0.8
32063at7399	0.77
32074at7399	0.68
32084at7399	0.53
32086at7399	0.79
32088at7399	0.81
32091at7399	0.91
32096at7399	0.99
32114at7399	0.92
32115at7399	0.36
32123at7399	0.68
32127at7399	0.84
32140at7399	0.55
32167at7399	0.82
32177at7399	0.82
32189at7399	0.83
32196at7399	0.61
32203at7399	0.95
32212at7399	0.91
32214at7399	0.83
32220at7399	0.83
32221at7399	0.93
32225at7399	0.89
32231at7399	0.915
32232at7399	0.89
32234at7399	0.67
32246at7399	0.85
32252at7399	0.42
32254at7399	0.09
32260at7399	0.71
32282at7399	0.68
32285at7399	0.74
32295at7399	0.81
32297at7399	0.59
32307at7399	0.32
32309at7399	0.58
32312at7399	0.85
32315at7399	0.56
32316at7399	0.59
32318at7399	0.34
32320at7399	0.87
32321at7399	0.85
32328at7399	0.55
32352at7399	0.03
32365at7399	0.69
32397at7399	0.98
32402at7399	0.4
32422at7399	0.86
32428at7399	0.8
32436at7399	0.8
32437at7399	0.77
32454at7399	0.87
32467at7399	0.83
32473at7399	0.81
32474at7399	0.64
32478at7399	0.78
32482at7399	0.85
32487at7399	0.94
32491at7399	0.58
32504at7399	0.67
32505at7399	0.84
32508at7399	0.67
32510at7399	0.32
32513at7399	0.66
32524at7399	0.59
32529at7399	0.69
32532at7399	0.74
32533at7399	0.9
32534at7399	0.81
32535at7399	0.6166666670000001
32540at7399	0.43
32543at7399	0.86
32545at7399	0.64
32566at7399	0.69
32571at7399	0.36
32580at7399	0.64
32596at7399	0.73
32606at7399	0.58
32626at7399	0.75
32629at7399	0.315
32640at7399	0.49
32649at7399	0.76
32668at7399	0.19
32674at7399	0.91
32675at7399	0.71
32677at7399	0.41
32683at7399	0.29
32696at7399	0.49
32698at7399	0.69
32707at7399	0.66
32713at7399	0.77
32719at7399	0.43
32723at7399	0.83
32742at7399	0.83
32750at7399	0.89
32763at7399	0.5
32779at7399	0.77
32781at7399	0.96
32792at7399	0.78
32816at7399	0.71
32819at7399	0.68
32830at7399	1.0
32840at7399	0.83
32845at7399	0.99
32853at7399	0.78
32876at7399	0.75
32878at7399	0.73
32879at7399	0.89
32894at7399	0.9
33040at7399	0.79
33225at7399	0.75
33468at7399	0.33
33492at7399	0.85
33609at7399	0.87
33663at7399	0.09
33786at7399	0.09
33841at7399	0.2
33911at7399	0.86
34059at7399	0.75
34127at7399	0.29
34151at7399	0.09
34159at7399	0.62
34192at7399	0.64
34345at7399	0.53
34347at7399	0.09
34354at7399	0.09
34458at7399	0.09
34483at7399	0.21
34536at7399	0.6
34537at7399	0.55
34547at7399	0.09
34571at7399	0.78
34615at7399	0.09
34708at7399	0.12
34748at7399	0.73
34828at7399	0.7
34900at7399	0.11
35000at7399	0.09
35027at7399	0.58
35117at7399	0.09
35125at7399	0.83
35131at7399	0.11
35145at7399	0.87
35152at7399	0.09
35193at7399	0.83
35228at7399	0.76
35230at7399	0.17
35319at7399	0.84
35347at7399	0.09
35350at7399	0.73
35378at7399	0.14
35473at7399	0.09
35496at7399	0.09
35520at7399	0.69
35670at7399	0.33
35714at7399	0.93
35716at7399	0.15
35767at7399	0.71
35816at7399	0.09
35831at7399	0.76
35850at7399	0.57
35885at7399	0.09
35943at7399	0.09
35953at7399	0.83
35962at7399	0.13
35990at7399	0.48
36013at7399	0.09
36014at7399	0.09
36045at7399	0.23
36079at7399	0.91
36081at7399	0.4
36092at7399	0.78
36167at7399	0.09
36195at7399	0.53
36228at7399	0.13
36279at7399	0.82
36296at7399	0.89
36460at7399	0.09
36471at7399	0.09
36491at7399	0.69
36493at7399	0.09
36573at7399	0.6266666670000001
36593at7399	0.09
36626at7399	0.1
36629at7399	0.09
36740at7399	0.6
36754at7399	0.09
36756at7399	0.09
36793at7399	0.09
36927at7399	0.09
36946at7399	0.09
37036at7399	0.59
37040at7399	0.56
37081at7399	0.09
37106at7399	0.66
37135at7399	0.09
37146at7399	0.11
37200at7399	0.57
37214at7399	0.62
37234at7399	0.88
37235at7399	0.71
37283at7399	0.64
37326at7399	0.09
37343at7399	0.63
37380at7399	0.65
37386at7399	0.76
37405at7399	0.65
37438at7399	0.26
37483at7399	0.09
37527at7399	0.56
37529at7399	0.09
37554at7399	0.605
37598at7399	0.35
37619at7399	0.31
37668at7399	0.09
37706at7399	0.62
37721at7399	0.09
37736at7399	0.89
37746at7399	0.53
37756at7399	0.29
37818at7399	0.76
37915at7399	0.75
37939at7399	0.97
38240at7399	0.52
38279at7399	0.69
38280at7399	0.66
38303at7399	0.09
38320at7399	0.53
38349at7399	0.38
38420at7399	0.68
38525at7399	0.09
38528at7399	0.09
38544at7399	0.09
38561at7399	0.73
38651at7399	0.59
38748at7399	0.63
38796at7399	0.35
38803at7399	0.7
38805at7399	0.33
38807at7399	0.88
38909at7399	0.53
38913at7399	0.34
38922at7399	0.87
38994at7399	0.63
