orthogroup	PHC
29600at7399	0.34
29604at7399	0.51
29615at7399	0.13
29623at7399	0.25
29635at7399	0.44
29639at7399	0.7
29640at7399	0.89
29643at7399	0.02
29644at7399	0.23
29651at7399	0.89
29661at7399	0.57
29664at7399	0.19
29666at7399	0.32
29677at7399	0.093333333
29679at7399	0.1
29680at7399	0.24
29692at7399	0.74
29700at7399	0.4
29705at7399	0.1
29706at7399	0.61
29710at7399	0.26
29714at7399	0.24
29716at7399	0.014285714
29717at7399	0.24
29721at7399	0.25
29722at7399	0.27
29723at7399	0.2
29725at7399	0.26
29727at7399	0.29
29728at7399	0.46
29745at7399	0.06
29747at7399	0.26
29749at7399	0.52
29757at7399	0.7
29758at7399	0.13
29761at7399	0.01
29767at7399	0.15
29773at7399	0.12
29776at7399	0.5
29778at7399	0.28
29779at7399	0.41
29782at7399	0.3
29786at7399	0.07
29789at7399	0.15
29797at7399	0.13
29815at7399	0.1
29817at7399	0.29
29820at7399	0.34
29822at7399	0.24
29829at7399	0.36
29831at7399	0.19
29845at7399	0.35
29849at7399	0.6
29858at7399	0.3
29862at7399	0.13
29867at7399	0.195
29872at7399	0.17
29875at7399	0.18
29877at7399	0.37
29885at7399	0.11
29887at7399	0.25
29902at7399	0.13
29906at7399	0.03
29913at7399	0.15
29918at7399	0.23
29923at7399	0.19
29925at7399	0.1
29927at7399	0.025
29930at7399	0.5
29933at7399	0.03
29934at7399	0.43
29941at7399	0.37
29942at7399	0.13
29945at7399	0.5
29951at7399	0.52
29952at7399	0.2
29955at7399	0.08
29960at7399	0.01
29963at7399	0.04
29967at7399	0.13
29970at7399	0.26
29977at7399	0.0
29989at7399	0.35
29994at7399	0.39
29998at7399	0.3
29999at7399	0.29
30004at7399	0.18
30007at7399	0.2
30009at7399	0.35
30012at7399	0.37
30013at7399	0.06
30016at7399	0.93
30017at7399	0.22
30023at7399	0.51
30028at7399	0.09
30037at7399	0.32
30039at7399	0.0
30041at7399	0.22
30043at7399	0.36
30045at7399	0.35
30051at7399	0.26
30053at7399	0.37
30058at7399	0.15
30059at7399	0.57
30063at7399	0.77
30067at7399	0.02
30075at7399	0.13
30087at7399	0.33
30088at7399	0.36
30089at7399	0.34
30091at7399	0.44
30095at7399	0.26
30099at7399	0.04
30112at7399	0.38
30117at7399	0.11
30129at7399	0.16
30130at7399	0.42
30131at7399	0.61
30134at7399	0.47
30143at7399	0.33
30146at7399	0.19
30148at7399	0.0
30151at7399	0.05
30153at7399	0.28
30154at7399	0.79
30159at7399	0.4
30161at7399	0.76
30162at7399	0.44
30172at7399	0.03
30174at7399	0.37
30179at7399	0.52
30182at7399	0.22
30188at7399	0.11
30196at7399	0.14
30197at7399	0.73
30205at7399	0.49
30210at7399	0.27
30215at7399	0.26
30216at7399	0.07
30219at7399	0.15
30220at7399	0.45
30221at7399	0.32
30222at7399	0.53
30237at7399	0.27
30239at7399	0.31
30244at7399	0.12
30245at7399	0.16
30246at7399	0.16
30251at7399	0.59
30257at7399	0.84
30266at7399	0.12
30268at7399	0.07
30284at7399	0.04
30286at7399	0.28
30297at7399	0.11
30298at7399	0.45
30305at7399	0.61
30307at7399	0.94
30309at7399	0.36
30318at7399	0.1
30322at7399	0.07
30326at7399	0.14
30327at7399	0.12
30331at7399	0.15
30332at7399	0.02
30333at7399	0.47
30335at7399	0.2
30345at7399	0.13
30347at7399	0.19
30348at7399	0.13
30351at7399	0.5
30356at7399	0.74
30361at7399	0.33
30367at7399	0.44
30370at7399	0.2
30373at7399	0.47
30384at7399	0.31
30385at7399	0.28
30391at7399	0.27
30393at7399	0.58
30394at7399	0.49
30395at7399	0.29
30396at7399	0.03
30401at7399	0.09
30407at7399	0.32
30411at7399	0.35
30412at7399	0.19
30415at7399	0.58
30418at7399	0.28
30421at7399	0.05
30424at7399	0.18
30425at7399	0.26
30427at7399	0.55
30428at7399	0.24
30430at7399	0.5
30431at7399	0.2
30437at7399	0.49
30441at7399	0.14
30449at7399	0.35
30450at7399	0.47
30453at7399	0.34
30455at7399	0.22
30457at7399	0.01
30458at7399	0.21
30459at7399	0.47
30463at7399	0.16
30482at7399	0.57
30490at7399	0.22
30493at7399	0.33
30494at7399	0.395
30495at7399	0.37
30496at7399	0.49
30497at7399	0.865
30501at7399	0.18
30505at7399	0.2
30508at7399	0.09
30516at7399	0.43
30520at7399	0.42
30521at7399	0.24
30527at7399	0.08
30534at7399	0.05
30538at7399	0.13
30554at7399	0.52
30556at7399	0.33
30558at7399	0.15
30561at7399	0.18
30574at7399	0.11
30577at7399	0.09
30579at7399	0.53
30585at7399	0.21
30592at7399	0.42
30593at7399	0.0
30598at7399	0.62
30605at7399	0.2
30606at7399	0.17
30607at7399	0.29
30610at7399	0.15
30612at7399	0.47
30613at7399	0.08
30617at7399	0.64
30619at7399	0.21
30625at7399	0.36
30626at7399	0.9
30627at7399	0.19
30632at7399	0.38
30634at7399	0.37
30635at7399	0.29
30639at7399	0.19
30641at7399	0.09
30642at7399	0.08
30645at7399	0.17
30646at7399	0.29
30648at7399	0.17
30654at7399	0.95
30664at7399	0.46
30667at7399	0.1
30669at7399	0.28
30672at7399	0.1
30678at7399	0.56
30688at7399	0.32
30692at7399	0.71
30695at7399	0.07
30697at7399	0.31
30698at7399	0.35
30699at7399	0.2
30716at7399	0.29
30722at7399	0.19
30725at7399	0.09
30727at7399	0.99
30729at7399	0.07
30734at7399	0.255
30736at7399	0.23
30746at7399	0.23
30747at7399	0.41
30750at7399	0.13
30752at7399	0.3
30755at7399	0.2
30759at7399	0.01
30771at7399	0.27
30776at7399	0.4
30778at7399	0.0
30783at7399	0.17
30787at7399	0.12
30788at7399	0.38
30798at7399	0.29
30799at7399	0.17
30800at7399	0.34
30802at7399	0.35
30803at7399	0.36
30804at7399	0.17
30811at7399	0.74
30818at7399	0.01
30823at7399	0.24
30825at7399	0.26
30827at7399	0.09
30830at7399	0.21
30834at7399	0.37
30838at7399	0.31
30840at7399	0.48
30844at7399	0.4
30847at7399	0.11
30849at7399	0.01
30850at7399	0.02
30851at7399	0.18
30854at7399	0.76
30858at7399	0.38
30864at7399	0.86
30871at7399	0.18
30875at7399	0.0
30883at7399	0.06
30884at7399	0.3
30890at7399	0.16
30891at7399	0.45
30894at7399	0.12
30897at7399	0.11
30898at7399	0.44
30902at7399	0.0
30912at7399	0.18
30916at7399	0.71
30917at7399	0.41
30919at7399	0.84
30922at7399	0.11
30928at7399	0.29
30933at7399	0.38
30934at7399	0.45
30937at7399	0.35
30945at7399	0.23
30946at7399	0.16
30948at7399	0.12
30954at7399	0.0
30955at7399	0.28
30958at7399	0.61
30959at7399	0.44
30962at7399	0.46
30963at7399	0.34
30965at7399	0.36
30970at7399	0.16
30973at7399	0.49
30984at7399	0.24
30990at7399	0.69
30995at7399	0.92
30997at7399	0.52
31018at7399	0.17
31024at7399	0.31
31026at7399	0.17
31033at7399	0.36
31035at7399	0.04
31043at7399	0.31
31045at7399	0.0
31047at7399	0.04
31052at7399	0.41
31054at7399	0.48
31057at7399	0.02
31059at7399	0.11
31067at7399	0.15
31070at7399	0.0
31079at7399	0.32
31083at7399	0.36
31106at7399	0.42
31119at7399	0.33
31121at7399	0.12
31130at7399	0.26
31145at7399	0.47
31146at7399	0.14
31149at7399	0.21
31154at7399	0.16
31156at7399	0.63
31166at7399	0.19
31174at7399	0.0
31184at7399	0.12
31185at7399	0.01
31192at7399	0.31
31195at7399	0.56
31204at7399	0.25
31205at7399	0.07
31208at7399	0.12
31214at7399	0.54
31218at7399	0.43
31223at7399	0.12
31229at7399	0.16
31234at7399	0.29
31237at7399	0.37
31243at7399	0.25
31257at7399	0.2
31263at7399	0.13
31272at7399	0.02
31274at7399	0.25
31286at7399	0.0
31298at7399	0.1
31300at7399	0.24
31305at7399	0.1
31307at7399	0.63
31315at7399	0.54
31316at7399	0.16
31318at7399	0.01
31321at7399	0.2
31323at7399	0.2
31327at7399	0.15
31328at7399	0.28
31338at7399	0.04
31343at7399	0.12
31346at7399	0.31
31364at7399	0.36
31368at7399	0.32
31371at7399	0.36
31375at7399	0.0
31377at7399	0.22
31378at7399	0.23
31380at7399	0.18
31401at7399	0.22
31407at7399	0.4
31412at7399	0.33
31423at7399	0.11
31424at7399	0.22
31441at7399	0.55
31448at7399	0.3
31456at7399	0.49
31462at7399	0.27
31463at7399	0.0
31466at7399	0.02
31467at7399	0.18
31480at7399	0.59
31483at7399	0.18
31491at7399	0.07
31492at7399	0.1
31498at7399	0.1
31512at7399	0.19
31516at7399	0.56
31526at7399	0.38
31537at7399	0.03
31540at7399	0.64
31550at7399	0.03
31553at7399	0.49
31555at7399	0.07
31560at7399	0.3
31570at7399	0.17
31573at7399	0.04
31591at7399	0.34
31592at7399	0.25
31596at7399	0.12
31598at7399	0.35
31600at7399	0.09
31601at7399	0.14
31605at7399	0.13
31606at7399	0.13
31611at7399	0.17
31613at7399	0.27
31614at7399	0.15
31621at7399	0.12
31627at7399	0.0
31634at7399	0.39
31640at7399	0.3
31641at7399	0.12
31647at7399	0.05
31655at7399	0.34
31656at7399	0.3
31662at7399	0.11
31663at7399	0.5
31666at7399	0.2
31670at7399	0.07
31672at7399	0.285
31673at7399	0.11
31685at7399	0.29
31700at7399	0.19
31703at7399	0.21
31705at7399	0.63
31714at7399	0.43
31717at7399	0.35
31725at7399	0.37
31727at7399	0.21
31728at7399	0.29
31733at7399	0.25
31737at7399	0.42
31739at7399	0.31
31740at7399	0.1
31743at7399	0.15
31747at7399	0.27
31749at7399	0.08
31761at7399	0.03
31769at7399	0.14
31770at7399	0.1
31771at7399	0.21
31781at7399	0.12
31782at7399	0.03
31783at7399	0.41
31784at7399	0.0
31785at7399	0.11
31798at7399	0.02
31800at7399	0.35
31809at7399	0.09
31816at7399	0.07
31839at7399	0.02
31841at7399	0.12
31842at7399	0.3
31849at7399	0.11
31851at7399	0.55
31856at7399	0.27
31866at7399	0.048
31877at7399	0.3
31883at7399	0.0
31889at7399	0.29
31902at7399	0.03
31913at7399	0.28
31921at7399	0.08
31931at7399	0.06
31936at7399	0.73
31944at7399	0.09
31951at7399	0.31
31972at7399	0.0
31977at7399	0.18
31982at7399	0.26
31983at7399	0.03
31991at7399	0.17
31998at7399	0.18
32011at7399	0.31
32013at7399	0.16
32017at7399	0.28
32020at7399	0.0
32021at7399	0.09
32030at7399	0.01
32033at7399	0.26
32040at7399	0.03
32041at7399	0.23
32047at7399	0.34
32048at7399	0.58
32056at7399	0.15
32063at7399	0.06
32074at7399	0.06
32084at7399	0.24
32086at7399	0.2
32088at7399	0.25
32091at7399	0.33
32096at7399	0.77
32114at7399	0.6
32115at7399	0.05
32123at7399	0.2
32127at7399	0.37
32140at7399	0.09
32167at7399	0.22
32177at7399	0.08
32189at7399	0.26
32196at7399	0.14
32203at7399	0.75
32212at7399	0.4
32214at7399	0.26
32220at7399	0.41
32221at7399	0.77
32225at7399	0.65
32231at7399	0.71
32232at7399	0.39
32234at7399	0.1
32246at7399	0.52
32252at7399	0.16
32254at7399	0.02
32260at7399	0.08
32282at7399	0.04
32285at7399	0.43
32295at7399	0.53
32297at7399	0.2
32307at7399	0.2
32309at7399	0.0
32312at7399	0.41
32315at7399	0.11
32316at7399	0.02
32318at7399	0.08
32320at7399	0.21
32321at7399	0.1
32328at7399	0.11
32352at7399	0.0
32365at7399	0.46
32397at7399	0.95
32402at7399	0.02
32422at7399	0.13
32428at7399	0.19
32436at7399	0.13
32437at7399	0.1
32454at7399	0.39
32467at7399	0.25
32473at7399	0.15
32474at7399	0.17
32478at7399	0.31
32482at7399	0.38
32487at7399	0.09
32491at7399	0.23
32504at7399	0.07
32505at7399	0.16
32508at7399	0.04
32510at7399	0.04
32513at7399	0.14
32524at7399	0.05
32529at7399	0.21
32532at7399	0.37
32533at7399	0.5
32534at7399	0.29
32535at7399	0.06333333299999999
32540at7399	0.18
32543at7399	0.27
32545at7399	0.04
32566at7399	0.19
32571at7399	0.12
32580at7399	0.03
32596at7399	0.18
32606at7399	0.02
32626at7399	0.22
32629at7399	0.03
32640at7399	0.28
32649at7399	0.27
32668at7399	0.02
32674at7399	0.29
32675at7399	0.39
32677at7399	0.12
32683at7399	0.1
32696at7399	0.12
32698at7399	0.11
32707at7399	0.18
32713at7399	0.22
32719at7399	0.22
32723at7399	0.13
32742at7399	0.1
32750at7399	0.26
32763at7399	0.02
32779at7399	0.03
32781at7399	0.61
32792at7399	0.5
32816at7399	0.4
32819at7399	0.3
32830at7399	0.89
32840at7399	0.12
32845at7399	0.71
32853at7399	0.49
32876at7399	0.15
32878at7399	0.01
32879at7399	0.47
32894at7399	0.26
33040at7399	0.36
33225at7399	0.04
33468at7399	0.11
33492at7399	0.17
33609at7399	0.06
33663at7399	0.0
33786at7399	0.0
33841at7399	0.21
33911at7399	0.66
34059at7399	0.36
34127at7399	0.06
34151at7399	0.0
34159at7399	0.04
34192at7399	0.1
34345at7399	0.21
34347at7399	0.0
34354at7399	0.0
34458at7399	0.0
34483at7399	0.05
34536at7399	0.2
34537at7399	0.05
34547at7399	0.0
34571at7399	0.35
34615at7399	0.0
34708at7399	0.12
34748at7399	0.1
34828at7399	0.38
34900at7399	0.0
35000at7399	0.0
35027at7399	0.14
35117at7399	0.0
35125at7399	0.48
35131at7399	0.0
35145at7399	0.58
35152at7399	0.0
35193at7399	0.6
35228at7399	0.04
35230at7399	0.13
35319at7399	0.21
35347at7399	0.0
35350at7399	0.3
35378at7399	0.14
35473at7399	0.0
35496at7399	0.0
35520at7399	0.04
35670at7399	0.07
35714at7399	0.81
35716at7399	0.04
35767at7399	0.41
35816at7399	0.0
35831at7399	0.42
35850at7399	0.11
35885at7399	0.0
35943at7399	0.0
35953at7399	0.11
35962at7399	0.11
35990at7399	0.23
36013at7399	0.0
36014at7399	0.0
36045at7399	0.08
36079at7399	0.56
36081at7399	0.11
36092at7399	0.4
36167at7399	0.0
36195at7399	0.11
36228at7399	0.01
36279at7399	0.02
36296at7399	0.61
36460at7399	0.0
36471at7399	0.0
36491at7399	0.01
36493at7399	0.0
36573at7399	0.146666667
36593at7399	0.0
36626at7399	0.0
36629at7399	0.0
36740at7399	0.15
36754at7399	0.0
36756at7399	0.0
36793at7399	0.0
36927at7399	0.0
36946at7399	0.0
37036at7399	0.31
37040at7399	0.0
37081at7399	0.0
37106at7399	0.02
37135at7399	0.0
37146at7399	0.03
37200at7399	0.01
37214at7399	0.12
37234at7399	0.42
37235at7399	0.23
37283at7399	0.35
37326at7399	0.0
37343at7399	0.33
37380at7399	0.13
37386at7399	0.36
37405at7399	0.01
37438at7399	0.01
37483at7399	0.0
37527at7399	0.02
37529at7399	0.0
37554at7399	0.0075
37598at7399	0.13
37619at7399	0.13
37668at7399	0.0
37706at7399	0.31
37721at7399	0.0
37736at7399	0.43
37746at7399	0.04
37756at7399	0.09
37818at7399	0.14
37915at7399	0.37
37939at7399	0.93
38240at7399	0.15
38279at7399	0.4
38280at7399	0.22
38303at7399	0.0
38320at7399	0.27
38349at7399	0.09
38420at7399	0.01
38525at7399	0.0
38528at7399	0.0
38544at7399	0.0
38561at7399	0.24
38651at7399	0.04
38748at7399	0.31
38796at7399	0.01
38803at7399	0.32
38805at7399	0.01
38807at7399	0.4
38909at7399	0.23
38913at7399	0.17
38922at7399	0.37
38994at7399	0.09
