gene	UNI
GB47725	0.41463414600000004
GB54981	1.0
GB40821	0.7560975609999999
GB54355	0.463414634
GB42155	1.0
GB48309	0.951219512
GB46449	0.975609756
GB55416	0.87804878
GB40618,GB40619	0.8292682929999999
GB46170,GB46170	0.926829268
GB50702	0.7560975609999999
GB55828	1.0
GB51598	1.0
GB47514	0.975609756
GB49986	0.5365853660000001
GB47880	0.975609756
GB47109	0.975609756
GB44498	0.87804878
GB53649	0.780487805
GB55614	0.8292682929999999
GB50951	0.9024390240000001
GB50637	0.951219512
GB49728	0.975609756
GB51716	1.0
GB43581	0.9024390240000001
GB49376	0.853658537
GB46057	1.0
GB48295	0.292682927
GB49221	1.0
GB45910	0.19512195100000002
GB54588	1.0
GB47083	0.975609756
GB49161	1.0
GB47903	0.804878049
GB51676	0.39024390200000003
GB43418	0.804878049
GB44434	0.975609756
GB52445	0.609756098
GB49631	0.17073170699999998
GB53581	0.926829268
GB42087	0.87804878
GB55747	0.9024390240000001
GB40391	0.8292682929999999
GB53860	0.853658537
GB41283	0.8292682929999999
GB41633	0.975609756
GB40434	1.0
GB50738	0.19512195100000002
GB40708	0.926829268
GB50516	1.0
GB42205	0.975609756
GB45154	0.9024390240000001
GB51635	0.926829268
GB44053	0.926829268
GB50641	1.0
GB55306	0.951219512
GB53658	0.731707317
GB40005	0.56097561
GB47181	1.0
GB40770,GB40769,GB53986,GB53986	0.8292682929999999
GB51038	1.0
GB51600	0.87804878
GB50928	0.975609756
GB54335	0.926829268
GB51624	0.975609756
GB50284	0.975609756
GB50919	0.975609756
GB54733	0.951219512
GB48405	0.9024390240000001
GB43279	0.926829268
GB47153	0.097560976
GB48335,GB48335	0.975609756
GB51787	0.951219512
GB50371	0.975609756
GB47663	0.926829268
GB47718	0.926829268
GB45712	0.926829268
GB54098	0.9024390240000001
GB54134	0.292682927
GB52587	0.926829268
GB45752	1.0
GB43584	0.926829268
GB47259	0.975609756
GB42039	0.975609756
GB48743	0.43902439
GB55590	0.951219512
GB54043	0.146341463
GB45058	0.975609756
GB47694	0.951219512
GB42017	0.951219512
GB47508	1.0
GB51065	0.609756098
GB44453	0.926829268
GB40566	0.9024390240000001
GB55769	0.097560976
GB47552	0.975609756
GB49864	1.0
GB43512,GB43508,GB43514,GB43510,GB43511,GB43509,GB45565	0.951219512
GB49360	0.31707317100000004
GB52684	0.951219512
GB45843	0.87804878
GB43442	0.56097561
GB40591	0.853658537
GB42638	0.8292682929999999
GB54882	0.707317073
GB44547	0.7560975609999999
GB52783	0.951219512
GB48248	0.975609756
GB55593	0.780487805
GB49069	0.951219512
GB55752	0.975609756
GB41932	0.219512195
GB50604	0.87804878
GB41121	0.463414634
GB44660	0.975609756
GB55628	0.682926829
GB47623	0.975609756
GB48917	0.975609756
GB42896	0.804878049
GB51067	0.951219512
GB41580	0.926829268
GB50035	0.975609756
GB47095	0.43902439
GB48882	0.853658537
GB53625	0.975609756
GB46310	0.975609756
GB50336	0.804878049
GB54961	0.926829268
GB44686	1.0
GB42642	0.87804878
GB49170	1.0
GB49159	0.975609756
GB49177	0.975609756
GB44628	0.682926829
GB48755	0.975609756
GB50449	0.951219512
GB52824	0.926829268
GB49988	0.926829268
GB42264	0.975609756
GB43320	0.926829268
GB52994	0.951219512
GB49031	1.0
GB44462	1.0
GB44173	0.9024390240000001
GB41968	0.975609756
GB52672	0.975609756
GB42177	0.8292682929999999
GB47487,GB54960	0.926829268
GB50008	0.926829268
GB51537	1.0
GB50100	0.975609756
GB45249	0.975609756
GB48624	0.951219512
GB42265	0.975609756
GB52454	0.975609756
GB43815	0.951219512
GB42830	0.853658537
GB41757	0.780487805
GB48200	0.853658537
GB44016	0.975609756
GB43523	0.9024390240000001
GB43962	0.12195122
GB42537	0.951219512
GB43629	1.0
GB49523	0.926829268
GB43354	0.39024390200000003
GB54955	0.731707317
GB55396	0.975609756
GB53702	0.951219512
GB41831	0.975609756
GB42690	0.975609756
GB47753	0.975609756
GB54112	0.975609756
GB45187	0.43902439
GB50724	1.0
GB40600	0.926829268
GB48783	1.0
GB41011	0.634146341
GB48008	1.0
GB47305	0.56097561
GB54088	0.146341463
GB55450	0.17073170699999998
GB54488	0.634146341
GB43288	0.9024390240000001
GB48835	0.926829268
GB55852	1.0
GB50028	0.731707317
GB45211	1.0
GB49261	0.7560975609999999
GB42456	0.463414634
GB55968	0.951219512
GB55365	0.975609756
GB51032	0.219512195
GB47227	1.0
GB45947	0.926829268
GB55572	0.951219512
GB50208	0.926829268
GB49798	0.634146341
GB40978	0.975609756
GB47986,GB47987	0.243902439
GB41907	0.975609756
GB49764	0.31707317100000004
GB51204	0.975609756
GB50780	0.975609756
GB49812	1.0
GB53000	0.951219512
GB49802	0.951219512
GB50778	0.951219512
GB45743	1.0
GB45174	0.951219512
GB49001	0.8292682929999999
GB51359	0.951219512
GB45977	0.975609756
GB48916	0.975609756
GB53424	0.682926829
GB47611	0.43902439
GB50567	0.682926829
GB50945	0.243902439
GB40441	0.951219512
GB42821	0.951219512
GB54652	0.9024390240000001
GB41618	0.609756098
GB50109	0.87804878
GB54430	0.9024390240000001
GB54528	0.9024390240000001
GB49422	1.0
GB54352	0.634146341
GB55076	1.0
GB45024	0.951219512
GB46776	0.975609756
GB54984	0.975609756
GB43580	0.780487805
GB51213	0.951219512
GB43840	0.951219512
GB43560	0.951219512
GB53005	0.975609756
GB46502	1.0
GB40717	0.951219512
GB49757	1.0
GB53943	0.951219512
GB50280	1.0
GB41139	1.0
GB44991	0.951219512
GB41736	0.219512195
GB40389	0.975609756
GB54690	0.804878049
GB54104	0.9024390240000001
GB40713	0.8292682929999999
GB45704	0.87804878
GB49271,GB54905	0.8292682929999999
GB54368	1.0
GB55860	0.073170732
GB52631	0.341463415
GB43651	0.073170732
GB53219	1.0
GB42863	0.951219512
GB44702	0.926829268
GB50049	0.634146341
GB46297	0.975609756
GB53675	0.5365853660000001
GB42639	0.87804878
GB45610	0.780487805
GB41586,GB41586	1.0
GB40881	1.0
GB50343	1.0
GB50466	0.975609756
GB42755	0.975609756
GB55106	0.975609756
GB51735	0.975609756
GB44658	0.87804878
GB45445	0.5121951220000001
GB54154	0.926829268
GB49660	0.073170732
GB40535	0.975609756
GB47396	1.0
GB43368	0.926829268
GB41198	1.0
GB46314	0.975609756
GB55598	1.0
GB45912	0.487804878
GB50183	1.0
GB42459,GB42459	0.365853659
GB46629	0.219512195
GB51483	0.975609756
GB55038	0.951219512
GB42887	0.951219512
GB51086	1.0
GB53955	1.0
GB50679	0.926829268
GB41484	1.0
GB52680	0.219512195
GB53626	0.975609756
GB46031	0.975609756
GB51382	0.292682927
GB51526	1.0
GB55934	0.585365854
GB45911	0.097560976
GB49403	1.0
GB54168	0.975609756
GB50566	0.487804878
GB54977	0.87804878
GB54346	0.951219512
GB46885	0.975609756
GB45832	0.17073170699999998
GB50570	0.7560975609999999
GB42435	0.12195122
GB54289	0.853658537
GB54349	0.658536585
GB41285	0.87804878
GB41446	1.0
GB45186	0.26829268300000003
GB43506	0.975609756
GB52690	1.0
GB55901	0.780487805
GB44674	0.5121951220000001
GB43422	0.926829268
GB48544	0.975609756
GB40211	1.0
GB40539	0.975609756
GB44370	0.87804878
GB53409	0.9024390240000001
GB51183	0.243902439
GB45208	0.731707317
GB43750	0.975609756
GB51539	0.951219512
GB54691	0.951219512
GB54607	0.926829268
GB54194	1.0
GB43455	0.26829268300000003
GB42089	1.0
GB44574	0.87804878
GB48862	0.56097561
GB51497	1.0
GB52750	0.926829268
GB44095	0.707317073
GB45252	0.926829268
GB50573	0.975609756
GB46904	1.0
GB48451	1.0
GB55101	0.975609756
GB49583	0.975609756
GB52735	1.0
GB48191	0.780487805
GB40589	0.975609756
GB50167	0.975609756
GB46413	0.5365853660000001
GB52102	0.975609756
GB54970,GB52324,GB52326	0.975609756
GB50215	0.780487805
GB53297	0.9024390240000001
GB49433	1.0
GB50668	0.8292682929999999
GB42554	0.731707317
GB45405	0.39024390200000003
GB52790	0.975609756
GB53078	0.585365854
GB55603	0.9024390240000001
GB50727	0.975609756
GB40986	0.87804878
GB54685	0.707317073
GB47033	0.17073170699999998
GB40759	0.975609756
GB50375	0.9024390240000001
GB42179	0.31707317100000004
GB48962	0.219512195
GB46076	0.8292682929999999
GB52705	0.487804878
GB42366	0.926829268
GB42189	0.951219512
GB44561	0.707317073
GB50764	0.975609756
GB49624	0.951219512
GB45978	0.975609756
GB43287	0.804878049
GB41213	0.926829268
GB51943	1.0
GB54457	0.634146341
GB43776	0.853658537
GB48148,GB48148	0.9024390240000001
GB54359	0.853658537
GB40393	0.804878049
GB52339	0.9024390240000001
GB53194	1.0
GB49381	0.17073170699999998
GB49097	0.707317073
GB44699	0.975609756
GB47991	1.0
GB46562	0.975609756
GB41635	0.682926829
GB49709	1.0
GB40387	0.780487805
GB46439	0.9024390240000001
GB45433	0.975609756
GB41631	0.975609756
GB50559	0.9024390240000001
GB52634	0.9024390240000001
GB52524	0.853658537
GB49926	0.39024390200000003
GB45172	0.951219512
GB50302	0.8292682929999999
GB45565	0.097560976
GB48348	0.780487805
GB49944	0.975609756
GB50032	1.0
GB45726	1.0
GB44531	1.0
GB50904	0.9024390240000001
GB44188	1.0
GB50885	0.926829268
GB43069	0.12195122
GB48966	0.56097561
GB51346	0.658536585
GB50906	0.926829268
GB51993	1.0
GB42260	0.31707317100000004
GB54336	0.731707317
GB42488	1.0
GB52892	0.243902439
GB55961	0.9024390240000001
GB43388	1.0
GB50873	0.926829268
GB44360	0.951219512
GB51903	0.8292682929999999
GB45549	0.951219512
GB54233	0.780487805
GB42696	0.926829268
GB47670	0.219512195
GB55932	1.0
GB55231	0.804878049
GB45554	0.56097561
GB48202	0.9024390240000001
GB49179,GB53761	0.951219512
GB40798	0.8292682929999999
GB42906	0.87804878
GB43115	1.0
GB53406	0.975609756
GB54041	0.951219512
GB42995	0.853658537
GB50547	0.365853659
GB44520	0.951219512
GB45288	1.0
GB40966	0.19512195100000002
GB48909,GB48910	0.975609756
GB47591	0.975609756
GB43517	0.219512195
GB48784	1.0
GB52632	0.87804878
GB54381	0.951219512
GB40795	0.9024390240000001
GB41441	0.87804878
GB42520	0.926829268
GB46312,GB43670	0.975609756
GB51158	0.951219512
GB42539	0.87804878
GB42929	1.0
GB45740	0.951219512
GB48401	0.707317073
GB55222	0.951219512
GB44349	0.87804878
GB42749	0.975609756
GB55157	0.87804878
GB52512	0.87804878
GB55060	0.5121951220000001
GB50589	0.975609756
GB46567	0.975609756
GB42629	0.87804878
GB54555	0.707317073
GB45946	0.926829268
GB40018	0.975609756
GB41871	0.975609756
GB52789	0.975609756
GB42778	0.975609756
GB46984	0.365853659
GB54195	0.365853659
GB41741	0.975609756
GB40873	0.926829268
GB45941	0.7560975609999999
GB48095	0.951219512
GB48574	0.975609756
GB42741	0.19512195100000002
GB42417	0.975609756
GB53493	0.8292682929999999
GB45828	0.926829268
GB41362	0.975609756
GB44607	0.219512195
GB46817	0.292682927
GB55435	0.7560975609999999
GB47029	0.926829268
GB41183	0.926829268
GB44160	0.9024390240000001
GB45380	0.9024390240000001
GB43303	0.975609756
GB54183	0.975609756
GB40436	0.951219512
GB40013	0.926829268
GB42146,GB55452	1.0
GB46958	0.926829268
GB50453	0.926829268
GB51012	0.146341463
GB47248	0.926829268
GB42986	0.951219512
GB49002	0.487804878
GB53326	0.219512195
GB46409	0.926829268
GB54100	0.951219512
GB41990	0.5365853660000001
GB45141	0.585365854
GB48981	0.8292682929999999
GB53193	0.43902439
GB42612	0.7560975609999999
GB54240	0.731707317
GB54945	0.219512195
GB53090	0.17073170699999998
GB53957	1.0
GB50693	0.7560975609999999
GB41583	0.975609756
GB52116	0.975609756
GB48332	0.780487805
GB47381,GB44760,GB47483,GB47507,GB52976	1.0
GB50903	0.5121951220000001
GB51571	0.951219512
GB41622	0.975609756
GB47721	0.219512195
GB50671	0.097560976
GB55095	0.243902439
GB54113	0.951219512
GB50398	0.585365854
GB53488	0.19512195100000002
GB41289	0.926829268
GB50870	0.926829268
GB43306	0.5365853660000001
GB41068	0.926829268
GB42857	0.731707317
GB50247	0.19512195100000002
GB41284	0.731707317
GB55547	0.8292682929999999
GB55597	0.8292682929999999
GB42195	0.926829268
GB40209	0.975609756
GB54814	1.0
GB48537	0.682926829
GB51977	0.975609756
GB50571	0.682926829
GB52688	0.951219512
GB41950	0.17073170699999998
GB53819	0.975609756
GB42624	0.951219512
GB48824	0.926829268
GB52071	0.951219512
GB43822	0.951219512
GB48781	0.975609756
GB52663	0.951219512
GB54816	0.56097561
GB54046,GB54046	0.43902439
GB53887,GB53887,GB53888	0.26829268300000003
GB52103	0.243902439
GB44195	0.219512195
GB46733	0.853658537
GB44128	0.585365854
GB42533	0.804878049
GB47266	0.853658537
GB53951	0.804878049
GB49502	0.804878049
GB46228,GB46226,GB46222,GB46224,GB46230,GB46223,GB46227	0.9024390240000001
GB42372	0.951219512
GB46748	0.926829268
GB44552	1.0
GB47569	0.926829268
GB53770	0.975609756
GB56016	0.975609756
GB48433	0.87804878
GB47902	0.975609756
GB49994	0.975609756
GB44300	0.975609756
GB48224	0.853658537
GB53887	0.17073170699999998
GB42754	0.243902439
GB54301	0.975609756
GB42607	0.853658537
GB53669	0.975609756
GB55235	0.731707317
GB45562	0.926829268
GB54343	1.0
GB51330	0.9024390240000001
GB51370	0.17073170699999998
GB44645	0.31707317100000004
GB46630	0.975609756
GB41161	1.0
GB50009	0.853658537
GB41669	0.87804878
GB48680	0.951219512
GB51978	0.926829268
GB52497	0.975609756
GB41619	0.87804878
GB41809	0.926829268
GB47927,GB47926	0.975609756
GB54103	0.8292682929999999
GB46535	1.0
GB40148	0.780487805
GB43237	0.804878049
GB54312	0.731707317
GB43120	0.975609756
GB41948,GB41948	0.951219512
GB53514	0.365853659
GB40447	0.634146341
GB40297	0.926829268
GB55100	0.975609756
GB51475,GB42737	0.19512195100000002
GB47183	0.9024390240000001
GB55923	0.341463415
GB49102	0.951219512
GB47771	0.9024390240000001
GB42053	0.9024390240000001
GB55558	0.9024390240000001
GB49167	1.0
GB49503	0.43902439
GB48681	0.365853659
GB40810	0.926829268
GB52806	0.975609756
GB50477	0.853658537
GB55604	0.658536585
GB41418	0.146341463
GB51224	0.926829268
GB53171	1.0
GB41987	0.926829268
GB47610,GB47610	0.975609756
GB53369	0.365853659
GB40862	0.951219512
GB44026	0.292682927
GB42581	0.707317073
GB52528	0.243902439
GB43315	0.975609756
GB51918	0.853658537
GB47465	0.951219512
GB54393	0.975609756
GB52121	0.951219512
GB54296	0.926829268
GB45653	0.926829268
GB47331	1.0
GB47137	0.951219512
GB54280	0.975609756
GB44206	0.951219512
GB51656	0.975609756
GB49462	0.9024390240000001
GB44356	0.87804878
GB43086	0.975609756
GB41411	1.0
GB40110	0.658536585
GB49365	0.951219512
GB52433	0.926829268
GB43633	0.951219512
GB45956	1.0
GB51107	0.804878049
GB54681	0.975609756
GB50733	0.926829268
GB44744	0.634146341
GB55191	0.975609756
GB50102	1.0
GB49522	0.926829268
GB48679	0.853658537
GB51712	0.951219512
GB43151	0.926829268
GB47679	1.0
GB46540	1.0
GB50210	0.975609756
GB44219	0.609756098
GB51991	0.975609756
GB42078	1.0
GB44777	0.926829268
GB44417	1.0
GB46190	0.951219512
GB43844	0.975609756
GB49386	0.243902439
GB53655	0.951219512
GB54524	0.31707317100000004
GB44886,GB44886	0.9024390240000001
GB49865	1.0
GB47822	0.951219512
GB43686	0.975609756
GB55814	0.8292682929999999
GB43102,GB43037	1.0
GB50723	0.8292682929999999
GB53722	0.975609756
GB40092	0.243902439
GB47485	0.219512195
GB46299	0.8292682929999999
GB41191	0.5121951220000001
GB48830	0.585365854
GB52803	0.951219512
GB41638	0.951219512
GB51920,GB51920	0.804878049
GB44559	0.951219512
GB49972	0.097560976
GB55895	0.951219512
GB46298	0.9024390240000001
GB40457	0.8292682929999999
GB43903	1.0
GB49565	0.707317073
GB45660	0.975609756
GB40299	0.780487805
GB41412	0.951219512
GB50918	0.975609756
GB50124	0.804878049
GB53368	0.9024390240000001
GB48696	0.243902439
GB40653	1.0
GB42318	0.975609756
GB51899	0.926829268
GB46797	0.243902439
GB51174	0.39024390200000003
GB55140	0.951219512
GB42926	0.975609756
GB55782	0.9024390240000001
GB54924	0.780487805
GB42725	0.926829268
GB52888	0.951219512
GB53492	0.243902439
GB46762	0.926829268
GB46517	0.975609756
GB44942	0.975609756
GB44033	1.0
GB48791	0.634146341
GB52644	1.0
GB40819	0.26829268300000003
GB42888	0.682926829
GB48975	0.853658537
GB47592	0.87804878
GB48358	0.951219512
GB44084	0.9024390240000001
GB40536	0.804878049
GB46172	0.219512195
GB42585	0.975609756
GB46179	0.975609756
GB47741,GB50718	0.804878049
GB46343	0.292682927
GB44929	0.926829268
GB53110	0.975609756
GB50830	0.463414634
GB46734	0.975609756
GB50389	0.87804878
GB46587	0.951219512
GB43537	0.975609756
GB55680	0.975609756
GB50029	1.0
GB55471	0.634146341
GB52539	0.951219512
GB43852	1.0
GB44022,GB54596	1.0
GB50656	0.87804878
GB53037,GB53127	0.975609756
GB43696	0.097560976
GB43927	0.097560976
GB47505,GB47408,GB44339,GB44339	0.19512195100000002
GB50012	0.9024390240000001
GB50883	0.780487805
GB45616	0.609756098
GB50612	0.609756098
GB53703	0.926829268
GB47821	0.9024390240000001
GB53367	0.634146341
GB47840	0.853658537
GB48844	0.658536585
GB44340	1.0
GB51636	0.926829268
GB49405	0.780487805
GB42018	0.804878049
GB46946	0.19512195100000002
GB42627	0.17073170699999998
GB46619	0.26829268300000003
GB43367	0.853658537
GB48700	0.19512195100000002
GB54133	0.853658537
GB50230	0.975609756
GB51585	0.87804878
GB41774	0.951219512
GB41663	0.926829268
GB41361	0.853658537
GB53164	0.39024390200000003
GB43501	0.682926829
GB46272	0.609756098
GB45523	0.9024390240000001
GB48217,GB48217	0.31707317100000004
GB50068	0.31707317100000004
GB53917	0.585365854
GB55635	0.609756098
GB52832	0.19512195100000002
GB40011	0.097560976
GB46819	0.780487805
GB41359	0.951219512
GB46648	0.8292682929999999
GB51850	0.365853659
GB41665	0.682926829
GB52833,GB52833	0.41463414600000004
GB53539	0.926829268
GB53018	1.0
GB47940	0.975609756
GB54462	1.0
GB50982	0.8292682929999999
GB50283	0.097560976
GB50179	0.585365854
GB48423	1.0
GB43201	0.9024390240000001
GB41719	0.926829268
GB42311	0.926829268
GB42662	0.926829268
GB41953	0.146341463
GB46680,GB47004	0.731707317
GB54836	0.780487805
GB52428	0.7560975609999999
GB49992	0.975609756
GB43534	0.26829268300000003
GB47877	0.853658537
GB47506,GB47482	1.0
GB51460	0.12195122
GB44051	0.146341463
GB44019	0.975609756
GB55827	1.0
GB50478	0.658536585
GB55708	0.951219512
GB48338	0.951219512
GB49938	0.804878049
GB40606	0.780487805
GB51222	0.7560975609999999
GB46213	0.975609756
GB41151	1.0
GB54962	0.365853659
GB44998	0.7560975609999999
GB43449	0.951219512
GB44068	0.926829268
GB42927	0.7560975609999999
GB50408	0.9024390240000001
GB54732	0.951219512
GB48832	0.19512195100000002
GB40492	0.951219512
GB49057	0.56097561
GB48484	0.975609756
GB50676	0.12195122
GB49848	0.146341463
GB47724	0.926829268
GB41267	0.975609756
GB51579	0.951219512
GB47054	1.0
GB42178	0.951219512
GB42307	0.926829268
GB48713	0.097560976
GB53935	0.9024390240000001
GB52161,GB52202,GB52203	0.975609756
GB42608	0.926829268
GB52637	0.926829268
GB45545	1.0
GB52027	0.219512195
GB48780	0.9024390240000001
GB52660	0.41463414600000004
GB53252	0.12195122
GB40722	0.87804878
GB50840	0.853658537
GB44318,GB44318,GB44318,GB44318	0.9024390240000001
GB40448	0.975609756
GB47605	0.951219512
GB42688	0.8292682929999999
GB45505	0.87804878
GB51146	0.658536585
GB41780	0.682926829
GB45731	0.975609756
GB48668	0.219512195
GB47364	0.097560976
GB53077	0.926829268
GB42663	0.39024390200000003
GB45496	0.951219512
GB40828	0.634146341
GB40892	0.926829268
GB52698	0.365853659
GB48819	0.585365854
GB40165	0.926829268
GB49085	0.9024390240000001
GB51253	1.0
GB55065	0.146341463
GB42910	0.804878049
GB41398	1.0
GB46845	1.0
GB48701	0.707317073
GB53795	0.463414634
GB55920	0.951219512
GB50044	0.951219512
GB41818	1.0
GB53946	0.9024390240000001
GB52501	0.17073170699999998
GB45026	0.926829268
GB55068	0.5121951220000001
GB49987	0.926829268
GB42980,GB42980	0.926829268
GB47176	0.951219512
GB50520	0.975609756
GB47542	0.975609756
GB50296	1.0
GB54554	0.341463415
GB52468	0.975609756
GB40314	0.39024390200000003
GB45010	0.9024390240000001
GB45989	0.073170732
GB46815	0.682926829
GB47481	0.975609756
GB50530	0.487804878
GB48038	0.19512195100000002
GB48472	0.87804878
GB46777	0.975609756
GB44503	0.780487805
GB41648	0.975609756
GB44683	0.926829268
GB54662	0.707317073
GB41078	0.9024390240000001
GB44994	0.975609756
GB52758	0.609756098
GB51997	0.853658537
GB40338	0.975609756
GB47034	0.12195122
GB48586	0.5365853660000001
GB42182	0.146341463
GB45434	0.926829268
GB42410	0.926829268
GB46440	1.0
GB41157	1.0
GB51736,GB41015	0.926829268
GB42599	0.219512195
GB48770	0.487804878
GB44104	0.975609756
GB47886	1.0
GB40860	0.17073170699999998
GB46503	0.9024390240000001
GB50376	0.292682927
GB50601	0.951219512
GB52786	0.87804878
GB55242	0.853658537
GB48407	0.8292682929999999
GB53485	0.243902439
GB50611	0.341463415
GB51566	0.7560975609999999
GB40056	0.926829268
GB50335	0.975609756
GB41210	0.804878049
GB41709	0.5365853660000001
GB53947	0.9024390240000001
GB48439	0.853658537
GB47707	0.19512195100000002
GB51617	0.975609756
GB53776	0.146341463
GB43091	0.682926829
GB42716	0.8292682929999999
GB50529	0.585365854
GB49779	0.926829268
GB48554	0.19512195100000002
GB47830	0.7560975609999999
GB45396	0.8292682929999999
GB50451	0.19512195100000002
GB45957	0.56097561
GB41084	0.926829268
GB43934	0.12195122
GB50937	0.926829268
GB55817	1.0
GB46197	0.487804878
GB43156	0.87804878
GB53200	0.926829268
GB51853,GB51853	0.097560976
GB55427	0.87804878
GB49857	0.87804878
GB42370	0.853658537
GB53116	0.243902439
GB53405	0.8292682929999999
GB44608	1.0
GB51050	0.43902439
GB50917	0.975609756
GB43703	0.19512195100000002
GB49786	0.7560975609999999
GB50481	0.609756098
GB55030	0.87804878
GB44986	0.243902439
GB51485	0.41463414600000004
GB46595	0.9024390240000001
GB47116	0.780487805
GB50746	0.926829268
GB45209	0.146341463
GB54963	0.682926829
GB41303	0.975609756
GB46601	0.926829268
GB42305	0.219512195
GB54148	0.682926829
GB54654	0.8292682929999999
GB53031	0.243902439
GB43642	0.17073170699999998
GB55111	1.0
GB53886	0.731707317
GB48831,GB48833	1.0
GB54390	0.780487805
GB50241	0.8292682929999999
GB40396	0.585365854
GB47745	0.951219512
GB45742	0.8292682929999999
GB49572	0.926829268
GB53112	0.243902439
GB55379	0.341463415
GB51625	0.9024390240000001
GB42228	0.56097561
GB42088	0.87804878
GB48314	0.87804878
GB53733	0.585365854
GB50905	0.609756098
GB44153	0.926829268
GB51420,GB51420	0.7560975609999999
GB46899	0.926829268
GB45838	0.243902439
GB49220	0.951219512
GB55473	0.951219512
GB40311	0.56097561
GB50005	0.9024390240000001
GB41236	0.219512195
GB47993	0.658536585
GB51449	0.146341463
GB53892	0.146341463
GB43823	0.87804878
GB55150	0.609756098
GB41428	0.658536585
GB48373	0.804878049
GB54969	0.56097561
GB55749,GB53749	0.926829268
GB50356	0.87804878
GB40252	0.926829268
GB45661	0.926829268
GB50220	0.585365854
GB50116,GB50121,GB45614,GB45614,GB49510	0.9024390240000001
GB47027	0.41463414600000004
GB51003	0.585365854
GB43951	0.951219512
GB50119	0.5121951220000001
GB54126	0.097560976
GB45469	0.19512195100000002
GB45476	0.951219512
GB49526	0.19512195100000002
GB53010	0.853658537
GB42907	0.926829268
GB47859	0.097560976
GB43538	0.9024390240000001
GB41733	0.8292682929999999
GB53371	0.19512195100000002
GB47618	0.5365853660000001
GB54734	0.87804878
GB41655	0.634146341
GB41657	0.56097561
GB41589	0.682926829
GB49993	0.8292682929999999
GB40937	0.292682927
GB46220	0.87804878
GB50149	0.243902439
GB48391	0.219512195
GB53504	0.146341463
GB42151	0.341463415
GB44399	0.658536585
GB41251	0.31707317100000004
GB45629	0.7560975609999999
GB42717	0.8292682929999999
GB47371	0.243902439
GB41686	0.87804878
GB55561	0.926829268
GB44870	0.585365854
GB47464	0.41463414600000004
GB50613	0.39024390200000003
GB46288	0.12195122
GB49606	0.9024390240000001
GB41228	0.219512195
GB52685	0.926829268
GB46453	0.804878049
GB49581	0.097560976
GB53484	0.219512195
GB43923	0.5121951220000001
GB55966	0.9024390240000001
GB43434	0.39024390200000003
GB55057	0.19512195100000002
GB41383,GB41383	0.341463415
GB53044,GB49554	0.951219512
GB53358	0.975609756
GB55169	0.292682927
GB46585	0.487804878
GB51301	0.41463414600000004
GB47650	0.634146341
GB51206	0.780487805
GB54384	0.951219512
GB40331	0.073170732
GB42908	0.41463414600000004
GB48842	0.463414634
GB44050	0.146341463
GB51695	0.097560976
GB43569	0.951219512
GB55615	0.707317073
GB47520	0.292682927
GB42767	0.39024390200000003
GB49234	0.951219512
GB47612	0.87804878
GB40820	0.146341463
GB53863	0.8292682929999999
GB41728	0.243902439
GB53263	0.19512195100000002
GB53372	0.12195122
GB46668	0.487804878
GB51939	0.097560976
GB50775	0.39024390200000003
GB41699	0.219512195
GB40093	0.8292682929999999
GB48256	0.243902439
GB46250	0.31707317100000004
GB51979	0.219512195
GB47754	0.8292682929999999
GB47000	0.12195122
GB51304	0.292682927
GB48956	0.682926829
GB55298	0.804878049
GB40462	0.658536585
GB49225	0.17073170699999998
GB46385	0.19512195100000002
GB53930	0.097560976
GB43444	0.853658537
GB44189	0.609756098
GB54914	0.87804878
GB42287,GB53911,GB53978	0.926829268
GB40094	0.926829268
GB50888	0.12195122
GB50084	0.5121951220000001
GB53211	0.19512195100000002
GB52318	0.146341463
GB43440	0.804878049
GB40616	0.097560976
GB53622	0.17073170699999998
GB50118,GB50120	0.31707317100000004
GB42623	0.219512195
GB43112	0.682926829
GB50324	0.19512195100000002
GB46412	0.292682927
GB42911	0.43902439
GB43476	0.17073170699999998
GB55718,GB55718	0.073170732
GB52831	0.19512195100000002
GB42621	0.243902439
GB48342	0.634146341
GB46399	0.243902439
GB41772	0.17073170699999998
GB48149	0.097560976
GB44892	0.146341463
GB41620	0.146341463
GB51989	0.41463414600000004
GB48958	0.17073170699999998
GB50528	0.097560976
GB52248	0.097560976
GB53623	0.17073170699999998
GB54489	0.219512195
GB54553	0.146341463
GB54455	0.19512195100000002
GB54424	0.487804878
GB44100	0.12195122
GB53748	0.19512195100000002
GB53125	0.219512195
GB42373	0.073170732
GB52205	0.073170732
GB52384	0.073170732
GB52408	0.048780488
GB54068	0.048780488
GB52886	0.073170732
GB40276	0.097560976
GB44385	0.048780488
GB48851	0.048780488
GB52887	0.048780488
GB43268	0.048780488
GB44001	0.12195122
GB51774	0.048780488
GB48287	0.048780488
GB45745	0.048780488
GB48184	0.048780488
GB50868	0.048780488
GB46637	0.12195122
GB41096	0.073170732
GB42132	0.048780488
GB53279	0.073170732
GB53903	0.048780488
GB47912	0.048780488
GB53620	0.097560976
GB52859	0.048780488
GB54629	0.048780488
GB43274	0.073170732
GB54824	0.048780488
GB51594	0.048780488
GB49252	0.073170732
GB55342	0.048780488
GB46163	0.073170732
GB50263	0.073170732
GB41587	0.048780488
GB54665	0.073170732
GB40045	0.048780488
GB46198	0.048780488
GB43322	0.048780488
GB42003	0.048780488
GB54620	0.048780488
GB40210	0.073170732
GB52267	0.048780488
