gene	EVR
GB49403	0.7914
GB54168	0.7824
GB50566	1.0056
GB54977	1.08
GB54346	0.8201
GB46885	0.8355
GB45832	1.8706
GB50570	1.0617
GB42435	2.4074
GB54289	1.0577
GB54349	1.2306
GB41285	1.0916
GB41446	0.9451
GB45186	1.6639
GB43506	0.7108
GB52690	1.0483
GB55901	0.7132
GB44674	1.1679
GB43422	1.0225
GB48544	0.9731
GB40211	0.9511
GB40539	0.7267
GB44370	0.9952
GB53409	1.2391
GB51183	0.7999
GB45208	1.1316
GB43750	0.9986
GB51539	1.1651
GB54691	1.2235
GB54607	1.0912
GB54194	0.8017
GB43455	1.6879
GB42089	1.157
GB44574	1.5403
GB48862	1.5477
GB51497	0.7049
GB52750	1.0526
GB44095	1.1478
GB45252	1.4532
GB50573	1.1379
GB46904	1.0911
GB48451	0.7316
GB55101	0.9599
GB49583	0.7268
GB52735	0.8518
GB48191	0.9291
GB40589	1.0618
GB50167	1.5216
GB46413	1.5533
GB52102	0.7207
GB54970,GB52324,GB52326	1.0407
GB50215	1.1903
GB53297	1.0217
GB49433	0.9565
GB50668	1.4145
GB42554	1.6722
GB45405	1.162
GB52790	0.7248
GB53078	1.115
GB55603	1.0595
GB50727	0.9036
GB40986	0.9187
GB54685	1.0693
GB47033	1.9576
GB40759	1.4254
GB50375	1.2385
GB42179	2.2743
GB48962	1.6797
GB46076	0.9006
GB52705	1.5029
GB42366	0.9987
GB42189	0.9421
GB44561	1.3162
GB50764	0.884
GB49624	1.2684
GB45978	0.7447
GB43287	1.7715
GB41213	0.9105
GB51943	0.7944
GB54457	1.6505
GB43776	0.8941
GB48148,GB48148	1.5185
GB54359	1.4184
GB40393	1.8114
GB52339	0.9204
GB53194	0.8949
GB49381	0.9914
GB49097	1.1286
GB44699	0.9864
GB47991	0.7664
GB46562	0.7579
GB41635	1.1461
GB49709	1.0572
GB40387	0.7382
GB46439	1.6525
GB45433	0.7332
GB41631	0.7236
GB50559	1.3128
GB52634	1.3111
GB52524	1.112
GB49926	1.6791
GB45172	1.3042
GB50302	1.5202
GB45565	1.4839
GB48348	1.3687
GB49944	0.8294
GB50032	1.0271
GB45726	0.9675
GB44531	0.9115
GB50904	1.6483
GB44188	1.1448
GB50885	1.1981
GB43069	1.3614
GB48966	0.9787
GB51346	1.133
GB50906	1.2695
GB51993	0.8178
GB42260	0.8375
GB54336	0.9115
GB42488	0.8484
GB52892	1.5653
GB55961	0.8039
GB43388	0.7286
GB50873	0.7243
GB44360	0.8447
GB51903	0.8261
GB45549	1.0337
GB54233	1.4254
GB42696	0.7997
GB47670	1.1698
GB55932	1.1239
GB55231	1.2435
GB45554	1.0971
GB48202	1.2676
GB49179,GB53761	1.1038
GB40798	0.8518
GB42906	1.0923
GB43115	0.7421
GB53406	0.917
GB54041	0.7943
GB42995	1.5387
GB50547	1.3148
GB44520	0.9625
GB45288	0.8676
GB40966	2.1797
GB48909,GB48910	1.3623
GB47591	1.149
GB43517	1.725
GB48784	0.7731
GB52632	1.0239
GB54381	0.9697
GB40795	0.7432
GB41441	0.6971
GB42520	0.9915
GB46312,GB43670	0.9521
GB51158	0.9424
GB42539	1.4489
GB42929	1.1085
GB45740	1.2795
GB48401	1.4502
GB55222	0.9035
GB44349	1.111
GB42749	0.7457
GB55157	1.0543
GB52512	0.9432
GB55060	0.8728
GB50589	0.9555
GB46567	0.6908
GB42629	0.8579
GB54555	1.226
GB45946	1.0171
GB40018	0.7042
GB41871	1.0062
GB52789	0.7755
GB42778	0.7238
GB46984	1.0637
GB54195	1.2287
GB41741	1.3348
GB40873	0.7116
GB45941	1.3878
GB48095	0.9107
GB48574	1.0067
GB42741	1.742
GB42417	0.8448
GB53493	0.8339
GB45828	1.413
GB41362	0.8293
GB44607	1.4511
GB46817	1.2631
GB55435	1.516
GB47029	1.1374
GB41183	1.0459
GB44160	0.8781
GB45380	0.8942
GB43303	0.6869
GB54183	0.7557
GB40436	0.7246
GB40013	0.9053
GB42146,GB55452	1.392
GB46958	1.5832
GB50453	1.0519
GB51012	1.338
GB47248	1.1376
GB42986	1.0657
GB49002	1.3106
GB53326	2.427
GB46409	0.8766
GB54100	0.9653
GB41990	1.0385
GB45141	0.7738
GB48981	1.0784
GB53193	0.82
GB42612	0.9019
GB54240	1.7133
GB54945	1.4751
GB53090	1.2995
GB53957	0.8621
GB50693	1.4734
GB41583	0.7440000000000001
GB52116	0.7576
GB48332	0.9442
GB47381,GB44760,GB47483,GB47507,GB52976	0.6987
GB50903	1.2666
GB51571	1.1928
GB41622	1.2343
GB47721	1.5282
GB50671	1.3452
GB55095	1.8369
GB54113	0.8285
GB50398	0.7655
GB53488	1.1286
GB41289	0.8876
GB50870	1.1472
GB43306	1.2101
GB41068	1.1773
GB42857	1.2686
GB50247	1.4638
GB41284	1.1326
GB55547	0.8916
GB55597	1.1228
GB42195	0.9607
GB40209	1.0983
GB54814	0.7367
GB48537	0.9520000000000001
GB51977	0.8952
GB50571	1.2408
GB52688	0.6941
GB41950	2.0105
GB53819	1.4768
GB42624	1.0377
GB48824	1.0691
GB52071	1.0151
GB43822	1.0222
GB48781	1.1631
GB52663	1.1976
GB54816	0.7695
GB54046,GB54046	1.5912
GB53887,GB53887,GB53888	1.9162
GB52103	1.3498
GB44195	1.525
GB46733	0.9877
GB44128	0.7046
GB42533	1.2045
GB47266	1.1517
GB53951	1.5
GB49502	1.3096
GB46228,GB46226,GB46222,GB46224,GB46230,GB46223,GB46227	1.5005
GB42372	1.0094
GB46748	1.2
GB44552	0.9726
GB47569	1.6297
GB53770	1.0449
GB56016	1.2895
GB48433	0.9398
GB47902	0.9886
GB49994	0.7879
GB44300	0.9311
GB48224	1.186
GB53887	1.8372
GB42754	1.7517
GB54301	1.3937
GB42607	1.285
GB53669	1.1374
GB55235	1.1191
GB45562	0.7658
GB54343	0.7994
GB51330	1.4715
GB51370	1.1615
GB44645	1.7624
GB46630	1.2278
GB41161	1.1877
GB50009	1.0098
GB41669	1.2621
GB48680	1.1951
GB51978	0.8909
GB52497	0.9235
GB41619	1.4839
GB41809	1.4954
GB47927,GB47926	1.1469
GB54103	1.1921
GB46535	1.5035
GB40148	1.4249
GB43237	1.893
GB54312	1.2098
GB43120	1.3094
GB41948,GB41948	1.1372
GB53514	1.2159
GB40447	0.8873
GB40297	1.4104
GB55100	1.3245
GB51475,GB42737	1.8078
GB47183	0.8076
GB55923	1.2932
GB49102	0.8603
GB47771	1.2117
GB42053	1.4405
GB55558	1.1046
GB49167	0.6974
GB49503	1.3776
GB48681	1.7469999999999999
GB40810	1.6289
GB52806	1.1740000000000002
GB50477	1.4173
GB55604	1.3545
GB41418	2.2861
GB51224	0.9625
GB53171	0.8753
GB41987	1.2695
GB47610,GB47610	1.0722
GB53369	1.4693
GB40862	1.2257
GB44026	1.4021
GB42581	0.93
GB52528	1.1734
GB43315	0.6909
GB51918	1.5717
GB47465	1.2864
GB54393	1.1132
GB52121	0.7684
GB54296	0.8977
GB45653	0.8086
GB47331	0.9689
GB47137	1.0513
GB54280	0.7432
GB44206	0.9158
GB51656	1.2589
GB49462	1.271
GB44356	0.9817
GB43086	1.3903
GB41411	1.0419
GB40110	0.9088
GB49365	0.9362
GB52433	0.9403
GB43633	0.977
GB45956	1.3694
GB51107	1.7215
GB54681	0.7435
GB50733	0.9607
GB44744	0.9691
GB55191	1.2590000000000001
GB50102	1.0536
GB49522	0.7034
GB48679	1.4026
GB51712	0.9144
GB43151	1.3248
GB47679	1.1420000000000001
GB46540	1.1621
GB50210	0.9854
GB44219	1.3935
GB51991	0.8289
GB42078	0.7673
GB44777	0.7837
GB44417	0.8431
GB46190	0.7759999999999999
GB43844	1.0663
GB49386	1.3839
GB53655	1.1748
GB54524	1.0901
GB44886,GB44886	1.1097
GB49865	0.6957
GB47822	1.0602
GB43686	0.7571
GB55814	1.2717
GB43102,GB43037	1.0581
GB50723	0.7418
GB53722	0.693
GB40092	1.8389
GB47485	0.6936
GB46299	1.0377
GB41191	1.1205
GB48830	1.5798
GB52803	0.8949
GB41638	1.09
GB51920,GB51920	0.9601
GB44559	0.7166
GB49972	2.7782
GB55895	0.9444
GB46298	1.0046
GB40457	0.8518
GB43903	0.6927
GB49565	1.1277
GB45660	0.8176
GB40299	0.8855
GB41412	1.0788
GB50918	1.0024
GB50124	1.4625
GB53368	1.7551
GB48696	2.0553
GB40653	0.772
GB42318	1.6278
GB51899	1.9536
GB46797	1.2643
GB51174	1.2556
GB55140	0.713
GB42926	0.8893
GB55782	1.1608
GB54924	1.1826
GB42725	0.9994
GB52888	1.0678
GB53492	0.8858
GB46762	0.8344
GB46517	0.8649
GB44942	1.1047
GB44033	0.7104
GB48791	1.1148
GB52644	1.1669
GB40819	1.0778
GB42888	1.2661
GB48975	0.9670000000000001
GB47592	0.8569
GB48358	1.2249
GB44084	0.8728
GB40536	1.6009
GB46172	1.3798
GB42585	0.9527
GB46179	1.0642
GB47741,GB50718	0.7090000000000001
GB46343	1.7684
GB44929	1.3948
GB53110	0.7492
GB50830	1.5919
GB46734	0.8718
GB50389	1.0744
GB46587	1.1305
GB43537	1.0809
GB55680	1.4080000000000001
GB50029	1.3436
GB55471	1.5315
GB52539	1.4728
GB43852	0.9316
GB44022,GB54596	1.1433
GB50656	1.0195
GB53037,GB53127	0.8909999999999999
GB43696	1.4227
GB43927	0.9222
GB47505,GB47408,GB44339,GB44339	0.7271
GB50012	1.7558
GB50883	1.5065
GB45616	1.2096
GB50612	1.2256
GB53703	0.8406
GB47821	0.85
GB53367	1.3552
GB47840	1.6942
GB48844	1.2148
GB44340	0.7348
GB51636	0.8914
GB49405	1.2371
GB42018	1.5115
GB46946	1.7263
GB42627	1.6602
GB46619	0.8509
GB43367	1.5892
GB48700	1.3568
GB54133	1.4247
GB50230	0.9194
GB51585	1.1681
GB41774	0.8212
GB41663	1.0014
GB41361	1.1859
GB53164	0.8243
GB43501	1.0706
GB46272	0.759
GB45523	0.8704
GB48217,GB48217	1.6057
GB50068	1.3964
GB53917	1.5178
GB55635	0.8216
GB52832	1.6133
GB40011	1.4358
GB46819	1.3812
GB41359	1.1756
GB46648	1.4313
GB51850	0.9555
GB41665	1.0054
GB52833,GB52833	1.4268
GB53539	1.2618
GB53018	1.1338
GB47940	1.4245
GB54462	1.1103
GB50982	0.7704
GB50283	1.3268
GB50179	0.903
GB48423	0.7458
GB43201	1.011
GB41719	1.4093
GB42311	1.1502
GB42662	0.8975
GB41953	1.6632
GB46680,GB47004	1.8198
GB54836	0.9431
GB52428	1.3452
GB49992	0.7676
GB43534	1.0394
GB47877	1.7731
GB47506,GB47482	0.887
GB51460	1.3149
GB44051	1.1963
GB44019	1.0506
GB55827	0.7954
GB50478	1.1038
GB55708	1.5741
GB48338	0.8919
GB49938	1.0643
GB40606	1.1459
GB51222	1.4719
GB46213	0.9861
GB41151	1.4852
GB54962	1.3596
GB44998	0.7349
GB43449	0.7757
GB44068	1.0207
GB42927	1.0404
GB50408	1.3431
GB54732	1.3559
GB48832	0.8601
GB40492	0.7339
GB49057	1.2426
GB48484	0.9411
GB50676	1.0301
GB49848	1.5163
GB47724	1.3344
GB41267	1.242
GB51579	0.6993
GB47054	0.7959
GB42178	0.8402
GB42307	1.2381
GB48713	1.3427
GB53935	1.3695
GB52161,GB52202,GB52203	0.9533
GB42608	1.1284
GB52637	1.0205
GB45545	1.2316
GB52027	1.7419
GB48780	1.466
GB52660	1.0603
GB53252	2.6623
GB40722	0.9768
GB50840	1.1001
GB44318,GB44318,GB44318,GB44318	0.6886
GB40448	0.904
GB47605	1.2766
GB42688	1.0407
GB45505	0.8787
GB51146	1.1531
GB41780	1.3316
GB45731	1.2557
GB48668	1.6989
GB47364	1.6817
GB53077	0.7406
GB42663	1.0529
GB45496	1.1297
GB40828	0.9752
GB40892	0.7963
GB52698	0.8436
GB48819	1.5564
GB40165	0.8904
GB49085	0.7083
GB51253	0.8555
GB55065	0.8797
GB42910	1.0986
GB41398	1.5372
GB46845	0.7165
GB48701	1.2549
GB53795	1.3786
GB55920	1.4764
GB50044	0.7204
GB41818	0.985
GB53946	1.5646
GB52501	1.3261
GB45026	0.8649
GB55068	1.0988
GB49987	1.3507
GB42980,GB42980	1.2358
GB47176	1.2148
GB50520	1.1463
GB47542	0.9888
GB50296	0.7141
GB54554	1.5082
GB52468	1.168
GB40314	1.2462
GB45010	1.1434
GB45989	1.702
GB46815	1.146
GB47481	1.1858
GB50530	1.3277
GB48038	1.808
GB48472	0.7339
GB46777	1.0009
GB44503	0.9007
GB41648	0.9397
GB44683	1.2557
GB54662	1.136
GB41078	1.3224
GB44994	0.8922
GB52758	1.0678
GB51997	0.7226
GB40338	1.3316
GB47034	1.1961
GB48586	1.1092
GB42182	2.4589
GB45434	1.0841
GB42410	1.3667
GB46440	1.2719
GB41157	1.7014
GB51736,GB41015	0.8094
GB42599	2.0899
GB48770	0.7629
GB44104	0.8721
GB47886	1.2698
GB40860	1.2324
GB46503	0.698
GB50376	0.7394
GB50601	1.0776
GB52786	0.7045
GB55242	1.1993
GB48407	1.2059
GB53485	1.0867
GB50611	1.1323
GB51566	1.0074
GB40056	0.873
GB50335	1.0183
GB41210	1.1243
GB41709	1.2344
GB53947	1.4122
GB48439	1.3734
GB47707	0.7666
GB51617	1.0409
GB53776	1.3980000000000001
GB43091	1.3876
GB42716	1.0535
GB50529	1.3413
GB49779	0.8603
GB48554	1.5078
GB47830	1.6091
GB45396	1.722
GB50451	1.2667
GB45957	0.7490000000000001
GB41084	0.7089
GB43934	1.0797
GB50937	1.5285
GB55817	1.9186
GB46197	1.0634
GB43156	1.119
GB53200	1.4849
GB51853,GB51853	0.958
GB55427	1.7738
GB49857	1.4546
GB42370	1.7396
GB53116	1.463
GB53405	1.1384
GB44608	1.2392
GB51050	0.9977
GB50917	0.8105
GB43703	1.4651
GB49786	0.963
GB50481	1.0042
GB55030	1.1521
GB44986	1.4039
GB51485	1.3586
GB46595	1.6031
GB47116	1.1841
GB50746	1.2912
GB45209	1.6269999999999998
GB54963	1.5663
GB41303	0.9102
GB46601	1.0451
GB42305	1.5330000000000001
GB54148	1.0422
GB54654	0.9163
GB53031	1.0692
GB43642	1.1694
GB55111	1.0702
GB53886	1.5925
GB48831,GB48833	0.7881
GB54390	0.9337
GB50241	1.5866
GB40396	1.236
GB47745	1.0281
GB45742	1.1715
GB49572	0.8981
GB53112	1.0199
GB55379	1.4272
GB51625	0.8149
GB42228	1.1598
GB42088	0.7
GB48314	0.7476
GB53733	0.9073
GB50905	1.2726
GB44153	1.255
GB51420,GB51420	1.0791
GB46899	1.3259999999999998
GB45838	2.2832
GB49220	0.7262
GB55473	0.9864
GB40311	1.092
GB50005	1.2738
GB41236	1.5836
GB47993	1.4014
GB51449	1.3211
GB53892	1.2128
GB43823	1.2578
GB55150	1.1083
GB41428	1.0382
GB48373	1.2841
GB54969	1.4587
GB55749,GB53749	1.2808
GB50356	0.8259
GB40252	0.7509
GB45661	0.7026
GB50220	1.2467
GB50116,GB50121,GB45614,GB45614,GB49510	1.376
GB47027	1.3342
GB51003	1.3835
GB43951	0.7765
GB50119	1.232
GB54126	0.9587
GB45469	1.0291
GB45476	1.6913
GB49526	1.0375
GB53010	1.4604
GB42907	1.1514
GB47859	1.8721
GB43538	0.9579
GB41733	0.8972
GB53371	1.8537
GB47618	1.2734
GB54734	1.2506
GB41655	0.8269
GB41657	1.3402
GB41589	0.8303
GB49993	1.1217
GB40937	1.2455
GB46220	1.4632
GB50149	0.887
GB48391	1.8252
GB53504	1.3559
GB42151	1.1088
GB44399	0.897
GB41251	1.0295
GB45629	1.5325
GB42717	1.5059
GB47371	0.8694
GB41686	0.9345
GB55561	1.0807
GB44870	0.7514
GB47464	0.9308
GB50613	0.971
GB46288	1.1409
GB49606	0.8218
GB41228	1.3228
GB52685	1.4574
GB46453	1.16
GB49581	1.6447
GB53484	1.0673
GB43923	1.3115
GB55966	1.0567
GB43434	1.0201
GB55057	0.9158
GB41383,GB41383	0.9491
GB53044,GB49554	0.7161
GB53358	0.7386
GB55169	1.3864
GB46585	0.9724
GB51301	1.0148
GB47650	0.6797
GB51206	1.3147
GB54384	1.6335
GB40331	0.8699
GB42908	0.9592
GB48842	1.2877
GB44050	1.2363
GB51695	1.975
GB43569	1.4327
GB55615	1.2712
GB47520	1.8454
GB42767	1.0069
GB49234	1.3997
GB47612	1.4768
GB40820	1.1681
GB53863	0.7578
GB41728	0.9547
GB53263	1.0207
GB53372	2.0132
GB46668	1.4408
GB51939	1.6305
GB50775	1.2191
GB41699	1.4818
GB40093	0.991
GB48256	1.2562
GB46250	1.4286
GB51979	1.2556
GB47754	0.8921
GB47000	1.3966
GB51304	1.48
GB48956	1.1751
GB55298	1.1387
GB40462	1.2029
GB49225	2.2788
GB46385	1.0221
GB53930	1.9321
GB43444	1.0094
GB44189	0.8153
GB54914	0.8646
GB42287,GB53911,GB53978	1.3787
GB40094	1.3642
GB50888	1.5387
GB50084	1.2601
GB53211	1.0801
GB52318	2.1937
GB43440	1.1742
GB40616	2.3405
GB53622	1.5367
GB50118,GB50120	1.5045
GB42623	1.4319
GB43112	1.0017
GB50324	1.2619
GB46412	1.0493
GB42911	1.0563
GB43476	1.3715
GB55718,GB55718	1.3276
GB52831	1.9643
GB42621	1.4712
GB48342	1.2254
GB46399	1.4132
GB41772	1.0724
GB48149	1.4532
GB44892	1.1179
GB41620	1.8153
GB51989	1.5151
GB48958	2.2576
GB50528	1.0033
GB52248	1.1643
GB53623	1.3748
GB54489	1.1428
GB54553	1.5171
GB54455	1.3085
GB54424	1.3177
GB44100	1.9243
GB53748	1.1474
GB53125	1.1597
GB42373	1.4242
GB52205	2.1421
GB52384	1.169
GB52408	1.2359
GB54068	1.1892
GB52886	2.0167
GB40276	1.775
GB44385	0.8481
GB48851	0.8715
GB52887	1.0262
GB43268	1.2213
GB44001	1.5898
GB51774	0.9753
GB48287	1.4127
GB45745	1.3323
GB48184	1.3794
GB50868	1.1633
GB46637	1.6503
GB41096	2.5718
GB42132	1.0442
GB53279	1.3504
GB53903	1.169
GB47912	1.4528
GB53620	1.4518
GB52859	1.6540000000000001
GB54629	1.5637
GB43274	1.1968
GB54824	1.4254
GB51594	0.7633
GB49252	1.7635
GB55342	2.0593
GB46163	1.0586
GB50263	1.0803
GB41587	1.1343
GB54665	2.0539
GB40045	1.9280000000000002
GB46198	0.8837
GB43322	1.9144
GB42003	1.5467
GB54620	1.4734
GB40210	1.9311
GB52267	1.8249
GB52863	0.8706
GB48041	1.2364
GB40959	1.2824
GB41594	1.875
GB51378	1.9055
GB48073	1.156
GB53884	2.1227
GB55851	1.6181
GB40173	1.5607
GB45781	1.3779
GB42602	2.6102
GB48212	1.0206
GB49035	0.9014
GB43072	0.8413
GB42121	2.2148
GB49815	1.2168
GB41578	1.8793
GB56037	2.6464
GB44324	1.3884
GB55924	2.5401
GB44234	1.8967
GB53511,GB45482,GB46350	1.8178
GB52860	1.8533
GB50326	1.6792
GB46841	1.7336
GB49547	1.4639
GB40571	2.2095
GB42122	1.4604
GB43764	2.1956
GB50502	2.2145
GB40036	1.9796
GB53498,GB53498	2.2244
GB40040	1.2914
GB45079	2.5632
GB41535	1.5373
GB46103	1.7178
GB45954	2.2113
GB46110	1.348
GB40111	1.1042
GB50710	1.5834
GB43547	1.0206
GB44274	0.9296
GB40125	1.1813
GB50058	1.6513
GB43050	2.0484
GB53370	2.5012
GB40178	1.9333
GB41022,GB41023,GB43647,GB43765	1.8977
GB46527,GB46527	1.6277
GB52970	2.6603
GB42345	1.7977
GB42684	0.9758
GB51294	0.7931
GB53559	1.2165
GB51184	1.5961
GB41812	1.251
GB46993	0.8972
GB46417	0.9840000000000001
GB41380	2.2326
GB44105	0.8699
GB52549	2.5686
GB47484	1.2929
GB43994	1.8186
GB48902	1.5113
GB42123,GB46990	2.3968
GB55726	1.1298
GB43299	1.2368
GB46518	1.0112
GB47090	2.0423
GB43535	1.1835
GB52317	1.5452
GB50227	0.9168
GB55064	1.7531
GB41637	1.2492
GB52571	1.8568
