pub_og_id	AAL	ACN	AEN	AGE	CAF	CON	EXP	CNV	STA	PDN	SEL	PDS	DUP	EVR	LCA	SYN	UNI
MZ22522131	201.72727272727272	1.0	1.0	43.0	0.0	7.0	0.0	0.0	29.0	0.31995	0.05892	5.4305	0.0	0.9222	7	0.0	0.5789473684210527
MZ22522132	188.66666666666666	1.0	3.3333333333333335	15.683734722	0.0	10.0	0.0	0.0	26.0	0.04484	0.05638	0.79528	0.0	0.8739	6	0.0	0.15789473684210525
MZ22522134	378.6	1.0	2.8	1.97980751599999	0.123	6.0	0.0	0.0	30.0	0.08833	0.33984	0.25992	0.0	1.1292	6	0.0	0.2631578947368421
MZ22522136	168.0	1.0	3.0	27.90365678	0.218	4.0	0.0	0.0	32.0	1.91051	0.26396	7.23795	0.0	1.6809	7	0.19230769230769232	0.7368421052631579
MZ22522137	130.375	1.0	3.3125	43.0	0.169	3.0	0.0	0.0	33.0	0.28269	0.09805	2.88304	0.0	0.8388	7	0.0	0.8421052631578947
MZ22522141	157.3	1.0526315789473684	2.0	43.0	0.888	0.0	1.0	0.21213203435596426	35.0	0.38765	0.06487	5.97558	0.05263157894736842	0.9079	7	0.0	1.0
MZ22522143	183.75	1.0	2.0	43.0	0.0	10.0	0.0	0.0	26.0	0.84133	0.11939	7.04692	0.0	1.296	7	0.0	0.42105263157894735
MZ22522144	211.15	1.0526315789473684	1.85	43.0	0.977	0.0	1.0	0.21213203435596426	35.0	1.11471	0.15769	7.06885	0.05263157894736842	1.1315	7	0.0	1.0
MZ22522145	165.07692307692307	1.0	4.384615384615385	43.0	0.003	6.0	0.0	0.0	30.0	1.06395	0.12881	8.2601	0.0	1.1389	7	0.0	0.6842105263157895
MZ22522146	248.0	1.0	3.6666666666666665	43.0	0.781	2.0	0.0	0.0	34.0	0.56574	0.17817	3.17521	0.0	1.4623	7	0.0	0.15789473684210525
MZ22522151	167.6315789473684	1.0	3.0	43.0	0.9565	0.0	0.0	0.0	36.0	0.15956	0.03422	4.66328	0.0	0.8162	7	0.0	1.0
MZ22522152	164.33333333333334	1.0	3.1666666666666665	43.0	0.0	6.0	0.0	0.0	30.0	0.20818	0.05311	3.91989	0.0	0.9422	7	0.16666666666666666	0.631578947368421
MZ22522154	178.7058823529412	1.0	3.176470588235294	43.0	0.629	2.0	0.0	0.0	34.0	0.77833	0.15323	5.07949	0.0	1.0162	7	0.10294117647058823	0.8947368421052632
MZ22522158	327.0	1.0	2.7142857142857144	43.0	0.084	5.0	0.0	0.0	31.0	1.21789	0.15901	7.65929	0.0	1.5374	7	0.0	0.3684210526315789
MZ22522159	316.11764705882354	1.0625	2.2941176470588234	27.90365678	0.576	2.0	1.0	0.22782254977690689	33.0	1.98148	0.16428	12.06194	0.0625	1.1723	7	0.0	0.8421052631578947
MZ22522160	555.0	1.0	5.25	27.90365678	0.001	9.0	0.0	0.0	27.0	1.12464	0.41109	2.73577	0.0	1.3446	7	0.0	0.21052631578947367
MZ22522161	628.3333333333334	1.0	2.6666666666666665	27.90365678	0.245	4.0	0.0	0.0	32.0	0.85413	0.23521	3.63142	0.0	2.0789	7	0.0	0.15789473684210525
MZ22522164	152.78947368421052	1.0	2.0	43.0	0.9565	0.0	0.0	0.0	36.0	0.18733	0.02802	6.68453	0.0	0.8625	7	0.0	1.0
MZ22522168	191.25	1.0	4.0	27.90365678	0.002	8.0	0.0	0.0	28.0	0.13615	0.11671	1.16659	0.0	0.9864	7	0.0	0.21052631578947367
MZ22522170	223.0	1.0	2.2222222222222223	27.90365678	0.0	9.0	0.0	0.0	27.0	1.0266	0.21694	4.73222	0.0	1.2799	7	0.0	0.47368421052631576
MZ22522171	245.71428571428572	1.0	1.0	43.0	0.0	11.0	0.0	0.0	25.0	1.09017	0.113	9.64781	0.0	1.4298	7	0.0	0.3684210526315789
MZ22522173	135.8125	1.0	2.875	43.0	0.417	3.0	0.0	0.0	33.0	0.36073	0.07665	4.70629	0.0	0.9204	7	0.0	0.8421052631578947
MZ22522174	142.88235294117646	1.0	2.8823529411764706	43.0	0.516	2.0	0.0	0.0	34.0	0.4329	0.07604	5.69315	0.0	0.9652	7	0.0	0.8947368421052632
MZ22522175	163.5625	1.0	1.0625	43.0	0.294	3.0	0.0	0.0	33.0	0.54201	0.0998	5.43104	0.0	0.9031	7	0.1375	0.8421052631578947
MZ22522177	153.88235294117646	1.0	3.0	43.0	0.493	2.0	0.0	0.0	34.0	0.7306	0.12542	5.82544	0.0	0.9007	7	0.0	0.8947368421052632
MZ22522178	208.33333333333334	1.0	4.0	27.90365678	0.0	11.0	0.0	0.0	25.0	0.26898	0.14109	1.90645	0.0	0.8644	7	0.0	0.3157894736842105
MZ22522180	150.55555555555554	1.0	3.0	43.0	0.001	9.0	0.0	0.0	27.0	0.32283	0.066	4.8913	0.0	1.0529	7	0.0	0.47368421052631576
MZ22522181	186.47058823529412	1.0	2.176470588235294	43.0	0.493	2.0	0.0	0.0	34.0	1.01075	0.15233	6.63545	0.0	1.0925	7	0.08984375	0.8947368421052632
MZ22522182	201.2	1.0	1.2	19.196826645	0.0	12.0	1.0	0.0	23.0	1.46431	0.30927	4.73466	0.0	2.0698	6	0.0	0.2631578947368421
MZ22522183	210.41176470588235	1.0	2.0	43.0	0.68	2.0	0.0	0.0	34.0	1.30916	0.15568	8.40904	0.0	1.0347	7	0.0	0.8947368421052632
MZ22522184	239.8	1.0	4.0	11.785521739	0.218	5.0	0.0	0.0	31.0	0.5403	0.32872	1.64364	0.0	1.276	6	0.0	0.2631578947368421
MZ22522186	160.125	1.0	1.125	43.0	0.0	3.0	0.0	0.0	33.0	0.50083	0.0746	6.71349	0.0	0.9708	7	0.0	0.8421052631578947
MZ22522188	147.6153846153846	1.0	1.2307692307692308	43.0	0.0	6.0	0.0	0.0	30.0	1.03521	0.12445	8.31812	0.0	1.0904	7	0.19230769230769232	0.6842105263157895
MZ22522191	215.52631578947367	1.0555555555555556	1.1578947368421053	43.0	0.0	1.0	2.0	0.21700555924303477	33.0	1.32669	0.16311	8.13353	0.05555555555555555	1.2928	7	0.0	0.9473684210526315
MZ22522192	206.21428571428572	1.0	1.8571428571428572	43.0	0.0	5.0	1.0	0.0	30.0	1.49358	0.32082	4.65552	0.0	1.3527	7	0.0	0.7368421052631579
MZ22522193	267.5	1.0	1.6666666666666667	43.0	0.0	7.0	0.0	0.0	29.0	0.54132	0.18229	2.96959	0.0	1.1241	7	0.0	0.3157894736842105
MZ22522195	145.75	1.0526315789473684	2.7	43.0	0.0	1.0	2.0	0.21213203435596426	33.0	0.926	0.11989	7.72362	0.05263157894736842	0.9892	7	0.0	1.0
MZ22522196	162.8	1.0526315789473684	1.9	43.0	0.95	0.0	1.0	0.21213203435596426	35.0	0.637	0.03242	19.6485	0.05263157894736842	0.8811	7	0.12573099415204678	1.0
MZ22522197	175.9	1.0	2.0	43.0	0.0	8.0	0.0	0.0	28.0	0.11379	0.0388	2.93279	0.0	0.8946	7	0.12222222222222222	0.5263157894736842
MZ22522202	319.94444444444446	1.0	1.0555555555555556	43.0	0.82	1.0	0.0	0.0	35.0	0.48875	0.14491	3.37271	0.0	1.0089	7	0.0	0.9473684210526315
MZ22522206	188.75	1.0	2.0833333333333335	43.0	0.0	6.0	0.0	0.0	30.0	2.33383	0.33984	6.86741	0.0	1.7349	7	0.13636363636363635	0.631578947368421
MZ22522207	207.5	1.0	4.0	27.90365678	0.002	8.0	0.0	0.0	28.0	0.69906	0.20053	3.48614	0.0	1.369	7	0.0	0.3157894736842105
MZ22522208	179.5	1.0	2.0	19.196826645	0.0	10.0	0.0	0.0	26.0	0.221	0.12265	1.80194	0.0	1.0042	6	0.0	0.3157894736842105
MZ22522209	200.0	1.0	4.0	27.90365678	0.058	6.0	0.0	0.0	30.0	0.09745	0.07065	1.37926	0.0	0.8835	7	0.0	0.15789473684210525
MZ22522211	196.0	1.0	2.5	19.196826645	0.0	11.0	1.0	0.0	24.0	0.48746	0.15827	3.07997	0.0	1.3056	6	0.0	0.3157894736842105
MZ22522213	152.1578947368421	1.0	3.0	43.0	0.9565	0.0	0.0	0.0	36.0	0.15897	0.03651	4.35462	0.0	0.8611	7	0.1023391812865497	1.0
MZ22522214	157.66666666666666	1.0	3.1666666666666665	43.0	0.0	10.0	0.0	0.0	26.0	0.0434	0.01312	3.30684	0.0	0.8469	7	0.0	0.3157894736842105
MZ22522217	167.75	1.0	3.125	43.0	0.0	10.0	0.0	0.0	26.0	0.23688	0.12426	1.90632	0.0	0.9732	7	0.0	0.42105263157894735
MZ22522220	177.0	1.0	3.0	15.683734722	0.014	8.0	0.0	0.0	28.0	0.08837	0.08561	1.03223	0.0	0.8722	6	0.0	0.15789473684210525
MZ22522222	194.33333333333334	1.0	2.3333333333333335	19.196826645	0.0	12.0	0.0	0.0	24.0	0.10075	0.08643	1.16574	0.0	0.9398	6	0.0	0.15789473684210525
MZ22522223	257.7142857142857	1.0	1.5	43.0	0.044	5.0	0.0	0.0	31.0	1.19484	0.17458	6.84403	0.0	1.3365	7	0.0	0.7368421052631579
MZ22522224	196.53846153846155	1.0	2.6923076923076925	43.0	0.005	6.0	0.0	0.0	30.0	2.5723	0.42189	6.09712	0.0	1.1051	7	0.0	0.6842105263157895
MZ22522227	276.57142857142856	1.0	2.2857142857142856	43.0	0.0	11.0	0.0	0.0	25.0	2.74986	0.25769	10.67107	0.0	2.0648	7	0.0	0.3684210526315789
MZ22522230	227.71428571428572	1.0	2.142857142857143	43.0	0.0	11.0	0.0	0.0	25.0	0.37005	0.12447	2.97303	0.0	0.9801	7	0.0	0.3684210526315789
MZ22522231	239.66666666666666	1.0	3.6666666666666665	1.72922562879999	0.003	8.0	0.0	0.0	28.0	1e-05	0.00011	0.08705	0.0	0.9564	6	0.0	0.15789473684210525
MZ22522233	159.83333333333334	1.0	1.3333333333333333	11.785521739	0.447	4.0	0.0	0.0	32.0	0.53128	0.20613	2.57736	0.0	1.3157	6	0.0	0.3157894736842105
MZ22522235	155.76923076923077	1.0	4.230769230769231	43.0	0.0	6.0	1.0	0.0	29.0	0.93809	0.12042	7.79027	0.0	0.9478	7	0.0	0.6842105263157895
MZ22522236	196.58823529411765	1.0	4.0588235294117645	43.0	0.68	2.0	0.0	0.0	34.0	0.09201	0.01409	6.53025	0.0	0.8334	7	0.14338235294117646	0.8947368421052632
MZ22522237	282.0	1.0	2.3333333333333335	27.90365678	0.001	9.0	0.0	0.0	27.0	0.17086	0.19069	0.89601	0.0	0.8544	7	0.0	0.15789473684210525
MZ22522238	250.16666666666666	1.0	2.3333333333333335	19.196826645	0.0	7.0	0.0	0.0	29.0	0.22017	0.08381	2.62717	0.0	0.9826	6	0.0	0.3157894736842105
MZ22522239	326.70588235294116	1.0	2.9411764705882355	43.0	0.655	2.0	0.0	0.0	34.0	0.50839	0.11776	4.31721	0.0	0.9933	7	0.0	0.8947368421052632
MZ22522242	146.0	1.0	3.611111111111111	43.0	0.691	1.0	0.0	0.0	35.0	0.07185	0.00823	8.72551	0.0	0.8188	7	0.0	0.9473684210526315
MZ22522243	152.66666666666666	1.0	2.9444444444444446	43.0	0.825	1.0	0.0	0.0	35.0	0.31464	0.05202	6.04793	0.0	0.9029	7	0.0	0.9473684210526315
MZ22522244	154.0	1.0	1.0	43.0	0.0	10.0	0.0	0.0	26.0	0.07769	0.03463	2.24367	0.0	0.8444	7	0.0	0.3684210526315789
MZ22522245	156.66666666666666	1.0	1.1666666666666667	11.57917827	0.236	5.0	0.0	0.0	31.0	0.41579	0.314	1.32418	0.0	1.1391	6	0.0	0.3157894736842105
MZ22522246	164.125	1.0	1.0	43.0	0.36	3.0	0.0	0.0	33.0	0.0721	0.01501	4.80499	0.0	0.8185	7	0.0	0.8421052631578947
MZ22522247	181.77777777777777	1.0	1.8888888888888888	43.0	0.82	1.0	0.0	0.0	35.0	0.09271	0.03373	2.74847	0.0	0.8818	7	0.0	0.9473684210526315
MZ22522248	169.1578947368421	1.0	3.789473684210526	43.0	0.9565	0.0	0.0	0.0	36.0	0.70527	0.11866	5.94366	0.0	1.0209	7	0.0	1.0
MZ22522252	362.3333333333333	1.0	2.0	1.72922562879999	0.003	8.0	0.0	0.0	28.0	0.0166	0.20683	0.08026	0.0	1.0022	6	0.0	0.15789473684210525
MZ22522254	276.0625	1.0	2.0	43.0	0.478	3.0	0.0	0.0	33.0	0.44115	0.11526	3.82757	0.0	1.0383	7	0.0	0.8421052631578947
MZ22522257	177.33333333333334	1.0	3.0	43.0	0.003	7.0	0.0	0.0	29.0	0.78295	0.09341	8.38219	0.0	1.0498	7	0.0	0.47368421052631576
MZ22522259	245.66666666666666	1.0	3.6666666666666665	15.683734722	0.0	11.0	1.0	0.0	24.0	0.32503	0.15659	2.0757	0.0	1.22	6	0.0	0.15789473684210525
MZ22522260	277.4736842105263	1.1875	2.736842105263158	43.0	0.0	3.0	6.0	0.44348156700928204	27.0	2.26372	0.21563	10.498	0.125	1.289	7	0.12444444444444444	0.8421052631578947
MZ22522261	316.75	1.0	3.0	15.683734722	0.0	10.0	0.0	0.0	26.0	0.39622	0.26869	1.47462	0.0	1.419	6	0.0	0.21052631578947367
MZ22522262	431.1111111111111	1.0588235294117647	2.0	43.0	0.545	2.0	1.0	0.22222222222222224	33.0	0.48514	0.07143	6.79168	0.058823529411764705	0.9186	7	0.0	0.8947368421052632
MZ22522263	382.11764705882354	1.0	1.6470588235294117	43.0	0.655	2.0	0.0	0.0	34.0	2.46742	0.20045	12.30919	0.0	1.695	7	0.0	0.8947368421052632
MZ22522267	230.28571428571428	1.0714285714285714	4.714285714285714	43.0	0.005	5.0	1.0	0.2403700850309326	30.0	0.30284	0.07008	4.32124	0.07142857142857142	0.9161	7	0.0	0.7368421052631579
MZ22522268	184.0	1.0	3.2222222222222223	43.0	0.0	9.0	0.0	0.0	27.0	NA	NA	NA	0.0	0.8808	7	0.0	0.47368421052631576
MZ22522269	150.42105263157896	1.0555555555555556	1.105263157894737	43.0	0.0	2.0	3.0	0.21700555924303477	31.0	0.38605	0.04323	8.93071	0.05555555555555555	0.8953	7	0.3006535947712418	0.9473684210526315
MZ22522272	154.5	1.1111111111111112	3.5	19.196826645	0.0	8.0	2.0	0.282842712474619	26.0	1.55125	0.38157	4.06548	0.1111111111111111	1.5628	6	0.06944444444444445	0.47368421052631576
MZ22522274	176.5	1.0	1.25	15.683734722	0.0	9.0	2.0	0.0	25.0	0.0216	0.01457	1.48248	0.0	0.8666	6	0.0	0.21052631578947367
MZ22522275	307.0769230769231	1.0833333333333333	2.0	43.0	0.014	5.0	1.0	0.2551249838734923	30.0	0.28895	0.07683	3.76069	0.08333333333333333	0.9076	7	0.0	0.631578947368421
MZ22522277	157.38888888888889	1.125	3.9444444444444446	43.0	0.195	3.0	2.0	0.2939723678960656	31.0	0.60659	0.11951	5.07572	0.125	0.967	7	0.0	0.8421052631578947
MZ22522278	163.58333333333334	1.0	2.1666666666666665	43.0	0.0	5.0	0.0	0.0	31.0	0.13646	0.04993	2.73287	0.0	0.8656	7	0.0	0.631578947368421
MZ22522280	173.05263157894737	1.0555555555555556	2.1052631578947367	43.0	0.682	1.0	1.0	0.21700555924303477	34.0	0.14315	0.03087	4.63663	0.05555555555555555	0.9147	7	0.0	0.9473684210526315
MZ22522281	160.6	1.0	1.8	19.196826645	0.0	12.0	0.0	0.0	24.0	0.05945	0.04576	1.29931	0.0	0.8294	6	0.0	0.2631578947368421
MZ22522282	149.22222222222223	1.0	2.1666666666666665	43.0	0.851	1.0	0.0	0.0	35.0	0.1178	0.01713	6.87753	0.0	0.8152	7	0.0	0.9473684210526315
MZ22522285	209.88235294117646	1.0	1.9411764705882353	43.0	0.629	2.0	0.0	0.0	34.0	0.96611	0.16363	5.90432	0.0	1.1333	7	0.04411764705882353	0.8947368421052632
MZ22522287	351.3333333333333	1.0	4.333333333333333	27.90365678	0.001	9.0	0.0	0.0	27.0	0.31121	0.2591	1.20114	0.0	1.2633	7	0.0	0.15789473684210525
MZ22522288	218.4	1.0	1.5	27.90365678	0.0	7.0	1.0	0.0	28.0	0.22465	0.04789	4.69047	0.0	0.9276	7	0.0	0.5263157894736842
MZ22522291	156.31578947368422	1.0	3.1052631578947367	43.0	0.9565	0.0	0.0	0.0	36.0	0.4403	0.07467	5.89626	0.0	0.9021	7	0.0	1.0
MZ22522293	258.55555555555554	1.2	4.888888888888889	43.0	0.003	4.0	3.0	0.33333333333333337	29.0	1.13919	0.12669	8.99189	0.2	0.8172	7	0.0	0.7894736842105263
MZ22522295	185.27777777777777	1.125	2.0555555555555554	43.0	0.0	3.0	2.0	0.2939723678960656	31.0	1.4921	0.22892	6.51796	0.125	1.1704	7	0.1875	0.8421052631578947
MZ22522296	153.52941176470588	1.0	2.0	43.0	0.0	2.0	0.0	0.0	34.0	0.43076	0.07977	5.40029	0.0	0.8373	7	0.04044117647058824	0.8947368421052632
MZ22522297	136.66666666666666	1.0	2.6666666666666665	19.196826645	0.078	6.0	0.0	0.0	30.0	0.85579	0.41855	2.04466	0.0	1.4854	6	0.0	0.15789473684210525
MZ22522298	152.25	1.0	2.0	19.196826645	0.062	6.0	0.0	0.0	30.0	0.64357	0.21661	2.97106	0.0	1.3334	6	0.0	0.21052631578947367
MZ22522302	143.61111111111111	1.0	2.6666666666666665	43.0	0.825	1.0	0.0	0.0	35.0	0.14251	0.03076	4.63358	0.0	0.8915	7	0.0	0.9473684210526315
MZ22522304	161.83333333333334	1.0	1.1666666666666667	43.0	0.014	6.0	0.0	0.0	30.0	0.7816	0.21165	3.69284	0.0	1.2557	7	0.0	0.631578947368421
MZ22522305	162.21052631578948	1.0	3.526315789473684	43.0	0.9565	0.0	0.0	0.0	36.0	0.53828	0.09666	5.56871	0.0	0.9048	7	0.0	1.0
MZ22522306	176.5	1.0526315789473684	2.0	43.0	0.961	0.0	1.0	0.21213203435596426	35.0	0.51192	0.07229	7.08161	0.05263157894736842	1.0616	7	0.038011695906432746	1.0
MZ22522307	184.94117647058823	1.0	1.1176470588235294	43.0	0.629	2.0	0.0	0.0	34.0	1.46289	0.23591	6.20107	0.0	1.1793	7	0.234375	0.8947368421052632
MZ22522310	483.5	1.0	6.0	19.196826645	0.002	8.0	0.0	0.0	28.0	0.46556	0.20477	2.27359	0.0	1.3198	6	0.0	0.21052631578947367
MZ22522313	161.11111111111111	1.0	3.111111111111111	43.0	0.825	1.0	0.0	0.0	35.0	0.6259	0.11354	5.51264	0.0	1.03	7	0.08996539792387544	0.9473684210526315
MZ22522316	162.9090909090909	1.0	2.0	27.90365678	0.023	6.0	0.0	0.0	30.0	0.37451	0.0705	5.31186	0.0	0.9814	7	0.06363636363636364	0.5789473684210527
MZ22522317	187.0	1.0	1.1428571428571428	27.90365678	0.34	4.0	0.0	0.0	32.0	1.5133	0.18093	8.36422	0.0	1.3646	7	0.0	0.7368421052631579
MZ22522319	174.64705882352942	1.0	2.6470588235294117	43.0	0.631	2.0	0.0	0.0	34.0	1.00298	0.14575	6.88141	0.0	1.0038	7	0.0	0.8947368421052632
MZ22522320	228.0	1.0	2.0	27.90365678	0.003	8.0	0.0	0.0	28.0	0.55261	0.16317	3.38675	0.0	1.167	7	0.0	0.42105263157894735
MZ22522321	405.2142857142857	1.0	3.0	43.0	0.006	5.0	0.0	0.0	31.0	1.05534	0.16682	6.32628	0.0	1.0956	7	0.0	0.7368421052631579
MZ22522322	148.77777777777777	1.0	2.0	43.0	0.691	1.0	0.0	0.0	35.0	0.25409	0.03992	6.36422	0.0	0.8638	7	0.0	0.9473684210526315
MZ22522323	163.22222222222223	1.0	3.6666666666666665	27.90365678	0.034	6.0	0.0	0.0	30.0	1.36045	0.33397	4.07356	0.0	1.5853	7	0.16666666666666666	0.47368421052631576
MZ22522325	169.3125	1.0	2.8125	27.90365678	0.725	2.0	0.0	0.0	34.0	0.43342	0.06893	6.28802	0.0	0.9871	7	0.0	0.8421052631578947
MZ22522326	267.6666666666667	1.0	3.6666666666666665	27.90365678	0.001	9.0	0.0	0.0	27.0	0.57494	0.24771	2.32103	0.0	1.3442	7	0.0	0.15789473684210525
MZ22522329	229.69230769230768	1.0	2.230769230769231	27.90365678	0.0	5.0	0.0	0.0	31.0	1.84409	0.29677	6.21389	0.0	1.3726	7	0.10256410256410256	0.6842105263157895
MZ22522330	338.0	1.0	3.3333333333333335	1.72922562879999	0.003	8.0	0.0	0.0	28.0	0.13648	1.23758	0.11028	0.0	0.9983	6	0.0	0.15789473684210525
MZ22522331	124.125	1.3333333333333333	1.375	19.196826645	0.079	5.0	2.0	0.3535533905932738	29.0	0.80934	0.16093	5.02917	0.3333333333333333	1.2167	6	0.0	0.3157894736842105
MZ22522332	147.9	1.1111111111111112	2.0	43.0	0.388	1.0	1.0	0.412310562561766	34.0	1.0653	0.10764	9.89685	0.05555555555555555	1.027	7	0.0	0.9473684210526315
MZ22522339	251.93333333333334	1.0	4.133333333333334	43.0	0.0	4.0	0.0	0.0	32.0	0.09195	0.0168	5.47471	0.0	0.8238	7	0.0	0.7894736842105263
MZ22522340	250.75	1.0	2.625	19.196826645	0.002	8.0	0.0	0.0	28.0	0.76644	0.36826	2.08122	0.0	1.4454	6	0.0	0.42105263157894735
MZ22522342	456.375	1.0	1.5	27.90365678	0.0	10.0	0.0	0.0	26.0	0.4282	0.09946	4.30516	0.0	1.0062	7	0.0	0.42105263157894735
MZ22522345	173.46153846153845	1.0	1.5384615384615385	43.0	0.028	5.0	0.0	0.0	31.0	0.61199	0.12278	4.9843	0.0	1.0493	7	0.0	0.6842105263157895
MZ22522346	175.14285714285714	1.0	3.2142857142857144	43.0	0.028	5.0	0.0	0.0	31.0	0.13067	0.03496	3.73798	0.0	0.8384	7	0.0	0.7368421052631579
MZ22522349	201.8	1.0	1.8	15.683734722	0.0	10.0	4.0	0.0	22.0	0.20103	0.26184	0.76777	0.0	1.0616	6	0.0	0.2631578947368421
MZ22522350	149.72222222222223	1.0	1.1111111111111112	43.0	0.691	1.0	0.0	0.0	35.0	0.09183	0.0192	4.78271	0.0	0.8366	7	0.0	0.9473684210526315
MZ22522351	216.05882352941177	1.0	1.7058823529411764	43.0	0.493	2.0	0.0	0.0	34.0	0.31347	0.05929	5.28721	0.0	0.9568	7	0.0	0.8947368421052632
MZ22522352	212.5	1.0	2.125	27.90365678	0.741	2.0	0.0	0.0	34.0	0.66828	0.07862	8.4999	0.0	1.0243	7	0.0	0.8421052631578947
MZ22522353	343.2	1.0	2.2	43.0	0.014	7.0	0.0	0.0	29.0	1.74839	0.1802	9.70259	0.0	2.1216	7	0.0	0.2631578947368421
MZ22522354	553.3333333333334	1.0	4.333333333333333	27.90365678	0.589	3.0	0.0	0.0	33.0	0.25223	0.15412	1.63661	0.0	1.0382	7	0.0	0.15789473684210525
MZ22522356	153.11764705882354	1.0	3.0	43.0	0.0	2.0	0.0	0.0	34.0	0.14589	0.0257	5.67627	0.0	0.8443	7	0.14705882352941177	0.8947368421052632
MZ22522358	177.66666666666666	1.0	1.4444444444444444	43.0	0.0	9.0	0.0	0.0	27.0	1.14826	0.22066	5.20384	0.0	1.2698	7	0.0	0.47368421052631576
MZ22522360	311.8333333333333	1.0	2.5	27.90365678	0.085	6.0	0.0	0.0	30.0	0.40255	0.10581	3.80432	0.0	1.086	7	0.0	0.3157894736842105
MZ22522362	466.5	1.0	3.0	27.90365678	0.0	11.0	0.0	0.0	25.0	0.26873	0.13214	2.03371	0.0	1.2004	7	0.0	0.21052631578947367
MZ22522365	149.5	1.0	4.444444444444445	43.0	0.8355	1.0	0.0	0.0	35.0	0.57053	0.09594	5.9467	0.0	1.1292	7	0.0	0.9473684210526315
MZ22522366	164.66666666666666	1.0	1.8888888888888888	43.0	0.825	1.0	0.0	0.0	35.0	0.85898	0.1049	8.18864	0.0	1.0273	7	0.14052287581699346	0.9473684210526315
MZ22522370	181.3846153846154	1.0	1.9230769230769231	43.0	0.014	6.0	0.0	0.0	30.0	0.40341	0.07885	5.11631	0.0	0.8766	7	0.12179487179487179	0.6842105263157895
MZ22522371	181.33333333333334	1.0	3.111111111111111	43.0	0.0	4.0	7.0	0.0	25.0	0.75379	0.12757	5.90868	0.0	1.383	7	0.0	0.47368421052631576
MZ22522372	256.47058823529414	1.0	2.6470588235294117	43.0	0.629	2.0	0.0	0.0	34.0	1.75632	0.27887	6.2981	0.0	1.2269	7	0.0	0.8947368421052632
MZ22522374	314.4	1.0	1.6	15.683734722	0.001	10.0	0.0	0.0	26.0	0.78302	0.35684	2.19433	0.0	1.5875	6	0.0	0.2631578947368421
MZ22522375	153.30769230769232	1.0	2.8461538461538463	43.0	0.066	5.0	0.0	0.0	31.0	0.54536	0.12688	4.29821	0.0	0.9948	7	0.0	0.6842105263157895
MZ22522377	153.6	1.0526315789473684	4.0	43.0	0.95	0.0	1.0	0.21213203435596426	35.0	0.09203	0.01785	5.15643	0.05263157894736842	0.826	7	0.18128654970760233	1.0
MZ22522378	152.41176470588235	1.0	3.0	43.0	0.493	2.0	0.0	0.0	34.0	0.1505	0.02745	5.48313	0.0	0.8137	7	0.0	0.8947368421052632
MZ22522383	288.5882352941176	1.0	1.0	43.0	0.493	2.0	0.0	0.0	34.0	0.66674	0.09353	7.12849	0.0	1.0994	7	0.07352941176470588	0.8947368421052632
MZ22522385	591.0	1.0	5.666666666666667	19.196826645	0.001	9.0	0.0	0.0	27.0	0.33975	0.26239	1.29483	0.0	1.5895	6	0.0	0.15789473684210525
MZ22522386	262.2857142857143	1.1666666666666667	3.857142857142857	19.196826645	0.021	6.0	1.0	0.3194382824999699	29.0	0.89356	1004.0	0.00089	0.16666666666666666	1.4417	6	0.0	0.3157894736842105
MZ22522390	296.06666666666666	1.0	2.8666666666666667	43.0	0.137	4.0	0.0	0.0	32.0	0.15468	0.03877	3.98958	0.0	0.8805	7	0.0	0.7894736842105263
MZ22522394	150.21052631578948	1.0555555555555556	3.8421052631578947	43.0	0.694	1.0	1.0	0.21700555924303477	34.0	0.11443	0.03774	3.03182	0.05555555555555555	0.8616	7	0.0	0.9473684210526315
MZ22522395	146.2	1.0	2.933333333333333	43.0	0.0	4.0	0.0	0.0	32.0	0.07022	0.01458	4.81745	0.0	0.8437	7	0.0	0.7894736842105263
MZ22522396	198.8125	1.0	3.5	43.0	0.417	3.0	0.0	0.0	33.0	0.62737	0.13217	4.74656	0.0	1.0968	7	0.09583333333333333	0.8421052631578947
MZ22522397	180.10526315789474	1.0	4.0	43.0	0.9565	0.0	0.0	0.0	36.0	0.3569	0.07575	4.71168	0.0	0.9271	7	0.2631578947368421	1.0
MZ22522399	247.4	1.0	3.2	43.0	0.0	12.0	0.0	0.0	24.0	0.56813	0.19954	2.84722	0.0	0.9404	7	0.0	0.2631578947368421
MZ22522400	298.3333333333333	1.0	6.0	27.90365678	0.0	11.0	0.0	0.0	25.0	0.00777	0.00674	1.15355	0.0	0.8037	7	0.0	0.15789473684210525
MZ22522401	398.0	1.0	1.3333333333333333	11.785521739	0.09	6.0	0.0	0.0	30.0	0.20098	0.2684	0.74881	0.0	1.2897	6	0.0	0.15789473684210525
MZ22522402	174.31578947368422	1.0	3.0	43.0	0.9565	0.0	0.0	0.0	36.0	0.02703	0.00496	5.45044	0.0	0.8156	7	0.038011695906432746	1.0
MZ22522404	150.47368421052633	1.0	2.0	43.0	0.9565	0.0	0.0	0.0	36.0	0.01426	0.00272	5.24283	0.0	0.8082	7	0.0	1.0
MZ22522406	209.83333333333334	1.0	1.6666666666666667	43.0	0.003	7.0	0.0	0.0	29.0	1.89396	0.20924	9.05165	0.0	1.5365	7	0.0	0.631578947368421
MZ22522408	182.0	1.0	4.25	19.196826645	0.122	5.0	0.0	0.0	31.0	0.17369	0.10153	1.71076	0.0	0.961	6	0.0	0.21052631578947367
