orthogroup	gene	species
6494	001be4	143995
6494	000f4f	178035
6494	3249	88501
6495	g1287.t1	148810
6495	0031a9	132113
6495	001d15	143995
6495	001f48	1507135
6495	001acf	156304
6495	002c94	166423
6495	00009e	178035
6495	0026ed	516756
6495	2163	597456
6495	1005	7460
6495	000ba4	88501
6496	g4111.t1	148810
6496	000d0f	132113
6496	0006cb	1507135
6496	0028db	156304
6496	000a4b	166423
6496	1978	516756
6496	00171a	597456
6496	1779	7460
6496	0.00E+00	88501
6497	g11307.t1	148810
6497	0039f2	132113
6497	00160a	143995
6497	000de6	1507135
6497	0008a9	166423
6497	001de6	178035
6497	0015d4	516756
6497	00230d	597456
6497	001f9f	7460
6497	2294	88501
6498	g5378.t1	148810
6498	000c15	132113
6498	0016ec	143995
6498	00192b	1507135
6498	1128	156304
6498	000d1a	166423
6498	001f7e	178035
6498	000c4a	516756
6498	1826	597456
6498	000dab	7460
6498	00293a	88501
6499	g4488.t1	148810
6499	177	132113
6499	00243f	143995
6499	001c08	1507135
6499	000d79	156304
6499	000d85	156304
6499	00358f	166423
6499	0020d3	178035
6499	0013c4	516756
6499	1605	597456
65	g12008.t1	148810
65	1322	132113
65	00095e	143995
65	940	1507135
65	1125	156304
65	2.80E+07	156304
65	0001fa	166423
65	000fd8	178035
65	00047e	516756
65	1130	597456
65	001d50	7460
65	002a14	7460
65	000afc	88501
650	g7434.t1	148810
650	3214	132113
650	00006a	143995
650	0011bb	1507135
650	000f5b	156304
650	0024f9	166423
650	0005c2	178035
650	001b98	516756
650	001b51	597456
650	001cba	7460
650	002f32	88501
6500	g9747.t1	148810
6500	00046f	132113
6500	0026b6	143995
6500	2347	1507135
6500	001b8f	156304
6500	0000bc	166423
6500	001b37	178035
6500	001c01	516756
6500	0005a5	597456
6500	00049b	7460
6500	000a97	88501
6501	g10395.t1	148810
6501	002d76	132113
6501	00121e	143995
6501	001f9f	1507135
6501	747	156304
6501	0013b8	166423
6501	001dc8	178035
6501	973	516756
6501	0002fb	597456
6501	1197	7460
6501	002ecd	88501
6501	002ecf	88501
6502	g405.t1	148810
6502	0032b4	132113
6502	0.00E+00	143995
6502	001f1d	1507135
6502	2169	156304
6502	00001f	166423
6502	2497	178035
6502	394	516756
6502	1387	597456
6502	001c1f	7460
6502	0005bf	88501
6503	g12577.t1	148810
6503	00111d	132113
6503	00190a	156304
6503	3468	166423
6503	00245f	178035
6503	001be5	516756
6503	1.50E+05	597456
6503	1.40E+04	7460
6503	223	88501
6504	g7433.t1	148810
6504	3269	132113
6504	0000d5	143995
6504	0011d8	1507135
6504	000f32	156304
6504	0024fa	166423
6504	0005bf	178035
6504	001b96	516756
6504	001be4	7460
6504	002f33	88501
6505	g6823.t1	148810
6505	003e0d	132113
6505	222	1507135
6505	2863	166423
6505	1498	516756
6505	1167	88501
6506	g6285.t1	148810
6506	002c13	132113
6506	1.00E+58	143995
6506	00083b	1507135
6506	000e5f	156304
6506	438	166423
6506	00118d	178035
6506	00144a	516756
6506	740	597456
6506	000a0f	7460
6506	00138c	88501
6507	g12873.t1	148810
6507	3658	132113
6507	949	143995
6507	2109	1507135
6507	0004b8	156304
6507	0024ef	166423
6507	001a82	178035
6507	000a71	516756
6507	0012a8	597456
6507	0.00E+00	7460
6507	001a1f	88501
6508	g7585.t1	148810
6508	3245	132113
6508	354	143995
6508	0000a3	1507135
6508	000f4f	156304
6508	00371b	166423
6508	0005b9	178035
6508	001ce8	516756
6508	001c44	597456
6508	001a8b	7460
6508	00239f	88501
6509	001a07	143995
6509	001ad5	1507135
6509	0018bb	178035
651	g6457.t1	148810
651	00021d	132113
651	2838	143995
651	00084b	1507135
651	0.00E+00	156304
651	3600	166423
651	0013ea	178035
651	0001d7	516756
651	00184f	597456
651	000afb	7460
651	00269f	88501
6510	g3349.t1	148810
6510	0007a2	132113
6510	00053b	143995
6510	0024d6	1507135
6510	00192a	156304
6510	0032a4	166423
6510	00083d	178035
6510	0010d7	516756
6510	390	597456
6510	00264c	7460
6510	669	88501
6511	g11098.t1	148810
6511	002fc5	132113
6511	000ec4	1507135
6511	0023fd	156304
6511	3796	166423
6511	1782	178035
6511	000d49	516756
6511	000a05	597456
6511	254	7460
6511	0010db	88501
6512	g10006.t1	148810
6512	3585	132113
6512	00128e	143995
6512	549	156304
6512	0012ea	166423
6512	0014bf	7460
6512	2923	88501
6513	g4026.t1	148810
6513	003c39	132113
6513	001bc2	143995
6513	0018aa	1507135
6513	0002fc	156304
6513	000f42	166423
6513	2349	178035
6513	0010c8	516756
6513	00183d	597456
6513	0003a9	7460
6513	001aa7	88501
6514	g7969.t1	148810
6514	0018a1	132113
6514	001da3	1507135
6514	0005de	166423
6514	2323	7460
6514	2679	88501
6515	g5382.t1	148810
6515	000c18	132113
6515	462	143995
6515	00192c	1507135
6515	0012b2	156304
6515	000d16	166423
6515	001f7f	178035
6515	000c44	516756
6515	1829	597456
6515	000d15	7460
6515	00293e	88501
6516	g13236.t1	148810
6516	g2997.t1	148810
6516	00386d	132113
6516	000ae2	143995
6516	1504	1507135
6516	000c6a	156304
6516	00158d	166423
6516	1.00E+03	178035
6516	0016dd	516756
6516	1309	597456
6516	000f79	7460
6516	000c7d	88501
6517	g9984.t1	148810
6517	0035b1	132113
6517	00120e	143995
6517	002a3d	1507135
6517	002a3e	1507135
6517	001bad	166423
6517	001dc1	178035
6517	0022d4	516756
6517	8.00E+02	597456
6517	00134d	7460
6517	1322	88501
6518	g5004.t1	148810
6518	2765	132113
6518	553	143995
6518	1042	1507135
6518	0019a4	156304
6518	1.00E+60	166423
6518	1028	178035
6518	2272	516756
6518	00078f	597456
6518	2493	7460
6518	0024c7	7460
6518	2513	7460
6518	1622	88501
652	g6127.t1	148810
652	000efa	132113
652	111	143995
652	0029d0	1507135
652	001d32	156304
652	2333	166423
652	1182	178035
652	1794	516756
652	0003b5	597456
652	000bbb	7460
652	0020ed	88501
6520	g6421.t1	148810
6520	000b30	132113
6520	00013a	143995
6520	0007dc	1507135
6520	00296a	156304
6520	3626	166423
6520	00117d	178035
6520	0000d3	516756
6520	0003ee	597456
6520	000aa2	7460
6520	0001cf	88501
6521	g3030.t1	148810
6521	0022b7	132113
6521	0019fe	143995
6521	000a61	1507135
6521	00264a	156304
6521	000ea0	166423
6521	0009a2	178035
6521	1543	516756
6521	001d22	597456
6521	000e1b	7460
6521	001f4c	88501
6522	g1288.t1	148810
6522	3166	132113
6522	001cff	143995
6522	001d03	143995
6522	001f4f	1507135
6522	002c96	166423
6522	0026ef	516756
6522	2160	597456
6522	000f98	7460
6522	000ba2	88501
6523	g11424.t1	148810
6523	0034ac	132113
6523	1.50E+06	143995
6523	00269d	156304
6523	3505	166423
6523	0015fd	178035
6523	00066c	516756
6523	000f5b	597456
6523	001fc7	7460
6524	9.00E+07	166423
6524	001fa9	597456
6524	001c44	88501
6525	g11903.t1	148810
6525	002ade	132113
6525	0007c5	143995
6525	66	1507135
6525	001a1a	156304
6525	3.20E+09	166423
6525	0021d3	178035
6525	00052c	597456
6525	001a00	7460
6526	g12967.t1	148810
6526	001cd0	132113
6526	6.00E+03	143995
6526	00046c	1507135
6526	0012bf	156304
6526	7.00E+04	166423
6526	0015da	178035
6526	000ae4	516756
6526	000b82	597456
6526	001e5d	7460
6526	0002ad	88501
6527	g3181.t1	148810
6527	003b5a	132113
6527	002a6f	166423
6527	002bdc	88501
6528	g101.t1	148810
6528	3315	132113
6528	0028b5	143995
6528	001a96	1507135
6528	00086d	156304
6528	001f9c	166423
6528	000f00	178035
6528	000a24	516756
6528	1.00E+77	597456
6528	001a1d	7460
6528	1027	88501
6529	g12180.t1	148810
6529	00251b	132113
6529	001d1b	143995
6529	0014ed	1507135
6529	001f0d	156304
6529	34	166423
6529	481	166423
6529	001d0b	178035
6529	001f83	516756
6529	2118	597456
6529	2309	7460
6529	0031dd	88501
653	g88.t1	148810
653	00339f	132113
653	0028a1	143995
653	001a83	1507135
653	0005b7	156304
653	001fa8	166423
653	000f19	178035
653	000a28	516756
653	1.00E+60	597456
653	001b47	7460
653	2909	88501
6530	g7746.t1	148810
6530	0020c6	132113
6530	1663	143995
6530	00281c	1507135
6530	00281e	1507135
6530	0020d9	156304
6530	2573	166423
6530	000c02	178035
6530	469	516756
6530	001a6b	597456
6530	0025f9	7460
6530	0026bf	7460
6530	3295	88501
6531	g11186.t1	148810
6531	002feb	132113
6531	0025fb	143995
6531	000efa	1507135
6531	9.00E+06	156304
6531	00375f	166423
6531	001eae	178035
6531	000d6b	516756
6531	9.00E+01	597456
6531	369	7460
6531	0024a9	88501
6533	g1867.t1	148810
6533	001bae	132113
6533	1752	143995
6533	0024f2	1507135
6533	000ca7	156304
6533	3016	166423
6533	0002d6	178035
6533	00239a	516756
6533	001be3	597456
6533	278	7460
6533	0030f4	88501
6534	g1002.t1	148810
6534	3370	132113
6534	000cbc	143995
6534	0013bc	1507135
6534	0016c0	166423
6534	000f01	178035
6534	0024d8	516756
6534	00060a	88501
6535	g13734.t1	148810
6535	000a91	132113
6535	0025a0	143995
6535	000f6f	1507135
6535	000c7a	156304
6535	0030ce	166423
6535	1.00E+96	178035
6535	2.50E+06	516756
6535	939	597456
6535	00270c	7460
6535	001d12	88501
6536	g3455.t1	148810
6536	2144	132113
6536	470	143995
6536	0008ee	1507135
6536	00220f	156304
6536	002c54	166423
6536	909	178035
6536	00099a	178035
6536	001bda	516756
6536	2615	597456
6536	000dbf	7460
6536	001f1c	88501
6537	g51.t1	148810
6537	0030a8	132113
6537	0010aa	143995
6537	001c74	156304
6537	001fd6	166423
6537	00035d	178035
6537	001ea8	597456
6537	512	7460
6538	g9978.t1	148810
6538	00357a	132113
6538	1322	143995
6538	0019b5	1507135
6538	00004b	156304
6538	001bb3	166423
6538	001dbe	178035
6538	0022b7	516756
6538	911	597456
6538	00157f	7460
6538	951	88501
6539	g8959.t1	148810
6539	00027c	132113
6539	0020ff	143995
6539	2555	1507135
6539	000baa	156304
6539	0017d4	166423
6539	0012fa	178035
6539	580	516756
6539	0002aa	597456
6539	0018ba	7460
6539	3057	88501
654	g3199.t1	148810
654	2226	132113
654	001a08	143995
654	001ad6	1507135
654	00114f	156304
654	002a7f	166423
654	0018da	178035
654	8.00E+04	516756
654	0023fe	597456
654	000d5a	7460
654	002bb9	88501
6540	g171.t1	148810
6540	1843	132113
6540	001bed	143995
6540	1271	1507135
6540	001c9c	156304
6540	001f4c	166423
6540	000f16	178035
6540	0.00E+00	516756
6540	1881	597456
6540	0.00E+00	7460
6540	002fb0	88501
6541	g11565.t1	148810
6541	001d67	132113
6541	00159e	143995
6541	1577	1507135
6541	0007b9	156304
6541	001d1c	156304
6541	00117e	166423
6541	00163c	178035
6541	6.00E+06	516756
6541	000f9b	597456
6541	001f06	7460
6541	002abf	88501
6542	g9459.t1	148810
6542	000fed	132113
6542	000f4b	143995
6542	2029	1507135
6542	001b0b	156304
6542	000b70	166423
6542	00068e	178035
6542	00083a	597456
6542	0020b1	7460
6542	0002c8	88501
6543	g4732.t1	148810
6543	2181	132113
6543	0003a0	143995
6543	2914	1507135
6543	00058f	166423
6543	00242a	516756
6543	2.20E+04	597456
6543	0016f3	7460
6543	000e4b	88501
6544	g2551.t1	148810
6544	001b46	132113
6544	000d52	143995
6544	1511	1507135
6544	428	156304
6544	3813	166423
6544	000d0f	178035
6544	00045b	516756
6544	1409	597456
6544	661	7460
6544	1.20E+10	88501
6544	002b08	88501
6545	g13860.t1	148810
6545	002e7a	132113
6545	348	143995
6545	0000da	1507135
6545	000f61	156304
6545	002f0f	166423
6545	000a93	178035
6545	001e3e	516756
6545	1073	597456
6545	001cc5	7460
6545	2318	88501
6546	g11569.t1	148810
6546	001d71	132113
6546	00155b	143995
6546	0029f1	1507135
6546	0007d4	156304
6546	00117b	166423
6546	1617	178035
6546	622	516756
6546	000ee2	597456
6546	001e9c	7460
6546	0006ce	88501
6546	828	88501
6546	829	88501
6546	00082a	88501
6546	00082b	88501
6547	g5484.t1	148810
6547	00269e	132113
6547	000c19	143995
6547	2294	1507135
6547	0019a8	156304
6547	0001b5	166423
6547	2.10E+02	178035
6547	1307	516756
6547	1288	597456
6547	1853	7460
6547	1875	7460
6547	2843	88501
6548	g7554.t1	148810
6548	0030c6	132113
6548	001c6e	143995
6548	0000ad	1507135
6548	1302	156304
6548	0036fb	166423
6548	2318	178035
6548	001cea	516756
6548	001b2d	7460
6549	g2531.t1	148810
6549	001b6b	132113
6549	000d56	143995
6549	1536	1507135
6549	00042f	156304
6549	000c86	178035
6549	00044d	516756
6549	1454	597456
6549	555	7460
6549	00124f	88501
655	g13396.t1	148810
655	2981	132113
655	1036	143995
655	002a7b	1507135
655	1248	156304
655	002a06	166423
655	000ea9	178035
655	000eb2	178035
655	346	516756
655	2239	597456
655	00019b	7460
655	001a9d	88501
6550	g9383.t1	148810
6550	2620	132113
6550	001ffd	1507135
6550	946	156304
6550	000bc6	166423
6550	0006a6	178035
6550	001ab8	516756
6550	848	597456
6550	0020db	7460
6550	000f63	88501
6550	1706	88501
6551	g5623.t1	148810
6551	0000d1	132113
6551	910	143995
6551	00214d	1507135
6551	000d24	156304
6551	000fc1	156304
6551	3163	166423
6551	00037f	516756
6551	00166a	597456
6551	001e4c	7460
6551	3.00E+08	88501
6552	g9539.t1	148810
6552	0037f8	132113
6552	0018fd	1507135
6552	000d08	156304
6552	000b10	166423
6552	001f9e	597456
6553	g1091.t1	148810
6553	0026f3	132113
6553	0011cd	143995
6553	00055b	1507135
6553	0027b1	156304
6553	002bcd	166423
6553	917	516756
6553	1075	7460
6553	899	88501
6554	g2075.t1	148810
6554	2867	132113
6554	000b40	143995
6554	0005fc	1507135
6554	001f68	156304
6554	002c7c	166423
6554	000dde	178035
6554	0002fb	516756
6554	001a55	597456
6554	0005b6	7460
6554	001cf3	88501
6555	g9049.t1	148810
6555	00005c	132113
6555	276	143995
6555	0017de	1507135
6555	1.50E+06	156304
6555	1360	178035
6555	001af9	516756
6555	001de1	597456
6555	3251	88501
6556	g1029.t1	148810
6556	001a86	132113
6556	0004bf	143995
6556	00234a	156304
6556	00234b	156304
6556	0036a8	166423
6556	00263f	597456
6556	0025ff	7460
6556	000a08	88501
6557	g9877.t1	148810
6557	000acf	132113
6557	001b1b	143995
6557	0022d1	1507135
6557	1695	156304
6557	9.00E+02	166423
6557	668	178035
6557	146	516756
6557	001f9d	597456
6557	2147	7460
6557	001f36	88501
6558	g4723.t1	148810
6558	002d19	132113
6558	00039e	143995
6558	0003cf	143995
6558	2982	143995
6558	2983	143995
6558	0001fd	156304
6558	0010fb	166423
6558	1399	516756
6558	00139a	516756
6558	0013a9	516756
6558	0013b5	516756
6558	000a82	597456
6558	1655	7460
6558	0016a7	7460
6559	g10722.t1	148810
6559	0011a5	132113
6559	00137f	143995
6559	000fd9	1507135
6559	00035b	166423
6559	00012c	178035
6559	00209a	516756
6559	000dd8	597456
6559	0002c1	7460
6559	000c6a	88501
656	g12400.t1	148810
656	001db0	132113
656	000f18	143995
656	1868	1507135
656	0017c3	156304
656	003b37	166423
656	003b38	166423
656	0023ba	178035
656	1329	516756
656	000ae7	597456
656	0013c7	7460
656	002c7d	88501
6560	g4195.t1	148810
6560	000cce	132113
6560	00111d	143995
6560	001bba	1507135
6560	00247b	156304
6560	0031ee	166423
6560	00126e	178035
6560	1.80E+02	516756
6560	1867	597456
6560	0015cf	7460
6560	0029da	88501
6561	g11508.t1	148810
6561	00352e	132113
6561	00161f	143995
6561	1637	1507135
6561	0008dd	156304
6561	0011b5	166423
6561	000b49	178035
6561	00066a	516756
6561	000f4e	597456
6561	001f62	7460
6561	2014	88501
6562	g9473.t1	148810
6562	0025f5	132113
6562	1020	143995
6562	001fe1	1507135
6562	001c03	156304
6562	000b61	166423
6562	672	178035
6562	1.00E+60	516756
6562	00086d	597456
6562	2177	7460
6562	002aed	88501
6563	g12539.t1	148810
6563	3043	132113
6563	2419	143995
6563	001aa7	1507135
6563	00126c	156304
6563	3436	166423
6563	0011df	178035
6563	0024a9	516756
6563	001dff	597456
6563	00141a	7460
6563	234	88501
6564	g7910.t1	148810
6564	1611	132113
6564	2973	143995
6564	001dbd	1507135
6564	00257e	156304
6564	2228	166423
6564	746	178035
6564	0021b7	516756
6564	0017db	597456
6564	0022cf	7460
6564	401	88501
6564	402	88501
6565	g7686.t1	148810
6565	0020ad	132113
6565	0005ed	143995
6565	0001a4	1507135
6565	1064	156304
6565	00066a	166423
6565	0023d5	178035
6565	001cc5	516756
6565	001b66	597456
6565	001c91	7460
6565	0017b7	88501
6566	g14313.t1	148810
6566	001f72	1507135
6566	208	156304
6566	0031de	166423
6566	0017b1	597456
6567	g11054.t1	148810
6567	000dbb	132113
6567	0013d7	143995
6567	000f4e	1507135
6567	884	156304
6567	906	166423
6567	1792	178035
6567	511	516756
6567	943	597456
6567	154	7460
6567	1764	88501
6568	g12491.t1	148810
6568	1122	132113
6568	00088b	143995
6568	2202	1507135
6568	0015dc	156304
6568	003ad6	166423
6568	00027c	178035
6568	00186e	516756
6568	00163f	597456
6568	00147d	7460
6568	0030d9	88501
6569	g7842.t1	148810
6569	0015f5	132113
6569	1.00E+68	1507135
6569	2550	156304
6569	001b00	597456
6569	3198	88501
657	g1245.t1	148810
657	1295	132113
657	1244	1507135
657	001cfa	156304
657	000e2a	166423
657	1508	178035
657	0002a4	516756
657	000fcf	597456
657	000f76	7460
657	001e8e	88501
6570	00379e	132113
6570	0006a2	143995
6570	0022a5	1507135
6570	0015af	156304
6570	0011ed	166423
6570	001ca6	178035
6570	00104d	516756
6570	1323	597456
6570	0018ab	7460
6570	00238f	88501
6571	g3202.t1	148810
6571	2224	132113
6571	001a04	143995
6571	001ad9	1507135
6571	1836	156304
6571	002a82	166423
6571	997	178035
6571	0008df	516756
6571	2.30E+03	597456
6571	0.00E+00	7460
6573	g2206.t1	148810
6573	2882	132113
6573	000a45	143995
6573	1763	1507135
6573	001ab4	156304
6573	3978	166423
6573	001aaa	178035
6573	0001b3	516756
6573	00250a	597456
6573	744	7460
6573	0009b3	88501
6574	g4986.t1	148810
6574	00275f	132113
6574	001a97	143995
6574	0023f2	1507135
6574	2368	156304
6574	1.00E+77	166423
6574	000ae1	178035
6574	2266	516756
6574	778	597456
6574	2.40E+01	7460
6574	000bef	88501
6575	g12590.t1	148810
6575	0010cd	132113
6575	1943	143995
6575	1084	1507135
6575	3479	166423
6575	1978	178035
6575	0016a9	88501
6576	g6483.t1	148810
6576	226	132113
6576	0006ee	143995
6576	716	143995
6576	820	1507135
6576	000dfb	156304
6576	00087d	166423
6576	0022ac	178035
6576	0001d2	516756
6576	0003b3	597456
6576	000a44	7460
6576	0025fe	7460
6576	0018c8	88501
6577	g9883.t1	148810
6577	000acc	132113
6577	00029f	143995
6577	002b1b	1507135
6577	0015fd	156304
6577	9.00E+06	166423
6577	696	178035
6577	00014c	516756
6577	2001	597456
6577	00001d	7460
6577	001b10	88501
6578	g1705.t1	148810
6578	g1706.t1	148810
6578	2717	132113
6578	0024fb	1507135
6578	002ff0	166423
6578	000fe1	7460
6578	001c57	88501
6579	g611.t1	148810
6579	2538	132113
6579	000c29	143995
6579	002b25	1507135
6579	002b26	1507135
6579	2185	156304
6579	0012b0	166423
6579	0016c5	516756
6579	00229b	597456
6579	00118b	7460
6579	001ebb	88501
658	g8612.t1	148810
658	002bdb	132113
658	00024f	143995
658	0026bf	1507135
658	00098a	156304
658	1.90E+07	156304
658	001d9d	166423
658	0004df	178035
658	1725	516756
658	2230	597456
658	00189c	7460
658	001dba	88501
6580	g1684.t1	148810
6580	00224a	132113
6580	001c8f	143995
6580	002ac1	1507135
6580	0016df	178035
6580	0005b1	516756
6580	001bc9	597456
6580	245	7460
6583	g8343.t1	148810
6583	002cb6	132113
6583	202	143995
6583	001e9f	1507135
6583	0024d3	156304
6583	002f38	166423
6583	1872	178035
6583	000cd8	516756
6583	2011	597456
6583	2.10E+03	7460
6583	00319a	88501
6584	g12759.t1	148810
6584	0019bc	132113
6584	0008f4	143995
6584	001b06	1507135
6584	0006b7	156304
6584	001b88	166423
6584	000f61	516756
6584	000b52	597456
6585	001dc2	132113
