GB_gene_id	ACN	AGE	CAF	CNV	CON	DUP	EVR	EXP	LCA	PHC	STA	UNI	WGA
GB46131	1	203	0.643	0	2	0	0.8203	0	16	0.44	78	0.951219512	0.77
GB55841	1.097560976	203	0.992	0.337016686	0	0.073170732	0.9357	3	16	0.45	77	1	0.89
GB52854	1	203	0.624	0	3	0	0.9516	0	16	0.1	77	0.926829268	0.6
GB45267	1	203	0.702	0	0	0	0.8473	0	16	0.66	80	1	0.95
GB50598	1.378378378	203	0.961	0.616322888	4	0.216216216	0.9413	7	16	0.36	69	0.902439024	0.83
GB47553	1.025	203	0.944	0.152317024	1	0.025	0.8683	1	16	0.54	78	0.975609756	0.87
GB49789	1.024390244	203	0.942	0.15058465	0	0.024390244	1.2844	1	16	0.33	79	1	0.92
GB51733,GB40635,GB45983	2.829268293	203	1	0.965286302	16	0.804878049	1.1885	6	16	0.176666667	58	1	0.8
GB51650	1.485714286	203	0.997	0.777836478	14	0.171428571	1.1646	4	16	0.1	62	0.853658537	0.64
GB50998	1	203	0.702	0	0	0	0.9354	0	16	0.64	80	1	0.9
GB49139	1	203	0.665	0	1	0	0.8098	0	16	0.17	79	0.975609756	0.31
GB55077	1	203	0.702	0	0	0	0.7545	0	16	0.52	80	1	0.92
GB49609	1.025	203	0.942	0.152317024	1	0.025	1.1218	1	16	0.09	78	0.975609756	0.65
GB49813	1	203	0.662	0	1	0	1.039	0	16	0.53	79	0.975609756	0.88
GB40360	1.073170732	203	0.989	0.318181818	0	0.048780488	0.7436	2	16	0.57	78	1	0.88
GB50181	1	203	0.702	0	0	0	1.1749	0	16	0.44	80	1	0.94
GB41263	1.054054054	203	0.995	0.307692308	1	0.027027027	0.7989	1	16	0.47	78	0.902439024	0.87
GB40425	1	183.0129637	0.647	0	4	0	1.5819	0	16	0.18	76	0.829268293	0.87
GB40157	2.3	203	0.005	1.043478261	19	0.35	1.3136	9	16	0.19	52	0.975609756	0.61
GB53646	1.024390244	203	0.942	0.15058465	0	0.024390244	0.9151	1	16	0.49	79	1	0.86
GB45831	1	203	0.662	0	1	0	0.7773	0	16	0.57	79	0.975609756	0.91
GB41647,GB41695	2	203	0.986	0.110431526	1	0.975609756	1.049	1	16	0.48	78	1	0.715
GB49416	1.025641026	203	0.915	0.15411035	2	0.025641026	1.2345	1	16	0.28	77	0.951219512	0.87
GB52344	1	203	0.659	0	1	0	1.0926	0	16	0.4	79	0.975609756	0.94
GB53404	1.048780488	203	0.998	0.294165364	0	0.024390244	0.8722	1	16	0.85	79	1	0.98
GB54540	1	203	0.702	0	0	0	1.2576	0	16	0.36	80	1	0.76
GB53723	1.025641026	203	0.934	0.15411035	2	0.025641026	0.8322	1	16	0.18	77	0.951219512	0.28
GB49643	1	183.0129637	0.708	0	2	0	1.1137	0	16	0.31	78	0.87804878	0.85
GB55161	1	203	0.694	0	1	0	1.3039	0	16	0.35	79	0.975609756	0.88
GB54388	1.048780488	203	0.997	0.294165364	0	0.024390244	1.0641	1	16	0.28	79	1	0.73
GB42786	1.025	203	0.944	0.152317024	1	0.025	0.9424	1	16	0.41	78	0.975609756	0.85
GB52345	1	203	0.702	0	0	0	0.9083	0	16	0.55	80	1	0.93
GB48235	1	203	0.516	0	4	0	1.3585	0	16	0.5	76	0.902439024	0.97
GB43586	1.048780488	203	0.929	0.205389788	0	0.048780488	1.2511	2	16	0.24	78	1	0.72
GB48450	1	203	0.683	0	1	0	1.047	0	16	0.6	79	0.975609756	0.89
GB45239	1.105263158	183.0129637	0.691	0.277664376	14	0.105263158	1.8586	2	16	0.19	64	0.463414634	0.78
GB42918	1	203	0.665	0	1	0	0.876	0	16	0.37	79	0.975609756	0.62
GB46408	1	203	0.66	0	1	0	0.7654	0	16	0.71	79	0.975609756	0.95
GB48241	1	183.0129637	0.192	0	20	0	0.8621	0	16	0.42	60	0.268292683	0.74
GB49632	1	203	0.655	0	2	0	0.8294	0	16	0.44	78	0.951219512	0.77
GB45851	1.048780488	203	0.943	0.205389788	0	0.048780488	1	2	16	0.29	78	1	0.73
GB41724	1.026315789	203	0.872	0.15596827	3	0.026315789	0.9652	1	16	0.28	76	0.926829268	0.53
GB55422	1	203	0.626	0	1	0	0.816	0	16	0.5	79	0.975609756	0.87
GB41599,GB49018	1.823529412	203	0.621	0.67124684	20	0.411764706	1.5278	8	16	0.305	52	0.829268293	0.895
GB50893	1	203	0.702	0	0	0	1.3321	0	16	0.37	80	1	0.87
GB42050	1	203	0.73	0	9	0	1.4208	0	16	0.42	71	0.317073171	0.95
GB44400	1.025	203	0.932	0.152317024	1	0.025	1.516	1	16	0.32	78	0.975609756	0.81
GB47551	1.108108108	183.0129637	0.986	0.350065856	1	0.081081081	1.5116	3	16	0.27	76	0.902439024	0.62
GB50811	1	203	0.702	0	0	0	0.8716	0	16	0.57	80	1	0.9
GB46772	1	203	0.702	0	0	0	0.929	0	16	0.31	80	1	0.81
GB52754	1.073170732	203	0.998	0.318181818	0	0.048780488	0.8774	2	16	0.54	78	1	0.9
GB52799	1	203	0.702	0	0	0	1.0251	0	16	0.24	80	1	0.36
GB53953,GB45420	1.87804878	203	0.631	0.174239063	3	0.87804878	0.9588	0	16	0.305	77	1	0.785
GB52728	1.024390244	203	0.954	0.15058465	0	0.024390244	0.871	1	16	0.5	79	1	0.85
GB51602	1	183.0129637	0.714	0	2	0	1.5579	0	16	0.01	78	0.87804878	0.24
GB40456	1	203	0.702	0	0	0	0.9381	0	16	0.63	80	1	0.95
GB56029	1.043478261	177.3420531	0.817	0.19543399	11	0.043478261	1.4766	1	16	0.25	68	0.56097561	0.61
GB53421	1	203	0.702	0	0	0	0.9497	0	16	0.69	80	1	0.95
GB46727	1.073170732	203	0.909	0.242660869	0	0.073170732	1.1221	3	16	0.42	77	1	0.72
GB52303	1.055555556	203	0.465	0.217005559	20	0.055555556	0.8016	1	16	0.22	59	0.43902439	0.53
GB50867	1	203	0.702	0	0	0	0.7276	0	16	0.4	80	1	0.74
GB44415	1	203	0.694	0	1	0	0.7769	0	16	0.68	79	0.975609756	0.93
GB52464	1.264705882	203	0.989	0.615730339	5	0.147058824	1.2848	5	16	0.29	70	0.829268293	0.62
GB40098	1	203	0.702	0	0	0	0.8425	0	16	0.56	80	1	0.93
GB44044	1.048780488	203	0.924	0.205389788	0	0.048780488	0.9464	2	16	0.45	78	1	0.78
GB52262	1	203	0.81	0	3	0	1.0456	0	16	0.19	77	0.463414634	0.65
GB44585	1.035714286	203	0.877	0.17917767	11	0.035714286	1.3912	1	16	0.56	68	0.682926829	0.92
GB55516	1	203	0.767	0	5	0	1.2585	0	16	0.32	75	0.487804878	0.65
GB49180	1	203	0.713	0	2	0	0.9716	0	16	0.12	78	0.951219512	0.38
GB53915	1	203	0.702	0	0	0	1.0694	0	16	0.6	80	1	0.95
GB49638	1	203	0.66	0	1	0	1.055	0	16	0.5	79	0.975609756	0.88
GB49340	1	203	0.702	0	0	0	1.0871	0	16	0.63	80	1	0.94
GB52331	1	183.0129637	0.743	0	1	0	0.9814	0	16	0.36	79	0.902439024	0.54
GB41360	1.026315789	203	0.869	0.15596827	3	0.026315789	1.218	1	16	0.13	76	0.926829268	0.62
GB50647	1	162	0.272	0	18	0	2.225	0	14	0.01	62	0.195121951	0.72
GB43219	1.146341463	203	0.984	0.363574627	0	0.12195122	2.0905	5	16	0.11	75	1	0.88
GB54717,GB43781,GB43787	2.585365854	203	0.957	0.307726536	13	0.902439024	0.9731	4	16	0.246666667	63	1	0.786666667
GB40061,GB40061	1.051282051	203	0.894	0.209812811	2	0.051282051	0.9059	2	16	0.32	76	0.951219512	0.63
GB45934	1.025	203	0.934	0.152317024	1	0.025	1.1665	1	16	0.22	78	0.975609756	0.84
GB54404	1	203	0.702	0	0	0	0.9209	0	16	0.08	80	1	0.46
GB49515	1	203	0.66	0	1	0	0.7756	0	16	0.17	79	0.975609756	0.66
GB40556	1	203	0.664	0	1	0	0.8461	0	16	0.4	79	0.975609756	0.73
GB47193	1.05	203	0.89	0.207566616	1	0.05	0.9206	2	16	0.47	77	0.975609756	0.75
GB49552	1.56097561	203	0.71	0.837651572	14	0.243902439	1.2474	9	16	0.1	57	1	0.66
GB40057	1.05	203	0.938	0.207566616	1	0.05	0.7703	2	16	0.43	77	0.975609756	0.79
GB44501	1	183.0129637	0.735	0	5	0	1.0785	0	15	0.46	75	0.707317073	0.69
GB42618	1	203	0.237	0	15	0	1.7669	0	16	0.16	65	0.512195122	0.65
GB55440	1	203	0.702	0	0	0	0.756	0	16	0.6	80	1	0.94
GB41339,GB41326	1.333333333	203	0.99	0.5	8	0.222222222	1.5154	5	16	0.075	67	0.43902439	0.75
GB51002	1.024390244	203	0.952	0.15058465	0	0.024390244	0.79	1	16	0.46	79	1	0.82
GB45437	1.073170732	203	0.876	0.242660869	0	0.073170732	1.0418	3	16	0.29	77	1	0.68
GB55906	1	203	0.66	0	1	0	0.9667	0	16	0.62	79	0.975609756	0.94
GB43548	1.128205128	203	1	0.574060497	2	0.051282051	0.8425	2	16	0.45	76	0.951219512	0.87
GB51643	1.026315789	203	0.898	0.15596827	3	0.026315789	0.9913	1	16	0.69	76	0.926829268	0.96
GB44821	1.027777778	203	0.904	0.159894048	4	0.027777778	0.8288	1	16	0.15	75	0.87804878	0.46
GB46022	1.024390244	203	0.94	0.15058465	0	0.024390244	1.0234	1	16	0.38	79	1	0.77
GB49904	1	183.0129637	0.715	0	2	0	1.1808	0	16	0.62	78	0.87804878	0.98
GB46444	1.0625	203	0.85	0.22782255	5	0.0625	1.1097	2	16	0.3	73	0.780487805	0.73
GB44800	1.024390244	203	0.954	0.15058465	0	0.024390244	1.2239	1	16	0.57	79	1	0.85
GB45057	1	203	0.66	0	1	0	1.2081	0	16	0.11	79	0.975609756	0.52
GB46726	1	203	0.647	0	1	0	0.9885	0	16	0.44	79	0.975609756	0.87
GB51331	1	183.0129637	0.621	0	6	0	1.154	0	16	0.36	74	0.707317073	0.64
GB41690,GB41690	1.073170732	203	0.887	0.242660869	0	0.073170732	1.1716	3	16	0.46	77	1	0.89
GB42775	1	203	0.702	0	0	0	0.8219	0	16	0.62	80	1	0.9
GB46774	1	203	0.683	0	1	0	0.8485	0	16	0.6	79	0.975609756	0.93
GB52156	1.027777778	183.0129637	0.934	0.159894048	2	0.027777778	1.0546	1	16	0.17	77	0.87804878	0.65
GB50996	1	203	0.67	0	2	0	0.7243	0	16	0.53	78	0.951219512	0.89
GB46766	1	203	0.493	0	9	0	0.7737	0	16	0.82	71	0.707317073	0.95
GB42422	1.048780488	203	0.94	0.205389788	0	0.048780488	0.7425	2	16	0.58	78	1	0.91
GB45230	1	203	0.66	0	1	0	0.8562	0	16	0.64	79	0.975609756	0.94
GB54340	1	203	0.643	0	2	0	1.1812	0	16	0.21	78	0.951219512	0.49
GB49347	1.916666667	203	0.788	0.541299983	20	0.555555556	1.0306	7	16	0.16	53	0.87804878	0.54
GB50869	1.03125	203	0.933	0.168720132	1	0.03125	1.0931	1	16	0.42	78	0.780487805	0.85
GB41483	1	203	0.702	0	0	0	1.0411	0	16	0.27	80	1	0.6
GB48466	1	42.24484955	0.752	0	11	0	0.8035	0	11	0.27	69	0.073170732	0.66
GB44132	1.368421053	203	0.955	0.969200244	3	0.157894737	1.0562	6	16	0.3	71	0.926829268	0.83
GB54244	1	203	0.702	0	0	0	1.0146	0	16	0.67	80	1	0.96
GB43634	1.225	203	0.89	0.340883532	5	0.225	0.9037	0	16	0.2	75	0.975609756	0.47
GB45023	1.025	203	0.929	0.152317024	1	0.025	0.9023	1	16	0.2	78	0.975609756	0.51
GB42613	1	203	0.702	0	0	0	1.3146	0	16	0.56	80	1	0.93
GB46635	1.025	203	0.949	0.152317024	1	0.025	0.9031	1	16	0.11	78	0.975609756	0.51
GB45394	1	203	0.477	0	6	0	0.9042	0	16	0.37	74	0.853658537	0.77
GB46275	1.025	203	0.932	0.152317024	1	0.025	0.7869	1	16	0.39	78	0.975609756	0.91
GB51078	1	203	0.422	0	4	0	1.0792	0	16	0.5	76	0.902439024	0.85
GB44171,GB50929	2	203	0.977	0.110431526	1	0.975609756	0.9764	1	16	0.695	78	1	0.955
GB45538	1.025	203	0.942	0.152317024	1	0.025	0.8779	1	16	0.11	78	0.975609756	0.39
GB45925	1	203	0.694	0	1	0	0.7491	0	16	0.32	79	0.975609756	0.57
GB41981	1.024390244	203	0.956	0.15058465	0	0.024390244	1.1345	1	16	0.55	79	1	0.9
GB44191	1.025	203	0.933	0.152317024	1	0.025	1.5302	1	16	0.36	78	0.975609756	0.88
GB45255	1.073170732	203	0.935	0.242660869	0	0.073170732	0.8915	3	16	0.23	77	1	0.35
GB47315	1	203	0.702	0	0	0	1.0926	0	16	0.24	80	1	0.76
GB46210	1	203	0.762	0	5	0	1.0996	0	16	0.45	75	0.487804878	0.77
GB47968	1	203	0.647	0	1	0	1.3809	0	16	0.51	79	0.975609756	0.93
GB41549	1.025641026	203	0.944	0.15411035	2	0.025641026	1.0205	1	16	0.14	77	0.951219512	0.42
GB42811	1.027027027	203	0.93	0.157894737	3	0.027027027	1.11	1	16	0.06	76	0.902439024	0.15
GB43036,GB43035	1.128205128	203	0.888	0.296327382	4	0.128205128	1.3282	2	16	0.1	74	0.951219512	0.385
GB43563	1.051282051	203	0.86	0.209812811	2	0.051282051	1.3552	2	16	0.34	76	0.951219512	0.86
GB54401	1	203	0.64	0	3	0	0.8272	0	16	0.16	77	0.926829268	0.5
GB42614	1	203	0.702	0	0	0	0.7538	0	16	0.88	80	1	0.98
GB47933	1.097560976	203	0.939	0.270345001	2	0.097560976	1.295	1	16	0.12	77	1	0.66
GB42707	1.205128205	203	0.981	0.384158938	3	0.179487179	0.9375	3	16	0.54	74	0.951219512	0.94
GB40270	1	203	0.655	0	2	0	1.7207	0	16	0.39	78	0.951219512	0.94
GB50106	1.025	203	0.929	0.152317024	1	0.025	1.5765	1	16	0.34	78	0.975609756	0.87
GB45305,GB45305	1.075	203	0.862	0.245015204	1	0.075	1.0779	3	16	0.11	76	0.975609756	0.39
GB54888	1.5	203	0.653	0.683130051	5	0.225	1.1756	9	16	0.08	66	0.975609756	0.56
GB40561	1.026315789	203	0.926	0.15596827	3	0.026315789	1.215	1	16	0.21	76	0.926829268	0.4
GB45515	1	203	0.638	0	3	0	0.9504	0	16	0.52	77	0.926829268	0.92
GB42742	1	203	0.66	0	1	0	1.2746	0	16	0.26	79	0.975609756	0.86
GB49350	1.076923077	203	0.987	0.324718612	2	0.051282051	1.2419	2	16	0.43	76	0.951219512	0.88
GB53736,GB53736	1.048780488	203	0.934	0.205389788	0	0.048780488	0.9195	2	16	0.18	78	1	0.59
GB52652	1	203	0.702	0	0	0	1.3763	0	16	0.5	80	1	0.94
GB51108	1	183.0129637	0.709	0	4	0	0.9719	0	16	0.51	76	0.804878049	0.84
GB47580	1.6	183.0129637	1	0.935414347	8	0.2	1.6557	2	15	0.11	70	0.243902439	0.91
GB42891	1.048780488	203	0.914	0.205389788	0	0.048780488	1.4846	2	16	0.33	78	1	0.82
GB41519	1.024390244	203	0.942	0.15058465	0	0.024390244	1.3874	1	16	0.45	79	1	0.87
GB42672	2.951219512	203	0.796	0.612351522	22	0.829268293	1.036	4	16	0.3	54	1	0.8
GB40673	1.025	203	0.937	0.152317024	1	0.025	0.9083	1	16	0.33	78	0.975609756	0.77
GB47849	1	203	0.67	0	2	0	0.9174	0	16	0.28	78	0.951219512	0.7
GB54297	1.048780488	203	0.934	0.205389788	0	0.048780488	1.1669	2	16	0.54	78	1	0.92
GB51115	1.024390244	203	0.942	0.15058465	0	0.024390244	1.1766	1	16	0.45	79	1	0.93
GB42468,GB42475,GB42467,GB48511,GB48512	1.823529412	203	0.036	0.709677419	12	0.352941176	1.2614	13	16	0.046	55	0.829268293	0.644
GB40639,GB40639	1.6	183.0129637	0.764	0.637377439	15	0.35	1.3315	8	16	0.27	57	0.487804878	0.85
GB52600,GB52600	1.024390244	203	0.943	0.15058465	0	0.024390244	0.9744	1	16	0.45	79	1	0.83
GB43742	1.025	203	0.904	0.152317024	1	0.025	0.8966	1	16	0.43	78	0.975609756	0.92
GB52662	1	203	0.702	0	0	0	0.7908	0	16	0.6	80	1	0.93
GB46368	1	203	0.814	0	5	0	0.9659	0	16	0.45	75	0.414634146	0.85
GB52696	1.066666667	203	0.86	0.233853587	9	0.066666667	1.198	2	16	0.43	69	0.731707317	0.91
GB40439	1	203	0.605	0	6	0	1.1731	0	16	0.12	74	0.853658537	0.64
GB50824	1.025641026	203	0.915	0.15411035	2	0.025641026	0.961	1	16	0.5	77	0.951219512	0.88
GB48085	1	203	0.647	0	1	0	1.0661	0	16	0.38	79	0.975609756	0.65
GB50901	1	203	0.601	0	6	0	0.9595	0	16	0.4	74	0.853658537	0.83
GB50436	1.025	203	0.928	0.152317024	1	0.025	1.0173	1	16	0.29	78	0.975609756	0.71
GB42568	1	203	0.66	0	1	0	0.7614	0	16	0.59	79	0.975609756	0.9
GB53207	1	203	0.66	0	1	0	1.3172	0	16	0.44	79	0.975609756	0.9
GB48617	1.024390244	203	0.942	0.15058465	0	0.024390244	1.0181	1	16	0.55	79	1	0.92
GB40473	1	183.0129637	0.743	0	1	0	0.8403	0	16	0.37	79	0.902439024	0.89
GB41667	1	203	0.702	0	0	0	1.1499	0	16	0.35	80	1	0.71
GB40731	1	203	0.521	0	4	0	0.8139	0	16	0.13	76	0.902439024	0.63
GB45418	1	203	0.702	0	0	0	0.9235	0	16	0.11	80	1	0.26
GB48534	1	203	0.621	0	1	0	0.9433	0	16	0.14	79	0.975609756	0.21
GB40164	1	183.0129637	0.222	0	21	0	1.0442	0	15	0.16	59	0.219512195	0.49
GB49073	1.051282051	203	0.915	0.209812811	1	0.051282051	0.883	2	16	0.27	77	0.951219512	0.51
GB47092	1.052631579	203	0.904	0.212132034	3	0.052631579	1.7149	2	16	0.14	75	0.926829268	0.64
GB45096	1.047619048	203	0.97	0.203278907	4	0.047619048	1.7272	1	16	0.32	75	0.512195122	0.91
GB55264	1	203	0.683	0	1	0	1.367	0	16	0.13	79	0.975609756	0.74
GB49862	1.027027027	183.0129637	0.953	0.157894737	1	0.027027027	0.818	1	16	0.24	78	0.902439024	0.58
GB50250	1	203	0.64	0	3	0	1.1961	0	16	0.26	77	0.902439024	0.67
GB42411	1	203	0.696	0	2	0	0.7797	0	16	0.23	78	0.951219512	0.53
GB44891	1	203	0.694	0	1	0	1.0957	0	16	0.73	79	0.975609756	1
GB45567	1	203	0.706	0	1	0	0.9417	0	16	0.29	79	0.975609756	0.75
GB47399	1.048780488	203	0.904	0.205389788	0	0.048780488	1.0395	2	16	0.27	78	1	0.51
GB47804,GB47805	1.3	203	0.937	0.428289566	4	0.25	1.0917	7	16	0.135	69	0.975609756	0.715
GB53706	1.05	203	0.934	0.207566616	1	0.05	1.392	2	16	0.35	77	0.975609756	0.56
GB54467	1	203	0.647	0	1	0	0.7856	0	16	0.26	79	0.975609756	0.63
GB53240	1	203	0.664	0	1	0	0.8612	0	16	0.41	79	0.975609756	0.72
GB46915	1.025	203	0.934	0.152317024	1	0.025	0.9177	1	16	0.42	78	0.975609756	0.87
GB42714	1	203	0.694	0	1	0	0.8652	0	16	0.58	79	0.975609756	0.86
GB45426	1.025	203	0.928	0.152317024	1	0.025	1.3548	1	16	0.2	78	0.975609756	0.83
GB51428	1.025641026	203	0.929	0.15411035	2	0.025641026	1.0337	1	16	0.4	77	0.951219512	0.82
GB42292	1.090909091	203	0.929	0.263523138	4	0.090909091	0.719	2	16	0.31	74	0.536585366	0.54
GB54851	1.025	203	0.928	0.152317024	1	0.025	1.0766	1	16	0.3	78	0.975609756	0.75
GB52007	1	165.1934818	0.801	0	3	0	0.8101	0	14	0.72	77	0.707317073	0.93
GB48453	1	203	0.66	0	1	0	0.8989	0	16	0.11	79	0.975609756	0.57
GB55661	1	203	0.702	0	0	0	0.8932	0	16	0.56	80	1	0.95
GB44572	1	203	0.584	0	2	0	0.8818	0	16	0.23	78	0.951219512	0.53
GB55571	1	203	0.683	0	1	0	0.9302	0	16	0.41	79	0.975609756	0.87
GB40780	1	183.0129637	0.737	0	2	0	0.8047	0	16	0.33	78	0.87804878	0.82
GB53143	1	203	0.635	0	2	0	1.3924	0	16	0.22	78	0.951219512	0.78
GB43195	1	203	0.785	0	3	0	1.5896	0	16	0.43	77	0.536585366	0.98
GB40268	2.078947368	203	0.149	0.618183061	15	0.526315789	1.7258	12	16	0.08	53	0.926829268	0.69
GB42447	1	203	0.702	0	0	0	0.8785	0	16	0.61	80	1	0.92
GB50515	1	203	0.696	0	3	0	1.4135	0	16	0.19	77	0.926829268	0.59
GB43401	1.075	203	0.903	0.245015204	1	0.075	0.7399	3	16	0.13	76	0.975609756	0.47
GB48210	1.025	203	0.934	0.152317024	1	0.025	0.7466	1	16	0.13	78	0.975609756	0.52
GB42673	1.025641026	203	0.916	0.15411035	2	0.025641026	1.3924	1	16	0.17	77	0.951219512	0.57
GB55240	1	203	0.659	0	2	0	1.2096	0	16	0.03	78	0.951219512	0.12
GB46043	1.05	203	0.904	0.207566616	1	0.05	1.0213	2	16	0.31	77	0.975609756	0.76
GB51628	1	203	0.694	0	1	0	1.4026	0	16	0.39	79	0.975609756	0.73
GB49772	1.048780488	203	0.998	0.294165364	0	0.024390244	1.1116	1	16	0.43	79	1	0.73
GB42300	1.048780488	203	0.929	0.205389788	0	0.048780488	1.2913	2	16	0.36	78	1	0.64
GB46000	1	177.3420531	0.694	0	8	0	1.2171	0	16	0.2	72	0.585365854	0.5
GB54174	1.037037037	203	0.744	0.18210784	9	0.037037037	0.8027	1	16	0.49	70	0.658536585	0.9
GB42492	1	203	0.66	0	1	0	1.1333	0	16	0.01	79	0.975609756	0.02
GB47540	1.037037037	162	0.956	0.18210784	5	0.037037037	0.9275	1	14	0.13	74	0.658536585	0.6
GB52347	1	165.1934818	0.719	0	9	0	0.8724	0	14	0.28	71	0.146341463	0.85
GB40705	1.025	203	0.943	0.152317024	1	0.025	0.8264	1	16	0.47	78	0.975609756	0.89
GB42452	1.024390244	203	0.954	0.15058465	0	0.024390244	0.8828	1	16	0.55	79	1	0.87
GB43131	1.025641026	203	0.881	0.15411035	2	0.025641026	1.032	1	16	0.37	77	0.951219512	0.72
GB54932	1	203	0.563	0	4	0	1.0301	0	16	0.42	76	0.87804878	0.83
GB52991	1	183.0129637	0.713	0	2	0	1.214	0	16	0.34	78	0.87804878	0.76
GB44824	1.083333333	203	0.867	0.255124984	5	0.083333333	1.0938	3	16	0.13	72	0.87804878	0.51
GB42555	1	183.0129637	0.692	0	3	0	1.6697	0	16	0.27	77	0.853658537	0.86
GB43479	1	203	0.694	0	1	0	0.7639	0	16	0.48	79	0.975609756	0.87
GB55706,GB55707	1.8	183.0129637	0.985	0.393957894	10	0.714285714	0.9698	1	16	0.155	69	0.853658537	0.675
GB51800,GB51800	1.029411765	203	0.859	0.164130361	7	0.029411765	1.1503	1	16	0.17	72	0.829268293	0.56
GB51786	1.033333333	177.3420531	0.955	0.173714994	4	0.033333333	1.5734	1	16	0.24	75	0.731707317	0.83
GB52883	1.024390244	203	0.955	0.15058465	0	0.024390244	1.1129	1	16	0.4	79	1	0.91
GB44225	1.423076923	183.0129637	0.937	0.707364991	11	0.192307692	1.5522	5	16	0.26	64	0.634146341	0.92
GB48727	1.027777778	183.0129637	0.953	0.159894048	2	0.027777778	1.1572	1	16	0.57	77	0.87804878	0.82
GB55326	1.146341463	203	0.742	0.308327165	0	0.146341463	0.9018	6	16	0.66	74	1	0.94
GB46880	1.027777778	203	0.904	0.159894048	5	0.027777778	1.1151	1	16	0.36	74	0.87804878	0.77
GB54315	1.837837838	203	0.248	0.907961708	14	0.432432432	1.4748	6	16	0.07	60	0.902439024	0.47
GB49902	1.024390244	203	0.942	0.15058465	0	0.024390244	1.0514	1	16	0.38	79	1	0.83
GB55000	1	203	0.621	0	2	0	0.7732	0	16	0.31	78	0.951219512	0.61
GB41600	1	203	0.467	0	3	0	0.9658	0	16	0.59	77	0.926829268	0.95
GB50816	1.025641026	203	0.915	0.15411035	2	0.025641026	1.3308	1	16	0.12	77	0.951219512	0.82
GB41143	1.1	203	0.997	0.567727091	1	0.025	1.1373	1	16	0.16	78	0.975609756	0.87
GB45697	1.5	203	1	1.308094458	4	0.1	1.8602	2	16	0.25	74	0.487804878	0.9
GB54440	1	203	0.702	0	3	0	2.0368	0	16	0.02	77	0.926829268	0.77
GB42962	1	203	0.702	0	0	0	1.2619	0	16	0.32	80	1	0.77
GB42968	1	203	0.702	0	0	0	0.7444	0	16	0.37	80	1	0.81
GB53574,GB53574	1.7	203	0.524	0.269563276	10	0.7	0.8297	0	16	0.14	70	0.975609756	0.3
GB53208	1.073170732	203	0.904	0.242660869	0	0.073170732	0.8087	3	16	0.13	77	1	0.41
GB53183,GB53253	1.87804878	203	0.796	0.174239063	2	0.87804878	0.8169	0	16	0.31	78	1	0.59
GB50686	1.073170732	203	0.904	0.242660869	0	0.073170732	0.95	3	16	0.47	77	1	0.76
GB51536	1	203	0.702	0	0	0	0.7936	0	16	0.45	80	1	0.73
GB48960	1	183.0129637	0.708	0	3	0	0.7945	0	16	0.15	77	0.853658537	0.43
GB44739	1	203	0.553	0	5	0	0.8103	0	16	0.34	75	0.87804878	0.7
GB41227	1	203	0.637	0	2	0	0.8342	0	16	0.43	78	0.951219512	0.61
GB40459	1	203	0.66	0	1	0	1.2122	0	16	0.43	79	0.975609756	0.86
GB47770	1	183.0129637	0.694	0	5	0	1.4631	0	16	0.43	75	0.804878049	0.94
GB50533	1.076923077	203	0.859	0.24743583	2	0.076923077	1.0438	3	16	0.38	75	0.951219512	0.59
GB42792	1.025	203	0.928	0.152317024	1	0.025	0.8768	1	16	0.3	78	0.975609756	0.7
GB45596,GB53872	1.485714286	183.0129637	0.864	1.05961364	4	0.114285714	0.8953	4	16	0.24	72	0.853658537	0.695
GB45037	1.025	203	0.935	0.152317024	1	0.025	1.1536	1	16	0.46	78	0.975609756	0.87
GB44432	1.1	203	0.986	0.340150672	1	0.075	0.9861	3	16	0.46	76	0.975609756	0.62
GB41112	1	203	0.292	0	16	0	0.7846	0	16	0.07	64	0.512195122	0.36
GB42580	1.027027027	203	0.954	0.157894737	1	0.027027027	0.9137	1	16	0.23	78	0.902439024	0.52
GB41242	1.024390244	203	0.944	0.15058465	0	0.024390244	0.9317	1	16	0.37	79	1	0.8
GB41491	1	203	0.706	0	1	0	1.1471	0	16	0.36	79	0.975609756	0.87
GB45700	1.294117647	203	0.948	0.578541912	15	0.176470588	1.2046	3	15	0.32	62	0.414634146	0.86
GB51419	1	183.0129637	0.558	0	8	0	1.3528	0	16	0.31	72	0.634146341	0.72
GB46590	1	203	0.683	0	1	0	1.4978	0	16	0.38	79	0.975609756	0.84
GB40617	1	183.0129637	0.74	0	6	0	1.7908	0	16	0.14	74	0.463414634	0.79
GB54917	1	203	0.665	0	2	0	0.9305	0	16	0.48	78	0.951219512	0.87
GB55535	1.078947368	203	0.802	0.249925628	3	0.078947368	0.7237	3	16	0.75	74	0.926829268	0.94
GB45419	1	203	0.66	0	1	0	0.9363	0	16	0.43	79	0.975609756	0.85
GB44596	1	203	0.614	0	4	0	0.9822	0	16	0.29	76	0.902439024	0.76
GB40576	1.081081081	203	0.771	0.252487623	4	0.081081081	0.7342	3	16	0.48	73	0.902439024	0.64
GB40289	1.025	203	0.943	0.152317024	1	0.025	0.9718	1	16	0.68	78	0.975609756	0.98
GB54076,GB54076	1.024390244	203	0.943	0.15058465	0	0.024390244	0.9835	1	16	0.32	79	1	0.65
GB52390,GB52386	2.75	82.06786156	0.81	0.674199862	9	0.75	1.2755	4	12	0.105	67	0.195121951	0.95
