pub_og_id	ACN	AGE	CNV	CON	DUP	EVR	EXP	PHC	STA	UNI	WGA
14357at7399	1	203	0	1	0	0.8879	0	0.44	79	0.975609756	0.83
14366at7399	1.102564103	203	0.275166502	1	0.102564103	1.1328	4	0.33	75	0.951219512	0.79
14381at7399	1	203	0	1	0	0.8053	0	0.48	79	0.975609756	0.86
14382at7399	1.1	203	0.272727273	1	0.1	0.9375	4	0.38	75	0.975609756	0.71
14395at7399	1	203	0	0	0	1.0114	0	0.22	80	1	0.69
14400at7399	1.05	203	0.207566616	1	0.05	1.3942	2	0.32	77	0.975609756	0.82
14404at7399	1	203	0	0	0	1.0752	0	0.35	80	1	0.71
14406at7399	1	203	0	0	0	0.9611	0	0.25	80	1	0.61
14408at7399	1.390243902	203	0.445904036	8	0.341463415	1.2699	5	0.2	67	1	0.92
14416at7399	1	82.06786156	0	5	0	1.0339	0	0.33	75	0.268292683	0.89
14419at7399	1.076923077	203	0.440315286	2	0.025641026	0.8116	1	0.65	77	0.951219512	0.94
14425at7399	2.8	162	0.494871659	13	0.72	1.0513	7	0.18	60	0.609756098	0.86
14442at7399	1.025	203	0.152317024	1	0.025	0.7551	1	0.54	78	0.975609756	0.92
14447at7399	1	203	0	0	0	1.3575	0	0.28	80	1	0.81
14451at7399	1	203	0	4	0	1.2347	0	0.14	76	0.87804878	0.61
14452at7399	1.09375	203	0.351091592	6	0.0625	1.1019	2	0.6	72	0.780487805	0.87
14453at7399	1.052631579	203	0.212132034	3	0.052631579	0.8896	2	0.38	75	0.926829268	0.655
14454at7399	1.025	203	0.152317024	1	0.025	0.7218	1	0.43	78	0.975609756	0.81
14455at7399	1.024390244	203	0.15058465	0	0.024390244	0.9242	1	0.48	79	1	0.84
14458at7399	1	203	0	0	0	0.8066	0	0.68	80	1	0.94
14459at7399	1.024390244	203	0.15058465	0	0.024390244	0.9546	1	0.49	79	1	0.9
14464at7399	1	203	0	0	0	1.0304	0	0.59	80	1	0.83
14465at7399	1.048780488	203	0.205389788	0	0.048780488	0.9342	2	0.9	78	1	0.98
14468at7399	1.108108108	203	0.280222568	4	0.108108108	1.0241	4	0.05	72	0.902439024	0.21
14474at7399	1.026315789	203	0.15596827	3	0.026315789	1.3615	1	0.53	76	0.926829268	0.9
14483at7399	1.024390244	203	0.15058465	0	0.024390244	1.2379	1	0.42	79	1	0.76
14484at7399	1.048780488	203	0.205389788	0	0.048780488	0.9192	2	0.21	78	1	0.57
14485at7399	1.027027027	203	0.157894737	4	0.027027027	1.7063	1	0.16	75	0.902439024	0.6
14488at7399	1.875	203	0.212916259	7	0.85	1.0183	1	0.155	72	0.975609756	0.535
14493at7399	1	203	0	1	0	0.7686	0	0.57	79	0.975609756	0.91
14495at7399	1.075	203	0.245015204	1	0.075	0.8983	3	0.44	76	0.975609756	0.85
14498at7399	1.055555556	183.0129637	0.217005559	2	0.055555556	1.0235	2	0.28	76	0.87804878	0.67
14502at7399	1.242424242	203	0.344930137	12	0.242424242	1.5315	0	0.3	68	0.804878049	0.74
14506at7399	1	203	0	15	0	0.9261	0	0.11	65	0.536585366	0.45
14514at7399	1	203	0	1	0	0.7157	0	0.6	79	0.975609756	0.91
14515at7399	1.025	203	0.152317024	1	0.025	0.7611	1	0.67	78	0.975609756	0.97
14517at7399	1	203	0	0	0	0.7941	0	0.38	80	1	0.75
14518at7399	1	203	0	2	0	0.9385	0	0.51	78	0.951219512	0.79
14523at7399	1.024390244	203	0.15058465	0	0.024390244	0.8387	1	0.67	79	1	0.91
14527at7399	1	203	0	1	0	0.9423	0	0.29	79	0.975609756	0.81
14530at7399	1	203	0	0	0	1.1632	0	0	80	1	0
14531at7399	1.634146341	203	0.399933164	15	0.56097561	0.9483	3	0.14	62	1	0.61
14533at7399	1.027777778	203	0.159894048	2	0.027777778	1.395	1	0.26	77	0.87804878	0.77
14535at7399	1.048780488	203	0.205389788	0	0.048780488	1.0679	2	0.16	78	1	0.54
14539at7399	1	183.0129637	0	1	0	0.9094	0	0.38	79	0.902439024	0.86
14541at7399	1.146341463	203	0.454343755	0	0.097560976	1.0132	4	0.24	76	1	0.61
14544at7399	1	203	0	0	0	0.798	0	0.57	80	1	0.9
14546at7399	1	203	0	0	0	1.1768	0	0.43	80	1	0.8
14547at7399	2.048780488	203	0.262984786	11	0.951219512	1.2514	1	0.285	68	1	0.79
14551at7399	1	203	0	0	0	0.8495	0	0.28	80	1	0.52
14554at7399	1	203	0	0	0	1.2745	0	0	80	1	0
14556at7399	1.028571429	203	0.161970886	6	0.028571429	1.1714	1	0.44	73	0.853658537	0.71
14557at7399	1.048780488	203	0.205389788	0	0.048780488	1.2656	2	0.41	78	1	0.8
14565at7399	1.297297297	203	0.590726953	11	0.189189189	1.3303	4	0.28	65	0.902439024	0.69
14566at7399	1	203	0	4	0	0.842	0	0.61	76	0.902439024	0.91
14568at7399	1.157894737	183.0129637	0.421528113	3	0.105263158	1.1087	2	0.05	75	0.463414634	0.43
14573at7399	3.048780488	203	0.735042856	18	0.634146341	1.3945	12	0.06	50	1	0.6
14574at7399	1.024390244	203	0.15058465	0	0.024390244	1.0594	1	0.18	79	1	0.48
14575at7399	1.088235294	203	0.26063921	7	0.088235294	1.3776	3	0.11	70	0.829268293	0.56
14579at7399	1.073170732	203	0.318181818	0	0.048780488	1.2106	2	0.29	78	1	0.53
14580at7399	1.048780488	203	0.205389788	0	0.048780488	1.5608	2	0.25	78	1	0.65
14582at7399	1.926829268	203	0.17721519	4	0.902439024	0.7356	1	0.905	75	1	0.99
14584at7399	1	183.0129637	0	3	0	0.9871	0	0.44	77	0.853658537	0.96
14593at7399	1.051282051	203	0.209812811	2	0.051282051	0.9528	2	0.11	76	0.951219512	0.44
14594at7399	1	203	0	1	0	1.0603	0	0.37	79	0.975609756	0.78
14595at7399	1	203	0	0	0	1.1836	0	0.45	80	1	0.89
14596at7399	1.608695652	203	0.749969564	10	0.304347826	1.2051	5	0.16	65	0.56097561	0.72
14597at7399	1.025	203	0.152317024	1	0.025	0.7262	1	0.41	78	0.975609756	0.77
14601at7399	1	203	0	0	0	0.7522	0	0.46	80	1	0.84
14603at7399	1.048780488	203	0.205389788	0	0.048780488	0.8884	2	0.63	78	1	0.93
14610at7399	1	203	0	6	0	1.0688	0	0.3	74	0.853658537	0.74
14612at7399	1	203	0	2	0	0.9078	0	0.6	78	0.951219512	0.97
14625at7399	1	203	0	2	0	1.0555	0	0.36	78	0.951219512	0.84
14629at7399	1	203	0	1	0	0.997	0	0.51	79	0.975609756	0.89
14631at7399	1.024390244	203	0.15058465	0	0.024390244	1.0183	1	0.57	79	1	0.93
14636at7399	1.146341463	203	0.363574627	0	0.12195122	1.3911	4	0.11	76	1	0.38
14638at7399	1.025	203	0.152317024	1	0.025	0.8485	1	0.6	78	0.975609756	0.73
14643at7399	1	203	0	0	0	0.9119	0	0.56	80	1	0.92
14647at7399	1.024390244	203	0.15058465	0	0.024390244	1.0369	1	0.41	79	1	0.9
14649at7399	1.068965517	203	0.341387266	11	0.034482759	1.0774	1	0.45	68	0.707317073	0.75
14650at7399	1.024390244	203	0.15058465	0	0.024390244	1.2321	1	0.37	79	1	0.85
14654at7399	1.024390244	203	0.15058465	0	0.024390244	1.2864	1	0.47	79	1	0.94
14657at7399	1.026315789	203	0.15596827	3	0.026315789	0.9116	1	0.21	76	0.926829268	0.55
14664at7399	1.025	203	0.152317024	1	0.025	1.4589	1	0.16	78	0.975609756	0.3
14667at7399	1.024390244	203	0.15058465	0	0.024390244	0.8371	1	0.41	79	1	0.85
14668at7399	1	203	0	0	0	0.837	0	0.15	80	1	0.31
14674at7399	1	203	0	0	0	1.1178	0	0.16	80	1	0.31
14678at7399	1.1	203	0.445361771	1	0.05	0.9754	2	0.09	77	0.975609756	0.25
14679at7399	1	203	0	0	0	0.9196	0	0.59	80	1	0.92
14680at7399	2.829268293	203	0.219446932	5	0.902439024	0.9129	1	0.253333333	74	1	0.576666667
14685at7399	1	203	0	1	0	1.1877	0	0.45	79	0.975609756	0.89
14694at7399	1.027027027	203	0.157894737	4	0.027027027	1.0242	1	0.24	75	0.902439024	0.64
14697at7399	1.052631579	203	0.212132034	3	0.052631579	0.9425	2	0.06	75	0.926829268	0.3
14698at7399	1	183.0129637	0	1	0	1.3077	0	0.3	79	0.902439024	0.74
14706at7399	1	203	0	0	0	1.1774	0	0.24	80	1	0.54
14710at7399	1.024390244	203	0.15058465	0	0.024390244	0.9377	1	0.25	79	1	0.59
14711at7399	1.051282051	203	0.209812811	2	0.051282051	0.9207	2	0.38	76	0.951219512	0.8
14715at7399	1.025641026	203	0.15411035	2	0.025641026	1.3279	1	0.2	77	0.951219512	0.44
14716at7399	1	183.0129637	0	17	0	1.5282	0	0.58	63	0.414634146	0.87
14725at7399	1	203	0	2	0	0.8121	0	0.28	78	0.951219512	0.63
14728at7399	1	203	0	1	0	0.91	0	0.08	79	0.975609756	0.83
14734at7399	1.048780488	203	0.205389788	0	0.048780488	0.8331	2	0.53	78	1	0.9
14745at7399	1.048780488	203	0.205389788	0	0.048780488	0.8306	2	0.4	78	1	0.59
14747at7399	1.024390244	203	0.15058465	0	0.024390244	0.9149	1	0.19	79	1	0.52
14754at7399	1.05	203	0.207566616	1	0.05	1.256	2	0.65	77	0.975609756	0.92
14755at7399	1	203	0	1	0	0.7721	0	0.66	79	0.975609756	0.93
14759at7399	1.078947368	203	0.249925628	2	0.078947368	1.0644	3	0.18	75	0.926829268	0.37
14762at7399	1.1	203	0.272727273	1	0.1	0.8168	4	0.63	75	0.975609756	0.91
14765at7399	1.45	203	0.671307667	10	0.225	1.2995	7	0.14	63	0.975609756	0.74
14768at7399	1.024390244	203	0.15058465	0	0.024390244	1.1288	1	0.22	79	1	0.66
14772at7399	2.024390244	203	0.172082613	2	0.951219512	1.0358	3	0.375	75	1	0.835
14775at7399	1.024390244	203	0.15058465	0	0.024390244	0.724	1	0.65	79	1	0.9
14776at7399	1	203	0	0	0	0.8583	0	0.48	80	1	0.87
14781at7399	1.075	203	0.321401743	1	0.05	1.0918	2	0.32	77	0.975609756	0.8
14784at7399	1.027027027	203	0.157894737	4	0.027027027	0.8135	1	0.23	75	0.902439024	0.6
14787at7399	1.138888889	203	0.421746743	11	0.083333333	1.1807	2	0.25	67	0.87804878	0.81
14793at7399	1.05	203	0.207566616	1	0.05	1.4056	2	0.4	77	0.975609756	0.84
14806at7399	1	203	0	0	0	0.9691	0	0.67	80	1	0.92
14813at7399	1	183.0129637	0	2	0	1.0664	0	0.28	78	0.87804878	0.74
14814at7399	1.048780488	203	0.205389788	0	0.048780488	0.9111	2	0.21	78	1	0.53
14815at7399	1	203	0	1	0	1.2525	0	0.35	79	0.975609756	0.87
14821at7399	1.024390244	203	0.15058465	0	0.024390244	0.9116	1	0.49	79	1	0.77
14822at7399	1	203	0	1	0	1.0555	0	0.46	79	0.975609756	0.66
14829at7399	1.03030303	183.0129637	0.166378066	2	0.03030303	1.8252	1	0.35	77	0.804878049	0.82
14831at7399	1.024390244	203	0.15058465	0	0.024390244	0.9289	1	0.08	79	1	0.78
14838at7399	1.058823529	203	0.222222222	6	0.058823529	1.098	2	0.11	72	0.829268293	0.43
14841at7399	1.4	203	1.462106392	5	0.075	1.5975	3	0.38	72	0.975609756	0.93
14842at7399	2	203	0.829156198	13	0.4	1.3505	10	0.115	57	0.975609756	0.63
14848at7399	1	183.0129637	0	2	0	1.3076	0	0.13	78	0.87804878	0.46
14849at7399	1	203	0	0	0	1.0376	0	0.56	80	1	0.92
14854at7399	1	203	0	4	0	0.8018	0	0.72	76	0.902439024	0.96
14863at7399	1	203	0	0	0	1.0718	0	0.39	80	1	0.83
14871at7399	1.666666667	203	0.650274667	19	0.333333333	1.3188	5	0.07	56	0.512195122	0.65
14872at7399	1	183.0129637	0	7	0	1.2745	0	0.52	73	0.341463415	0.92
14877at7399	1	203	0	0	0	0.9608	0	0.98	80	1	1
14878at7399	1	203	0	1	0	1.1333	0	0.18	79	0.975609756	0.51
14884at7399	1.05	203	0.207566616	1	0.05	0.8995	2	0.25	77	0.975609756	0.67
14886at7399	1	203	0	1	0	1.0129	0	0.47	79	0.975609756	0.89
14888at7399	1	183.0129637	0	14	0	0.9224	0	0.64	66	0.585365854	0.9
14889at7399	2.243902439	203	0.426552541	8	0.902439024	0.9359	8	0.32	64	1	0.78
14895at7399	1	203	0	0	0	0.7216	0	0.66	80	1	0.93
14897at7399	1.024390244	203	0.15058465	0	0.024390244	0.8254	1	0.58	79	1	0.88
14903at7399	1.055555556	183.0129637	0.217005559	2	0.055555556	1.1279	2	0.52	76	0.87804878	0.87
14906at7399	1	203	0	1	0	0.8641	0	0.69	79	0.975609756	0.95
14916at7399	1.024390244	203	0.15058465	0	0.024390244	1.0195	1	0.43	79	1	0.79
14920at7399	1.025	203	0.152317024	1	0.025	0.9629	1	0.6	78	0.975609756	0.91
14923at7399	1.027777778	203	0.159894048	5	0.027777778	1.2036	1	0.22	74	0.87804878	0.85
14924at7399	1	82.06786156	0	5	0	1.4485	0	0.1	75	0.268292683	0.52
14926at7399	1	203	0	2	0	1.2922	0	0.21	78	0.951219512	0.78
14927at7399	1.108108108	203	0.280222568	4	0.108108108	1.4662	3	0.32	73	0.902439024	0.86
14929at7399	1	203	0	0	0	0.9757	0	0.43	80	1	0.85
14930at7399	1	203	0	0	0	0.7444	0	0.58	80	1	0.94
14935at7399	1.075	203	0.321401743	1	0.05	0.8549	2	0.37	77	0.975609756	0.68
14937at7399	1	203	0	0	0	1.2476	0	0.58	80	1	0.99
14938at7399	1.048780488	203	0.205389788	0	0.048780488	0.885	2	0.09	78	1	0.32
14940at7399	1	203	0	1	0	1.0089	0	0.26	79	0.975609756	0.57
14946at7399	1.027777778	203	0.159894048	5	0.027777778	1.7836	1	0.26	74	0.87804878	0.69
14949at7399	1	203	0	3	0	0.8749	0	0.25	77	0.902439024	0.49
14951at7399	1.05	203	0.207566616	1	0.05	0.9969	2	0.51	77	0.975609756	0.82
14952at7399	1.025	203	0.152317024	1	0.025	1.237	1	0.43	78	0.975609756	0.94
14955at7399	1.05	203	0.207566616	1	0.05	1.0083	2	0.46	77	0.975609756	0.9
14959at7399	1	203	0	1	0	1.0992	0	0.47	79	0.975609756	0.72
14961at7399	1	203	0	3	0	0.9472	0	0.07	77	0.926829268	0.28
14969at7399	1.027777778	203	0.159894048	5	0.027777778	1.4791	1	0.41	74	0.87804878	0.91
14970at7399	1.142857143	183.0129637	0.306186218	16	0.142857143	1.0938	3	0.32	61	0.512195122	0.525
14972at7399	1.073170732	203	0.242660869	0	0.073170732	1.3698	2	0.16	78	1	0.48
14979at7399	1	203	0	2	0	1.9289	0	0.16	78	0.951219512	0.33
14980at7399	1.025	203	0.152317024	1	0.025	1.0123	1	0.68	78	0.975609756	0.94
14982at7399	1.024390244	203	0.15058465	0	0.024390244	1.5312	1	0.25	79	1	0.89
14985at7399	1.105263158	203	0.277664376	3	0.105263158	1.1058	4	0.42	73	0.926829268	0.93
14986at7399	1	203	0	0	0	0.9682	0	0.57	80	1	0.8
14989at7399	1	203	0	1	0	1.2482	0	0.39	79	0.975609756	0.92
14996at7399	1	177.3420531	0	3	0	1.0962	0	0.37	77	0.780487805	0.94
15001at7399	1.048780488	203	0.205389788	0	0.048780488	0.7403	2	0.35	78	1	0.58
15002at7399	1	203	0	0	0	0.9915	0	0.83	80	1	0.99
15006at7399	1	203	0	3	0	0.8703	0	0.17	77	0.926829268	0.58
15008at7399	1	203	0	0	0	0.9991	0	0.4	80	1	0.97
15009at7399	1.027027027	203	0.157894737	4	0.027027027	1.0125	1	0.39	75	0.902439024	0.89
15011at7399	2.5	203	0.961358688	17	0.473684211	1.5578	8	0.29	55	0.926829268	0.99
15015at7399	1	203	0	0	0	0.7524	0	0.58	80	1	0.91
15017at7399	1	203	0	1	0	1.0798	0	0.61	79	0.975609756	0.97
15029at7399	1.0625	183.0129637	0.22782255	5	0.0625	1.134	2	0.2	73	0.780487805	0.43
15032at7399	1	203	0	2	0	1.4858	0	0.18	78	0.951219512	0.7
15040at7399	1	203	0	0	0	0.9316	0	0.08	80	1	0.46
15042at7399	1	203	0	0	0	1.252	0	0.03	80	1	0.2
15043at7399	1	203	0	0	0	0.9718	0	0.36	80	1	0.75
15048at7399	1	203	0	1	0	1.0414	0	0.51	79	0.975609756	0.89
15052at7399	1	203	0	0	0	1.0054	0	0.31	80	1	0.88
15053at7399	1	82.06786156	0	8	0	1.1029	0	0.45	72	0.170731707	0.87
15054at7399	1.025	203	0.152317024	1	0.025	0.8405	1	0.55	78	0.975609756	0.88
15060at7399	1	203	0	2	0	1.281	0	0.69	78	0.951219512	0.98
15062at7399	1.027027027	203	0.157894737	4	0.027027027	1.0551	1	0.18	75	0.902439024	0.82
15063at7399	1.45	203	0.554947481	5	0.3	1.1931	6	0.14	69	0.487804878	0.58
15065at7399	1	203	0	5	0	1.5591	0	0.18	75	0.87804878	0.76
15071at7399	1.024390244	203	0.15058465	0	0.024390244	0.9561	1	0.31	79	1	0.76
15089at7399	1	203	0	2	0	0.8399	0	0.49	78	0.926829268	0.68
15093at7399	1.075	203	0.245015204	1	0.075	0.8086	3	0.16	76	0.975609756	0.37
15099at7399	1.026315789	203	0.15596827	3	0.026315789	0.989	1	0.15	76	0.926829268	0.32
15101at7399	2.266666667	203	0.945760894	23	0.433333333	1.3855	9	0.2	48	0.731707317	0.95
15103at7399	1.05	177.3420531	0.207566616	13	0.05	1.2522	1	0.28	66	0.487804878	0.9
15104at7399	1	183.0129637	0	13	0	1.2185	0	0.19	67	0.512195122	0.46
15105at7399	1	203	0	4	0	1.6522	0	0.27	76	0.43902439	0.91
15115at7399	1.219512195	203	0.339411255	8	0.219512195	0.8442	3	0.11	69	1	0.48
15116at7399	1.05	203	0.207566616	1	0.05	0.9467	2	0.11	77	0.975609756	0.56
15120at7399	1	203	0	1	0	1.163	0	0.13	79	0.975609756	0.77
15123at7399	1.025	203	0.152317024	1	0.025	1.0409	1	0.41	78	0.975609756	0.86
15128at7399	1.073170732	203	0.242660869	0	0.073170732	0.799	3	0.64	77	1	0.95
15129at7399	1	203	0	7	0	1.6438	0	0.49	73	0.780487805	0.84
15132at7399	1	203	0	6	0	1.4833	0	0.27	74	0.853658537	0.89
15138at7399	1	203	0	2	0	1.0878	0	0.37	78	0.951219512	0.8
15140at7399	1	203	0	1	0	0.8793	0	0.53	79	0.975609756	0.78
15141at7399	1	203	0	0	0	1.1209	0	0.39	80	1	0.86
15142at7399	1	203	0	1	0	0.9215	0	0.74	79	0.975609756	0.96
15144at7399	1	203	0	2	0	0.7984	0	0.39	78	0.951219512	0.63
15145at7399	1	203	0	0	0	0.8084	0	0.56	80	1	0.85
15147at7399	1	203	0	0	0	0.7068	0	0.75	80	1	0.95
15150at7399	1.487804878	203	0.614262098	11	0.341463415	1.1874	6	0.19	63	1	0.81
15152at7399	1	203	0	0	0	0.7415	0	0.61	80	1	0.95
15157at7399	1.025	203	0.152317024	1	0.025	1.1686	1	0.65	78	0.975609756	0.94
15165at7399	1	203	0	2	0	1.0246	0	0.27	78	0.951219512	0.49
15172at7399	1.025641026	203	0.15411035	2	0.025641026	1.7595	1	0.18	77	0.951219512	0.43
15174at7399	1.073170732	203	0.318181818	0	0.048780488	0.989	2	0.325	78	1	0.84
15186at7399	1.043478261	203	0.19543399	8	0.043478261	1.0642	1	0.27	71	0.56097561	0.71
15187at7399	1.025	203	0.152317024	1	0.025	0.7043	1	0.55	78	0.975609756	0.88
15192at7399	1	203	0	0	0	0.7656	0	0.45	80	1	0.87
15199at7399	1.024390244	203	0.15058465	0	0.024390244	0.793	1	0.68	79	1	0.96
15200at7399	1	203	0	4	0	0.8835	0	0.54	76	0.43902439	0.89
15204at7399	1.05	203	0.207566616	1	0.05	1.0352	2	0.26	77	0.975609756	0.5
15206at7399	1.064516129	203	0.230781003	8	0.064516129	0.8601	2	0.41	70	0.756097561	0.78
15208at7399	1	203	0	5	0	1.185	0	0.4	75	0.87804878	0.87
15210at7399	1.024390244	203	0.15058465	0	0.024390244	0.8473	1	0.54	79	1	0.89
15214at7399	1.024390244	203	0.15058465	0	0.024390244	1.2413	1	0.39	79	1	0.62
15215at7399	1	203	0	5	0	1.6089	0	0.16	75	0.853658537	0.75
15222at7399	1	203	0	0	0	0.898	0	0.32	80	1	0.56
15223at7399	1	203	0	0	0	1.2221	0	0.49	80	1	0.9
15229at7399	1	203	0	0	0	0.874	0	0.16	80	1	0.58
15230at7399	1	203	0	2	0	0.9029	0	0.17	78	0.951219512	0.56
15233at7399	1.048780488	203	0.205389788	0	0.048780488	1.082	2	0.45	78	1	0.85
15237at7399	1	203	0	1	0	0.9243	0	0.5	79	0.975609756	0.83
15240at7399	1.05	203	0.207566616	1	0.05	0.8338	2	0.92	77	0.975609756	1
15245at7399	1	203	0	3	0	1.2353	0	0.08	77	0.926829268	0.58
15248at7399	1.024390244	203	0.15058465	0	0.024390244	0.8533	1	0.3	79	1	0.53
15250at7399	1.048780488	203	0.205389788	0	0.048780488	1.1253	2	0.46	78	1	0.75
15256at7399	1.025641026	203	0.15411035	2	0.025641026	0.7751	1	0.55	77	0.951219512	0.91
15259at7399	1.034482759	203	0.176383421	12	0.034482759	1.0055	1	0.37	67	0.707317073	0.75
15264at7399	1	203	0	0	0	0.9835	0	0.44	80	1	0.91
15267at7399	1	203	0	3	0	0.9476	0	0.31	77	0.926829268	0.81
15274at7399	1.025	203	0.152317024	1	0.025	0.7951	1	0.35	78	0.975609756	0.72
15275at7399	1.073170732	203	0.242660869	0	0.073170732	0.787	3	0.1	77	1	0.41
15279at7399	1.307692308	203	0.628063427	4	0.153846154	1.4305	7	0.15	69	0.951219512	0.88
15280at7399	1	183.0129637	0	14	0	1.763	0	0.4	66	0.268292683	0.71
15283at7399	1	203	0	0	0	0.7856	0	0.53	80	1	0.92
15287at7399	1.048780488	203	0.205389788	0	0.048780488	0.8971	2	0.29	78	1	0.74
15290at7399	1.684210526	203	0.668779205	21	0.368421053	1.9937	4	0.11	55	0.463414634	0.84
15293at7399	1	203	0	4	0	0.9994	0	0.27	76	0.902439024	0.48
15294at7399	1.054054054	203	0.214528212	4	0.054054054	1.3	2	0.15	74	0.902439024	0.67
15295at7399	1	203	0	2	0	0.9061	0	0.07	78	0.926829268	0.37
15300at7399	1.025	203	0.152317024	1	0.025	0.7702	1	0.6	78	0.975609756	0.88
15304at7399	1	203	0	0	0	0.921	0	0.4	80	1	0.82
15305at7399	1.025	203	0.152317024	1	0.025	0.8403	1	0.57	78	0.975609756	0.91
15309at7399	1	203	0	1	0	1.072	0	0.53	79	0.975609756	0.91
15314at7399	1.05	203	0.207566616	1	0.05	0.8941	1	0.32	78	0.975609756	0.76
15319at7399	1	203	0	0	0	1.0619	0	0.48	80	1	0.88
15320at7399	1	45.85966719	0	12	0	0.9022	0	0.58	68	0.073170732	0.89
15322at7399	1	183.0129637	0	16	0	1.081	0	0.48	64	0.43902439	0.81
15331at7399	1.025	203	0.152317024	1	0.025	1.0453	1	0.52	78	0.975609756	0.94
15336at7399	1	162	0	14	0	0.9079	0	0.43	66	0.390243902	0.59
15338at7399	1.025641026	203	0.15411035	2	0.025641026	1.0827	1	0.56	77	0.951219512	0.825
15339at7399	1.048780488	203	0.205389788	0	0.048780488	1.0212	2	0.67	78	1	0.96
15340at7399	1	203	0	2	0	0.752	0	0.41	78	0.951219512	0.8
15342at7399	1	203	0	1	0	0.8159	0	0.82	79	0.975609756	0.96
15361at7399	1.073170732	203	0.242660869	0	0.073170732	0.879	3	0.4	77	1	0.66
15362at7399	1.025	203	0.152317024	1	0.025	0.8227	1	0.21	78	0.975609756	0.68
15366at7399	1.052631579	203	0.212132034	3	0.052631579	1.0541	2	0.44	75	0.926829268	0.9
15367at7399	1.461538462	203	1.516909917	5	0.128205128	1.0958	3	0.23	72	0.951219512	0.67
15373at7399	1	203	0	0	0	0.9438	0	0.54	80	1	0.91
15377at7399	1	203	0	1	0	1.1282	0	0.4	79	0.975609756	0.79
15380at7399	1	183.0129637	0	2	0	1.3529	0	0.33	78	0.804878049	0.91
15386at7399	5.075	203	0.829446069	22	0.725	1.3045	15	0.02	43	0.975609756	0.68
15388at7399	1.048780488	203	0.205389788	0	0.048780488	0.9161	2	0.42	78	1	0.84
15391at7399	1	203	0	3	0	1.4021	0	0.24	77	0.463414634	0.83
15392at7399	1	203	0	9	0	1.4987	0	0.57	71	0.780487805	0.87
15395at7399	1	203	0	0	0	0.8681	0	0.86	80	1	0.98
15402at7399	1.048780488	203	0.205389788	0	0.048780488	0.8068	2	0.32	78	1	0.68
15406at7399	1.529411765	203	0.658355491	18	0.294117647	1.384	6	0.106666667	56	0.829268293	0.663333333
15414at7399	1.073170732	203	0.318181818	0	0.048780488	0.8577	2	0.14	78	1	0.23
15420at7399	1.048780488	203	0.205389788	0	0.048780488	0.9481	2	0.73	78	1	0.89
15421at7399	1.024390244	203	0.15058465	0	0.024390244	0.9074	1	0.63	79	1	0.93
15422at7399	1.45	203	1.830836407	2	0.05	1.0522	3	0.44	75	0.975609756	0.8
15429at7399	1	203	0	1	0	0.9501	0	0.38	79	0.975609756	0.81
15430at7399	1.051282051	203	0.209812811	2	0.051282051	0.9472	2	0.15	76	0.951219512	0.52
15431at7399	1	203	0	2	0	1.1063	0	0.48	78	0.951219512	0.99
15432at7399	1	203	0	0	0	0.9217	0	0.8	80	1	0.95
15438at7399	1.024390244	203	0.15058465	0	0.024390244	0.9242	1	0.47	79	1	0.88
15439at7399	1.024390244	203	0.15058465	0	0.024390244	1.0136	1	0.57	79	1	0.92
15441at7399	1.066666667	203	0.233853587	10	0.066666667	1.5944	2	0.22	68	0.731707317	0.88
15444at7399	1	203	0	0	0	0.7152	0	0.24	80	1	0.7
15445at7399	1.108108108	203	0.280222568	3	0.108108108	0.9085	3	0.45	74	0.902439024	0.84
15447at7399	1	203	0	0	0	0.8194	0	0.71	80	1	0.95
15450at7399	1	203	0	0	0	0.7394	0	0.49	80	1	0.83
15456at7399	2.307692308	162	1.169995252	15	0.307692308	1.0561	3	0.033636364	62	0.317073171	0.815454545
15457at7399	1.048780488	203	0.294165364	0	0.024390244	0.9691	1	0.5	79	1	0.93
15459at7399	1	203	0	0	0	0.9746	0	0.16	80	1	0.49
15465at7399	1.029411765	183.0129637	0.164130361	4	0.029411765	1.0899	1	0.15	75	0.829268293	0.59
15467at7399	1.024390244	203	0.15058465	0	0.024390244	0.9626	1	0.12	79	1	0.54
15474at7399	1	203	0	3	0	1.2495	0	0.4	77	0.926829268	0.9
15475at7399	1	183.0129637	0	2	0	0.8625	0	0.23	78	0.87804878	0.51
15481at7399	1.363636364	177.3420531	0.565685425	12	0.227272727	1.1141	5	0.096666667	63	0.536585366	0.863333333
15482at7399	1	203	0	2	0	1.3748	0	0.36	78	0.951219512	0.88
15484at7399	1.03125	203	0.168720132	9	0.03125	1.665	1	0.1	70	0.780487805	0.55
15489at7399	1.026315789	203	0.15596827	3	0.026315789	0.9557	1	0.58	76	0.926829268	0.85
15495at7399	1	203	0	22	0	0.7594	0	0.47	58	0.243902439	0.84
15497at7399	1	203	0	1	0	1.2226	0	0.3	79	0.975609756	0.88
15504at7399	1	203	0	1	0	0.7435	0	0.5	79	0.975609756	0.78
15506at7399	1	203	0	6	0	0.8156	0	0.21	74	0.56097561	0.61
15507at7399	1	203	0	1	0	0.8395	0	0.52	79	0.975609756	0.81
15514at7399	1.097560976	203	0.270345001	0	0.097560976	0.9411	4	0.48	76	1	0.77
15516at7399	1	203	0	0	0	1.1351	0	0.18	80	1	0.46
15521at7399	1	203	0	0	0	1.1896	0	0.45	80	1	0.99
15522at7399	1	203	0	1	0	0.9656	0	0.68	79	0.975609756	0.95
